Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140
Rat,12401,1,1,15,Audiovisual,PI,4;8;16,16,2.18000000000029;5.61999999999989;7.22000000000026;8.60000000000036;11.54;12.0799999999999;13.2600000000002;13.3599999999997;13.6599999999999;13.9800000000005;14.3199999999997;14.8800000000001;15.2399999999998;16.4800000000005;16.6199999999999;17.3199999999997;17.4399999999996;17.7200000000003;18.1599999999999;18.6599999999999;20.1000000000004;20.1599999999999;20.4399999999996;21.0200000000004;21.2200000000003;21.5799999999999;22.1999999999998;22.7600000000002;23.1000000000004;24.46;26.0600000000004;26.3800000000001;27.1800000000003;27.9399999999996;28.1800000000003;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12401,1,1,16,Audiovisual,PI,4;8;16,16,3.70000000000073;6.18000000000029;8.5600000000004;9.96000000000004;11.1800000000003;11.6199999999999;11.9400000000005;12.4000000000005;13.4200000000001;13.6800000000003;14;14.2600000000002;14.5799999999999;14.9800000000005;16.3800000000001;16.4400000000005;17.2600000000002;17.5600000000004;17.9800000000005;18.4400000000005;19.3200000000006;19.8000000000002;20.6599999999999;22.46;22.5799999999999;23.7400000000007;25.2400000000007;25.6000000000004;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,1,Audiovisual,PI,4;8;16,8,9.42;9.82;13.24;14.04;14.44;15;15.78;37.5;38.64;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,2,Audiovisual,PI,4;8;16,8,3.51999999999998;4.92000000000007;5.86000000000013;6.74000000000001;7.48000000000002;7.96000000000004;8.60000000000014;9.29999999999996;9.96000000000004;10.48;10.96;11.48;12.2;13.3;13.9200000000001;14.72;17.22;38.1000000000001;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,3,Audiovisual,PI,4;8;16,8,2.75999999999999;3.18000000000006;4;4.77999999999997;5.03999999999996;5.29999999999995;6.12000000000012;7.01999999999998;8.24000000000001;8.6400000000001;8.94000000000006;9.46000000000004;10.1600000000001;11.52;11.96;12.52;13.1400000000001;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,4,Audiovisual,PI,4;8;16,8,4.65999999999985;6.09999999999991;7.13999999999987;7.75999999999976;8.25999999999976;8.42000000000007;9.07999999999993;10.5;11.0999999999999;11.6799999999998;11.9400000000001;12.52;12.8600000000001;13.4000000000001;14.0999999999999;15.2199999999998;15.8199999999997;18.1799999999998;42.5;44.3199999999997;45.7199999999998;46.2199999999998;46.6999999999998;47.5599999999999;48.3600000000001;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,5,Audiovisual,PI,4;8;16,8,3.79999999999973;4.48000000000002;5.17999999999984;5.92000000000007;6.51999999999998;6.79999999999973;7.2199999999998;7.63999999999987;8.94000000000006;9.63999999999987;10.2599999999998;11;11.2999999999997;12.2999999999997;32.1199999999999;32.98;33.7399999999998;34.46;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,6,Audiovisual,PI,4;8;16,8,23.2600000000002;24.02;25.3200000000002;25.6200000000003;26.6000000000004;27.4400000000001;28.4400000000001;29.3400000000001;29.7000000000003;30.8600000000001;31.7600000000002;32.98;34.3800000000001;35.8400000000001;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,7,Audiovisual,PI,4;8;16,8,3.72000000000025;5.32000000000016;6.36000000000013;7.30000000000018;7.94000000000006;8.98000000000002;9.58000000000038;10.5599999999999;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,8,Audiovisual,PI,4;8;16,8,4.5;5.54000000000042;6.14000000000033;6.62000000000035;7.70000000000027;8.16000000000031;8.88000000000011;9.42000000000007;9.90000000000009;10.3400000000001;10.9200000000001;11.8200000000002;12.3800000000001;13.5800000000004;14.5;15.1800000000003;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,9,Audiovisual,PI,4;8;16,8,9.65999999999985;10.9000000000005;12.7200000000003;14.2600000000002;14.8400000000001;15.8200000000006;16.3200000000006;17.54;18.1999999999998;18.7600000000002;19.2200000000003;21.3600000000006;21.7600000000002;22.96;23.1199999999999;24.04;25.1599999999999;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,1,Audiovisual,PI,4;8;16,16,0.939999999999998;2.10000000000002;2.68000000000001;3.12;3.40000000000003;4.28000000000003;4.56;6.01999999999998;6.5;7.5;8.10000000000002;11.3;14.92;15.74;16.18;24.08;24.88;25.08;25.82;27;27.44;27.88;29.36;29.9;30.28;30.76;31.34;32.4;32.68;34.8;54.0000000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,2,Audiovisual,PI,4;8;16,16,17.08;18;18.62;19.86;20.26;20.9;21.3200000000001;22.98;23.66;24.4;25.4399999999999;26.4399999999999;29.38;30.8200000000001;31.7;32.3200000000001;32.72;33.66;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,3,Audiovisual,PI,4;8;16,16,2.03999999999996;3.39999999999998;3.84000000000003;5.48000000000002;6.15999999999997;7.13999999999999;8.36000000000001;8.88;10.1;10.66;11.86;12.74;13.78;14.22;15.7;16.1800000000001;16.76;17.04;17.62;17.98;18.4;19.04;20;21.2;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,4,Audiovisual,PI,4;8;16,16,6.22000000000003;47.5;48.5599999999999;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,5,Audiovisual,PI,4;8;16,16,4.53999999999996;5.74000000000001;6.70000000000005;7.70000000000005;8.53999999999996;9.42000000000007;9.92000000000007;10.24;11.3;11.8999999999999;12.6600000000001;13.0999999999999;14.3799999999999;14.96;16.28;16.9200000000001;17.02;17.76;18.4400000000001;18.72;19.7;21.7;22.1199999999999;23.6600000000001;24.3999999999999;27.1800000000001;27.54;50.6199999999999;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,6,Audiovisual,PI,4;8;16,16,10.54;13.1799999999998;15.2199999999998;16.2999999999997;17.1999999999998;17.9599999999996;19.8799999999997;20.8799999999997;23.0799999999999;24.1599999999999;25.5999999999999;26.4599999999996;27.9399999999996;28.54;28.8399999999997;29.2599999999998;29.3999999999996;30;30.4199999999996;31;33.3799999999997;34.02;39.7399999999998;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,7,Audiovisual,PI,4;8;16,16,7.03999999999996;9.73999999999978;10.3599999999997;10.7599999999998;11.6599999999999;12.7599999999998;14.6399999999999;15.6999999999998;16.8399999999997;17.6999999999998;19.0799999999999;19.3799999999997;21.0799999999999;22.0999999999999;22.8399999999997;23.5799999999999;24.7799999999997;26.52;27.3399999999997;27.98;29.1199999999999;29.2599999999998;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,8,Audiovisual,PI,4;8;16,16,9.92000000000007;12.3800000000001;14.4200000000001;15.6199999999999;16.48;17.02;17.7999999999997;19.4400000000001;20.1399999999999;21.3600000000001;22.2199999999998;23.0599999999999;23.7199999999998;24.8399999999997;26.2599999999998;26.9400000000001;27.1599999999999;27.7599999999998;29.04;29.46;48.54;49.9000000000001;51.1399999999999;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,9,Audiovisual,PI,4;8;16,16,5.80000000000018;7.60000000000036;8.98000000000002;10.0600000000004;11.54;12.3800000000001;13.4000000000001;15.0800000000004;16.3200000000002;17.5800000000004;18.8000000000002;21.2800000000002;22.7400000000002;24.2000000000003;26.3200000000002;28.6000000000004;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,10,Audiovisual,PI,4;8;16,16,20.8399999999997;21.2999999999997;23.2599999999998;25.2599999999998;26.2999999999997;27.2199999999998;28.2799999999997;29.6399999999999;33.1599999999999;34.6399999999999;35.3799999999997;36.3199999999997;37.3999999999996;38.9199999999996;40.2999999999997;40.8799999999997;41.9399999999996;43.0999999999999;43.7199999999998;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,11,Audiovisual,PI,4;8;16,16,5.79999999999973;7.55999999999995;8.59999999999991;10.4000000000001;10.9200000000001;12.3199999999997;12.7399999999998;13.5;14.1399999999999;14.7199999999998;15.5599999999999;16.6999999999998;17.7399999999998;18.9400000000001;20.4200000000001;21.4000000000001;21.96;22.46;24.6199999999999;25.54;27.2799999999997;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,12,Audiovisual,PI,4;8;16,16,4.07999999999993;7.29999999999927;8.31999999999971;9.75999999999931;11;11.5599999999995;12.4799999999996;13.2999999999993;13.8399999999992;14.6999999999998;15.2199999999993;16.4599999999991;17.6399999999994;18.3399999999992;18.7199999999993;20.2799999999997;21.0999999999995;21.7399999999998;22.2799999999997;22.9199999999992;24.8399999999992;26.8199999999997;28.7799999999997;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,13,Audiovisual,PI,4;8;16,16,4.03999999999996;5.95999999999913;7.13999999999942;8.83999999999924;10.3399999999992;11.4599999999991;12.4199999999992;13.5199999999995;14.1799999999994;16.2999999999993;16.6399999999994;17.5199999999995;18.6599999999999;20.1799999999994;21.5599999999995;22.3799999999992;24.5799999999999;26.1199999999999;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,14,Audiovisual,PI,4;8;16,16,5.39999999999964;36.8599999999997;38.9399999999996;40.3999999999996;40.9399999999996;42.3399999999992;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,15,Audiovisual,PI,4;8;16,16,8.14000000000033;8.26000000000022;8.36000000000058;9.88000000000011;10.9400000000005;11.7600000000002;12.8000000000002;13.9200000000001;15.0799999999999;15.54;16.3000000000002;17.2800000000007;17.96;19.04;19.96;20.4200000000001;21.04;22.0799999999999;22.96;24.2200000000003;26.0200000000004;27.54;28.6400000000003;30.2200000000003;30.5799999999999;32.1199999999999;32.5;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,16,Audiovisual,PI,4;8;16,16,11.8999999999996;15.1199999999999;17.4399999999996;19.0799999999999;21.1599999999999;22.0999999999995;23.96;44.2199999999993;45.54;46.2599999999993;46.7599999999993;47.8399999999992;48.3599999999997;49.5799999999999;50.54;51.4799999999996;52.3999999999996;53.6199999999999;54.0199999999995;54.5199999999995;55.8999999999996;57.46;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,17,Audiovisual,PI,4;8;16,16,4.69999999999982;4.95999999999913;6.17999999999938;7.59999999999945;9.05999999999949;10.1399999999994;10.7599999999993;11.2999999999993;11.4599999999991;12.4799999999996;13.1199999999999;14.4199999999992;15.4399999999996;15.7599999999993;16.8999999999996;17.2199999999993;17.8799999999992;18.6799999999994;19.6799999999994;22.04;23.6599999999999;24.7199999999993;26.4799999999996;27.7999999999993;28.8399999999992;29.1999999999998;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12402,1,1,18,Audiovisual,PI,4;8;16,16,2.88000000000011;5;6.85999999999967;8.57999999999993;9.11999999999989;11.4000000000005;12.8199999999997;13.2399999999998;13.96;14.8199999999997;15.3199999999997;16.6999999999998;17.5200000000004;18.6800000000003;19.3599999999997;19.9000000000005;20.9200000000001;22.3000000000002;22.7799999999997;23.9200000000001;24.3400000000001;25.9800000000005;26.7600000000002;29.2799999999997;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12403,1,1,1,Audiovisual,PI,4;8;16,8,5.39999999999999;6.89999999999999;20.76;22.32;41.12;41.66;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12403,1,1,2,Audiovisual,PI,4;8;16,8,5.31999999999994;6.77999999999997;7.96000000000004;9.96000000000004;12.2;16.02;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
