Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition,date,ToD,exclude
Human,27,2,1,4,Visual,TR,1,1,1.417583491,NaN,23.11.2017,1054,FALSE
Human,27,2,1,5,Visual,TR,1,1,1.284390782,NaN,23.11.2017,1054,FALSE
Human,27,2,1,6,Visual,TR,1,1,1.267507282,NaN,23.11.2017,1054,FALSE
Human,27,2,1,7,Visual,TR,1,1,1.617707696,NaN,23.11.2017,1054,FALSE
Human,27,2,1,8,Visual,TR,1,1,1.567690437,NaN,23.11.2017,1054,FALSE
Human,27,2,1,9,Visual,TR,1,1,1.867838127,NaN,23.11.2017,1054,FALSE
Human,27,2,1,10,Visual,TR,1,1,1.317595865,NaN,23.11.2017,1054,FALSE
Human,27,2,1,11,Visual,TR,1,1,1.567674675,NaN,23.11.2017,1054,FALSE
Human,27,2,1,12,Visual,TR,1,1,1.535140266,NaN,23.11.2017,1054,FALSE
Human,27,2,1,13,Visual,TR,1,1,1.684436649,NaN,23.11.2017,1054,FALSE
Human,27,2,1,14,Visual,TR,1,1,1.400776044,NaN,23.11.2017,1054,FALSE
Human,27,2,1,15,Visual,TR,1,1,1.717570015,NaN,23.11.2017,1054,FALSE
Human,27,2,1,16,Visual,TR,1,1,1.350875817,NaN,23.11.2017,1054,FALSE
Human,27,2,1,17,Visual,TR,1,1,1.484376675,NaN,23.11.2017,1054,FALSE
Human,27,2,1,18,Visual,TR,1,1,1.317454006,NaN,23.11.2017,1054,FALSE
Human,27,2,1,19,Visual,TR,1,1,1.350892367,NaN,23.11.2017,1054,FALSE
Human,27,2,1,20,Visual,TR,1,1,1.300820729,NaN,23.11.2017,1054,FALSE
Human,27,2,1,21,Visual,TR,1,1,1.417497982,NaN,23.11.2017,1054,FALSE
Human,27,2,1,22,Visual,TR,1,1,1.300891658,NaN,23.11.2017,1054,FALSE
Human,27,2,1,23,Visual,TR,1,1,1.400971887,NaN,23.11.2017,1054,FALSE
Human,27,2,1,24,Visual,TR,1,1,1.467666557,NaN,23.11.2017,1054,FALSE
Human,27,2,1,25,Visual,TR,1,1,1.317688861,NaN,23.11.2017,1054,FALSE
Human,27,2,1,26,Visual,TR,1,1,1.384207785,NaN,23.11.2017,1054,FALSE
Human,27,2,1,27,Visual,TR,1,1,1.334221655,NaN,23.11.2017,1054,FALSE
Human,27,2,1,28,Visual,TR,1,1,1.400960065,NaN,23.11.2017,1054,FALSE
Human,27,2,1,29,Visual,TR,1,1,1.684468567,NaN,23.11.2017,1054,FALSE
Human,27,2,1,30,Visual,TR,1,1,1.552267289,NaN,23.11.2017,1054,FALSE
Human,27,2,1,31,Visual,TR,1,1,1.534313154,NaN,23.11.2017,1054,FALSE
Human,27,2,1,32,Visual,TR,1,1,1.534593718,NaN,23.11.2017,1054,FALSE
Human,27,2,1,33,Visual,TR,1,1,1.751080487,NaN,23.11.2017,1054,FALSE
Human,27,2,1,34,Visual,TR,1,1,1.61767499,NaN,23.11.2017,1054,FALSE
Human,27,2,1,35,Visual,TR,1,1,1.801831075,NaN,23.11.2017,1054,FALSE
Human,27,2,1,36,Visual,TR,1,1,1.967866735,NaN,23.11.2017,1054,FALSE
Human,27,2,1,37,Visual,TR,1,1,1.65090214,NaN,23.11.2017,1054,FALSE
Human,27,2,1,38,Visual,TR,1,1,1.651110199,NaN,23.11.2017,1054,FALSE
Human,27,2,1,39,Visual,TR,1,1,1.851168991,NaN,23.11.2017,1054,FALSE
Human,27,2,1,40,Visual,TR,1,1,1.701041161,NaN,23.11.2017,1054,FALSE
Human,27,2,1,41,Visual,TR,1,1,1.55092003,NaN,23.11.2017,1054,FALSE
Human,27,2,1,42,Visual,TR,1,1,1.517688151,NaN,23.11.2017,1054,FALSE
Human,27,2,1,43,Visual,TR,1,1,1.318173937,NaN,23.11.2017,1054,FALSE
Human,27,2,1,44,Visual,TR,1,1,1.967911263,NaN,23.11.2017,1054,FALSE
Human,27,2,1,45,Visual,TR,1,1,1.434751496,NaN,23.11.2017,1054,FALSE
Human,27,2,1,46,Visual,TR,1,1,1.484280132,NaN,23.11.2017,1054,FALSE
Human,27,2,1,47,Visual,TR,1,1,1.684389757,NaN,23.11.2017,1054,FALSE
Human,27,2,1,48,Visual,TR,1,1,1.784365957,NaN,23.11.2017,1054,FALSE
Human,27,2,1,49,Visual,TR,1,1,1.700932009,NaN,23.11.2017,1054,FALSE
Human,27,2,2,0,Visual,TR,1,1,1.06743194,38,23.11.2017,1126,FALSE
Human,27,2,2,1,Visual,TR,1,1,1.250874793,38,23.11.2017,1126,FALSE
Human,27,2,2,2,Visual,TR,1,1,1.53431867,38,23.11.2017,1126,FALSE
Human,27,2,2,3,Visual,TR,1,1,1.367865711,38,23.11.2017,1126,FALSE
Human,27,2,2,4,Visual,TR,1,1,1.551262066,38,23.11.2017,1126,FALSE
Human,27,2,2,5,Visual,TR,1,1,1.450944619,38,23.11.2017,1126,FALSE
Human,27,2,2,6,Visual,TR,1,1,1.500913016,38,23.11.2017,1126,FALSE
Human,27,2,2,7,Visual,TR,1,1,1.518071563,38,23.11.2017,1126,FALSE
Human,27,2,2,8,Visual,TR,1,1,1.334792635,38,23.11.2017,1126,FALSE
Human,27,2,2,9,Visual,TR,1,1,1.500944934,38,23.11.2017,1126,FALSE
Human,27,2,2,10,Visual,TR,1,1,1.400919084,38,23.11.2017,1126,FALSE
Human,27,2,2,11,Visual,TR,1,1,1.31744849,38,23.11.2017,1126,FALSE
Human,27,2,2,12,Visual,TR,1,1,1.417685157,38,23.11.2017,1126,FALSE
Human,27,2,2,13,Visual,TR,1,1,1.717665375,38,23.11.2017,1126,FALSE
Human,27,2,2,14,Visual,TR,1,1,1.634644393,38,23.11.2017,1126,FALSE
Human,27,2,2,15,Visual,TR,1,1,1.700980083,38,23.11.2017,1126,FALSE
Human,27,2,2,16,Visual,TR,1,1,1.667693038,38,23.11.2017,1126,FALSE
Human,27,2,2,17,Visual,TR,1,1,1.801098535,38,23.11.2017,1126,FALSE
Human,27,2,2,18,Visual,TR,1,1,1.568191275,38,23.11.2017,1126,FALSE
Human,27,2,2,19,Visual,TR,1,1,1.667643387,38,23.11.2017,1126,FALSE
Human,27,2,2,20,Visual,TR,1,1,1.784423094,38,23.11.2017,1126,FALSE
Human,27,2,2,21,Visual,TR,1,1,1.567658125,38,23.11.2017,1126,FALSE
Human,27,2,2,22,Visual,TR,1,1,1.86776444,38,23.11.2017,1126,FALSE
Human,27,2,2,23,Visual,TR,1,1,1.717788319,38,23.11.2017,1126,FALSE
Human,27,2,2,24,Visual,TR,1,1,1.46760942,38,23.11.2017,1126,FALSE
Human,27,2,2,25,Visual,TR,1,1,1.98466906,38,23.11.2017,1126,FALSE
Human,27,2,2,26,Visual,TR,1,1,1.834476212,38,23.11.2017,1126,FALSE
Human,27,2,2,27,Visual,TR,1,1,2.051273493,38,23.11.2017,1126,FALSE
Human,27,2,2,28,Visual,TR,1,1,1.868103717,38,23.11.2017,1126,FALSE
Human,27,2,2,29,Visual,TR,1,1,2.084550688,38,23.11.2017,1126,FALSE
Human,27,2,2,30,Visual,TR,1,1,1.917836078,38,23.11.2017,1126,FALSE
Human,27,2,2,31,Visual,TR,1,1,1.934476448,38,23.11.2017,1126,FALSE
Human,27,2,2,32,Visual,TR,1,1,1.701009637,38,23.11.2017,1126,FALSE
Human,27,2,2,33,Visual,TR,1,1,1.934578113,38,23.11.2017,1126,FALSE
Human,27,2,2,34,Visual,TR,1,1,2.051172616,38,23.11.2017,1126,FALSE
Human,27,2,2,35,Visual,TR,1,1,1.919244021,38,23.11.2017,1126,FALSE
Human,27,2,2,36,Visual,TR,1,1,2.234626109,38,23.11.2017,1126,FALSE
Human,27,2,2,37,Visual,TR,1,1,2.401488093,38,23.11.2017,1126,FALSE
Human,27,2,2,38,Visual,TR,1,1,2.334934493,38,23.11.2017,1126,FALSE
Human,27,2,2,39,Visual,TR,1,1,2.334735891,38,23.11.2017,1126,FALSE
Human,27,2,2,40,Visual,TR,1,1,2.234704525,38,23.11.2017,1126,FALSE
Human,27,2,2,41,Visual,TR,1,1,1.651045968,38,23.11.2017,1126,FALSE
Human,27,2,2,42,Visual,TR,1,1,2.117595392,38,23.11.2017,1126,FALSE
Human,27,2,2,43,Visual,TR,1,1,2.418122553,38,23.11.2017,1126,FALSE
Human,27,2,3,34,Visual,TR,1,1,1.801092624,38,23.11.2017,1208,FALSE
Human,27,2,3,35,Visual,TR,1,1,1.851050382,38,23.11.2017,1208,FALSE
Human,27,2,3,36,Visual,TR,1,1,1.584217715,38,23.11.2017,1208,FALSE
Human,27,2,3,37,Visual,TR,1,1,2.401361603,38,23.11.2017,1208,FALSE
Human,27,2,3,38,Visual,TR,1,1,2.017770114,38,23.11.2017,1208,FALSE
Human,27,2,3,39,Visual,TR,1,1,2.318028138,38,23.11.2017,1208,FALSE
Human,27,2,3,40,Visual,TR,1,1,2.201275227,38,23.11.2017,1208,FALSE
Human,27,2,3,41,Visual,TR,1,1,1.751015075,38,23.11.2017,1208,FALSE
Human,27,2,3,42,Visual,TR,1,1,1.600945564,38,23.11.2017,1208,FALSE
Human,27,2,3,43,Visual,TR,1,1,1.534380142,38,23.11.2017,1208,FALSE
Human,27,2,3,44,Visual,TR,1,1,2.017930099,38,23.11.2017,1208,FALSE
Human,27,2,3,45,Visual,TR,1,1,1.600765483,38,23.11.2017,1208,FALSE
Human,27,2,3,46,Visual,TR,1,1,1.517626679,38,23.11.2017,1208,FALSE
Human,27,2,3,47,Visual,TR,1,1,2.101239526,38,23.11.2017,1208,FALSE
Human,27,2,3,48,Visual,TR,1,1,1.65107631,38,23.11.2017,1208,FALSE
Human,27,2,3,49,Visual,TR,1,1,1.684297943,38,23.11.2017,1208,FALSE
Human,27,2,3,23,Visual,TR,1,1,2.051188772,38,23.11.2017,1208,FALSE
Human,27,2,3,24,Visual,TR,1,1,2.134741329,38,23.11.2017,1208,FALSE
Human,27,2,3,25,Visual,TR,1,1,1.634380773,38,23.11.2017,1208,FALSE
Human,27,2,3,26,Visual,TR,1,1,1.384250342,38,23.11.2017,1208,FALSE
Human,27,2,3,27,Visual,TR,1,1,1.600894338,38,23.11.2017,1208,FALSE
Human,27,2,3,15,Visual,TR,1,1,1.751054086,38,23.11.2017,1208,FALSE
Human,27,2,3,16,Visual,TR,1,1,2.001122257,38,23.11.2017,1208,FALSE
Human,27,2,3,17,Visual,TR,1,1,1.90097898,38,23.11.2017,1208,FALSE
Human,27,2,3,18,Visual,TR,1,1,2.067820868,38,23.11.2017,1208,FALSE
Human,27,2,3,19,Visual,TR,1,1,2.36808165,38,23.11.2017,1208,FALSE
Human,27,2,3,20,Visual,TR,1,1,0.050272998,38,23.11.2017,1208,FALSE
Human,27,2,3,21,Visual,TR,1,1,2.184669533,38,23.11.2017,1208,FALSE
Human,27,2,3,22,Visual,TR,1,1,1.717697293,38,23.11.2017,1208,FALSE
Human,27,2,3,31,Visual,TR,1,1,2.334901787,38,23.11.2017,1208,FALSE
Human,27,2,3,28,Visual,TR,1,1,1.784841576,38,23.11.2017,1208,FALSE
Human,27,2,3,29,Visual,TR,1,1,1.417642993,38,23.11.2017,1208,FALSE
Human,27,2,3,30,Visual,TR,1,1,1.900761464,38,23.11.2017,1208,FALSE
Human,27,2,3,32,Visual,TR,1,1,2.151840769,38,23.11.2017,1208,FALSE
Human,27,2,3,33,Visual,TR,1,1,2.834907698,38,23.11.2017,1208,FALSE
Human,30,2,3,0,Visual,TR,1,1,1.019560754,36,23.11.2017,1605,FALSE
Human,30,2,3,1,Visual,TR,1,1,1.355621628,36,23.11.2017,1605,FALSE
Human,30,2,3,2,Visual,TR,1,1,1.171692464,36,23.11.2017,1605,FALSE
Human,30,2,3,3,Visual,TR,1,1,1.288772898,36,23.11.2017,1605,FALSE
Human,30,2,3,4,Visual,TR,1,1,1.25541394,36,23.11.2017,1605,FALSE
Human,30,2,3,5,Visual,TR,1,1,1.071798416,36,23.11.2017,1605,FALSE
Human,30,2,3,6,Visual,TR,1,1,1.138203085,36,23.11.2017,1605,FALSE
Human,30,2,3,7,Visual,TR,1,1,1.238601085,36,23.11.2017,1605,FALSE
Human,30,2,3,8,Visual,TR,1,1,1.338964412,36,23.11.2017,1605,FALSE
Human,30,2,3,9,Visual,TR,1,1,1.52299681,36,23.11.2017,1605,FALSE
Human,30,2,3,10,Visual,TR,1,1,1.188556935,36,23.11.2017,1605,FALSE
Human,30,2,3,11,Visual,TR,1,1,1.137936333,36,23.11.2017,1605,FALSE
Human,30,2,3,12,Visual,TR,1,1,1.256407266,36,23.11.2017,1605,FALSE
Human,30,2,3,13,Visual,TR,1,1,1.071558063,36,23.11.2017,1605,FALSE
Human,30,2,3,14,Visual,TR,1,1,1.204770879,36,23.11.2017,1605,FALSE
Human,30,2,3,15,Visual,TR,1,1,1.389171292,36,23.11.2017,1605,FALSE
Human,30,2,3,16,Visual,TR,1,1,1.740350733,36,23.11.2017,1605,FALSE
Human,30,2,3,17,Visual,TR,1,1,1.355633843,36,23.11.2017,1605,FALSE
Human,30,2,3,18,Visual,TR,1,1,1.355655908,36,23.11.2017,1605,FALSE
Human,30,2,3,19,Visual,TR,1,1,1.489191427,36,23.11.2017,1605,FALSE
Human,30,2,3,20,Visual,TR,1,1,1.539590589,36,23.11.2017,1605,FALSE
Human,30,2,3,21,Visual,TR,1,1,1.623317188,36,23.11.2017,1605,FALSE
Human,30,2,3,22,Visual,TR,1,1,1.339036517,36,23.11.2017,1605,FALSE
Human,30,2,3,23,Visual,TR,1,1,1.472318287,36,23.11.2017,1605,FALSE
Human,30,2,3,24,Visual,TR,1,1,0.988116736,36,23.11.2017,1605,FALSE
Human,30,2,3,25,Visual,TR,1,1,1.138241305,36,23.11.2017,1605,FALSE
Human,30,2,3,26,Visual,TR,1,1,0.853114673,36,23.11.2017,1605,FALSE
Human,30,2,3,27,Visual,TR,1,1,1.289012068,36,23.11.2017,1605,FALSE
Human,30,2,3,28,Visual,TR,1,1,1.338561329,36,23.11.2017,1605,FALSE
Human,30,2,3,29,Visual,TR,1,1,1.840843298,36,23.11.2017,1605,FALSE
Human,30,2,3,30,Visual,TR,1,1,0.853880255,36,23.11.2017,1605,FALSE
Human,30,2,3,31,Visual,TR,1,1,1.021125015,36,23.11.2017,1605,FALSE
Human,30,2,3,32,Visual,TR,1,1,1.456040906,36,23.11.2017,1605,FALSE
Human,30,2,3,33,Visual,TR,1,1,1.472763136,36,23.11.2017,1605,FALSE
Human,30,2,3,34,Visual,TR,1,1,1.673449204,36,23.11.2017,1605,FALSE
Human,30,2,3,35,Visual,TR,1,1,1.355606262,36,23.11.2017,1605,FALSE
Human,30,2,3,36,Visual,TR,1,1,1.205110919,36,23.11.2017,1605,FALSE
Human,30,2,3,37,Visual,TR,1,1,1.205318568,36,23.11.2017,1605,FALSE
Human,30,2,3,38,Visual,TR,1,1,1.355703979,36,23.11.2017,1605,FALSE
Human,30,2,3,39,Visual,TR,1,1,1.204431627,36,23.11.2017,1605,FALSE
Human,30,2,3,40,Visual,TR,1,1,1.272724837,36,23.11.2017,1605,FALSE
Human,30,2,3,41,Visual,TR,1,1,1.205686583,36,23.11.2017,1605,FALSE
Human,30,2,3,42,Visual,TR,1,1,1.139890675,36,23.11.2017,1605,FALSE
Human,30,2,3,43,Visual,TR,1,1,1.439218594,36,23.11.2017,1605,FALSE
Human,30,2,3,44,Visual,TR,1,1,0.97228578,36,23.11.2017,1605,FALSE
Human,30,2,3,45,Visual,TR,1,1,1.171727926,36,23.11.2017,1605,FALSE
Human,30,2,3,46,Visual,TR,1,1,1.305216162,36,23.11.2017,1605,FALSE
Human,30,2,3,47,Visual,TR,1,1,1.573173745,36,23.11.2017,1605,FALSE
Human,30,2,3,48,Visual,TR,1,1,1.723935839,36,23.11.2017,1605,FALSE
Human,30,2,3,49,Visual,TR,1,1,1.438674058,36,23.11.2017,1605,FALSE
Human,30,2,1,28,Visual,TR,1,1,1.088081707,NaN,23.11.2017,1451,FALSE
Human,30,2,1,29,Visual,TR,1,1,0.938989077,NaN,23.11.2017,1451,FALSE
Human,30,2,1,30,Visual,TR,1,1,0.887351508,NaN,23.11.2017,1451,FALSE
Human,30,2,1,31,Visual,TR,1,1,0.955520996,NaN,23.11.2017,1451,FALSE
Human,30,2,1,32,Visual,TR,1,1,0.97097448,NaN,23.11.2017,1451,FALSE
Human,30,2,1,33,Visual,TR,1,1,1.121541534,NaN,23.11.2017,1451,FALSE
Human,30,2,1,34,Visual,TR,1,1,1.054627002,NaN,23.11.2017,1451,FALSE
Human,30,2,1,35,Visual,TR,1,1,1.12153326,NaN,23.11.2017,1451,FALSE
Human,30,2,1,36,Visual,TR,1,1,0.954927995,NaN,23.11.2017,1451,FALSE
Human,30,2,1,37,Visual,TR,1,1,0.987678979,NaN,23.11.2017,1451,FALSE
Human,30,2,1,38,Visual,TR,1,1,0.90406507,NaN,23.11.2017,1451,FALSE
Human,30,2,1,39,Visual,TR,1,1,1.021180966,NaN,23.11.2017,1451,FALSE
Human,30,2,1,40,Visual,TR,1,1,1.004335802,NaN,23.11.2017,1451,FALSE
Human,30,2,1,41,Visual,TR,1,1,1.08806437,NaN,23.11.2017,1451,FALSE
Human,30,2,1,42,Visual,TR,1,1,1.138190871,NaN,23.11.2017,1451,FALSE
Human,30,2,1,43,Visual,TR,1,1,1.071325985,NaN,23.11.2017,1451,FALSE
Human,30,2,1,44,Visual,TR,1,1,1.070761748,NaN,23.11.2017,1451,FALSE
Human,30,2,1,45,Visual,TR,1,1,0.987792457,NaN,23.11.2017,1451,FALSE
Human,30,2,1,46,Visual,TR,1,1,1.221828421,NaN,23.11.2017,1451,FALSE
Human,30,2,1,47,Visual,TR,1,1,1.104794087,NaN,23.11.2017,1451,FALSE
Human,30,2,1,48,Visual,TR,1,1,1.255691331,NaN,23.11.2017,1451,FALSE
Human,30,2,1,49,Visual,TR,1,1,1.272068005,NaN,23.11.2017,1451,FALSE
Human,30,2,2,0,Visual,TR,1,1,0.937491011,36,23.11.2017,1524,FALSE
Human,30,2,2,1,Visual,TR,1,1,1.205189329,36,23.11.2017,1524,FALSE
Human,30,2,2,2,Visual,TR,1,1,1.238659006,36,23.11.2017,1524,FALSE
Human,30,2,2,3,Visual,TR,1,1,1.121523015,36,23.11.2017,1524,FALSE
Human,30,2,2,4,Visual,TR,1,1,1.088613241,36,23.11.2017,1524,FALSE
Human,30,2,2,5,Visual,TR,1,1,1.121521439,36,23.11.2017,1524,FALSE
Human,30,2,2,6,Visual,TR,1,1,1.104510786,36,23.11.2017,1524,FALSE
Human,30,2,2,7,Visual,TR,1,1,1.021256618,36,23.11.2017,1524,FALSE
Human,30,2,2,8,Visual,TR,1,1,1.188822899,36,23.11.2017,1524,FALSE
Human,30,2,2,9,Visual,TR,1,1,0.819856978,36,23.11.2017,1524,FALSE
Human,30,2,2,10,Visual,TR,1,1,1.205346149,36,23.11.2017,1524,FALSE
Human,30,2,2,11,Visual,TR,1,1,1.272100708,36,23.11.2017,1524,FALSE
Human,30,2,2,12,Visual,TR,1,1,1.25528746,36,23.11.2017,1524,FALSE
Human,30,2,2,13,Visual,TR,1,1,1.088008813,36,23.11.2017,1524,FALSE
Human,30,2,2,14,Visual,TR,1,1,1.104461534,36,23.11.2017,1524,FALSE
Human,30,2,2,15,Visual,TR,1,1,1.171594353,36,23.11.2017,1524,FALSE
Human,30,2,2,16,Visual,TR,1,1,1.0544229,36,23.11.2017,1524,FALSE
Human,30,2,2,17,Visual,TR,1,1,1.088075797,36,23.11.2017,1524,FALSE
Human,30,2,2,18,Visual,TR,1,1,1.188435971,36,23.11.2017,1524,FALSE
Human,30,2,2,19,Visual,TR,1,1,1.322250456,36,23.11.2017,1524,FALSE
Human,30,2,2,20,Visual,TR,1,1,1.304653894,36,23.11.2017,1524,FALSE
Human,30,2,2,21,Visual,TR,1,1,1.054602967,36,23.11.2017,1524,FALSE
Human,30,2,2,22,Visual,TR,1,1,1.372438423,36,23.11.2017,1524,FALSE
Human,30,2,2,23,Visual,TR,1,1,1.305577084,36,23.11.2017,1524,FALSE
Human,30,2,2,24,Visual,TR,1,1,1.138279919,36,23.11.2017,1524,FALSE
Human,30,2,2,25,Visual,TR,1,1,2.008390667,36,23.11.2017,1524,FALSE
Human,30,2,2,26,Visual,TR,1,1,1.037900832,36,23.11.2017,1524,FALSE
Human,30,2,2,27,Visual,TR,1,1,1.138210178,36,23.11.2017,1524,FALSE
Human,30,2,2,28,Visual,TR,1,1,1.338921463,36,23.11.2017,1524,FALSE
Human,30,2,2,29,Visual,TR,1,1,1.004484741,36,23.11.2017,1524,FALSE
Human,30,2,2,30,Visual,TR,1,1,1.171630209,36,23.11.2017,1524,FALSE
Human,30,2,2,31,Visual,TR,1,1,1.072327585,36,23.11.2017,1524,FALSE
Human,30,2,2,32,Visual,TR,1,1,1.037921715,36,23.11.2017,1524,FALSE
Human,30,2,2,33,Visual,TR,1,1,1.071375238,36,23.11.2017,1524,FALSE
Human,30,2,2,34,Visual,TR,1,1,1.188405632,36,23.11.2017,1524,FALSE
Human,30,2,2,35,Visual,TR,1,1,1.104779114,36,23.11.2017,1524,FALSE
Human,30,2,2,36,Visual,TR,1,1,1.157797725,36,23.11.2017,1524,FALSE
Human,30,2,2,37,Visual,TR,1,1,1.522845112,36,23.11.2017,1524,FALSE
Human,30,2,2,38,Visual,TR,1,1,1.52292234,36,23.11.2017,1524,FALSE
Human,30,2,2,39,Visual,TR,1,1,1.15589106,36,23.11.2017,1524,FALSE
Human,30,2,2,40,Visual,TR,1,1,2.325648883,36,23.11.2017,1524,FALSE
Human,30,2,2,41,Visual,TR,1,1,1.422661853,36,23.11.2017,1524,FALSE
Human,30,2,2,42,Visual,TR,1,1,2.058237806,36,23.11.2017,1524,FALSE
Human,30,2,2,43,Visual,TR,1,1,1.441243466,36,23.11.2017,1524,FALSE
Human,30,2,2,44,Visual,TR,1,1,1.355765446,36,23.11.2017,1524,FALSE
Human,30,2,2,45,Visual,TR,1,1,1.94108566,36,23.11.2017,1524,FALSE
Human,30,2,2,46,Visual,TR,1,1,1.439681962,36,23.11.2017,1524,FALSE
Human,30,2,2,47,Visual,TR,1,1,1.288792599,36,23.11.2017,1524,FALSE
Human,30,2,2,48,Visual,TR,1,1,1.288746105,36,23.11.2017,1524,FALSE
Human,30,2,2,49,Visual,TR,1,1,1.657775463,36,23.11.2017,1524,FALSE
Human,30,2,1,19,Visual,TR,1,1,0.987700256,NaN,23.11.2017,1451,FALSE
Human,30,2,1,20,Visual,TR,1,1,0.887356237,NaN,23.11.2017,1451,FALSE
Human,30,2,1,21,Visual,TR,1,1,0.986450029,NaN,23.11.2017,1451,FALSE
Human,30,2,1,22,Visual,TR,1,1,0.937515835,NaN,23.11.2017,1451,FALSE
Human,30,2,1,23,Visual,TR,1,1,0.869971264,NaN,23.11.2017,1451,FALSE
Human,30,2,1,24,Visual,TR,1,1,1.054499734,NaN,23.11.2017,1451,FALSE
Human,30,2,1,25,Visual,TR,1,1,0.971003637,NaN,23.11.2017,1451,FALSE
Human,30,2,1,26,Visual,TR,1,1,0.820435795,NaN,23.11.2017,1451,FALSE
Human,30,2,1,27,Visual,TR,1,1,0.987675827,NaN,23.11.2017,1451,FALSE
Human,30,2,1,1,Visual,TR,1,1,0.887348356,NaN,23.11.2017,1451,FALSE
Human,30,2,1,2,Visual,TR,1,1,0.854207292,NaN,23.11.2017,1451,FALSE
Human,30,2,1,3,Visual,TR,1,1,0.837219886,NaN,23.11.2017,1451,FALSE
Human,30,2,1,4,Visual,TR,1,1,0.920838129,NaN,23.11.2017,1451,FALSE
Human,30,2,1,5,Visual,TR,1,1,0.853922809,NaN,23.11.2017,1451,FALSE
Human,30,2,1,6,Visual,TR,1,1,0.770283289,NaN,23.11.2017,1451,FALSE
Human,30,2,1,7,Visual,TR,1,1,0.786963359,NaN,23.11.2017,1451,FALSE
Human,30,2,1,8,Visual,TR,1,1,0.853916899,NaN,23.11.2017,1451,FALSE
Human,30,2,1,9,Visual,TR,1,1,0.736209972,NaN,23.11.2017,1451,FALSE
Human,30,2,1,10,Visual,TR,1,1,0.619081073,NaN,23.11.2017,1451,FALSE
Human,30,2,1,11,Visual,TR,1,1,0.770214335,NaN,23.11.2017,1451,FALSE
Human,30,2,1,12,Visual,TR,1,1,0.753510624,NaN,23.11.2017,1451,FALSE
Human,30,2,1,0,Visual,TR,1,1,0.68517683,NaN,23.11.2017,1451,FALSE
Human,30,2,1,14,Visual,TR,1,1,0.786986606,NaN,23.11.2017,1451,FALSE
Human,30,2,1,15,Visual,TR,1,1,0.92025025,NaN,23.11.2017,1451,FALSE
Human,30,2,1,16,Visual,TR,1,1,0.820527601,NaN,23.11.2017,1451,FALSE
Human,30,2,1,17,Visual,TR,1,1,1.205069547,NaN,23.11.2017,1451,FALSE
Human,30,2,1,18,Visual,TR,1,1,0.937254205,NaN,23.11.2017,1451,FALSE
Human,30,2,1,13,Visual,TR,1,1,0.820445251,NaN,23.11.2017,1451,FALSE
Human,30,1,1,15,Visual,TR,1,1,1.205764182,NaN,16.11.2017,1454,FALSE
Human,30,1,1,8,Visual,TR,1,1,0.922174559,NaN,16.11.2017,1454,FALSE
Human,30,1,1,9,Visual,TR,1,1,1.104175064,NaN,16.11.2017,1454,FALSE
Human,30,1,1,10,Visual,TR,1,1,1.371202101,NaN,16.11.2017,1454,FALSE
Human,30,1,1,11,Visual,TR,1,1,1.005854728,NaN,16.11.2017,1454,FALSE
Human,30,1,1,12,Visual,TR,1,1,1.005700666,NaN,16.11.2017,1454,FALSE
Human,30,1,1,13,Visual,TR,1,1,1.372049635,NaN,16.11.2017,1454,FALSE
Human,30,1,1,14,Visual,TR,1,1,1.205216102,NaN,16.11.2017,1454,FALSE
Human,30,1,1,28,Visual,TR,1,1,1.222368929,NaN,16.11.2017,1454,FALSE
Human,30,1,1,16,Visual,TR,1,1,1.27243337,NaN,16.11.2017,1454,FALSE
Human,30,1,1,17,Visual,TR,1,1,1.238558773,NaN,16.11.2017,1454,FALSE
Human,30,1,1,18,Visual,TR,1,1,1.071343041,NaN,16.11.2017,1454,FALSE
Human,30,1,1,19,Visual,TR,1,1,0.972542395,NaN,16.11.2017,1454,FALSE
Human,30,1,1,20,Visual,TR,1,1,1.472722659,NaN,16.11.2017,1454,FALSE
Human,30,1,1,21,Visual,TR,1,1,1.288748513,NaN,16.11.2017,1454,FALSE
Human,30,1,1,22,Visual,TR,1,1,1.439371319,NaN,16.11.2017,1454,FALSE
Human,30,1,1,23,Visual,TR,1,1,1.48950629,NaN,16.11.2017,1454,FALSE
Human,30,1,1,24,Visual,TR,1,1,1.188395827,NaN,16.11.2017,1454,FALSE
Human,30,1,1,25,Visual,TR,1,1,1.037812029,NaN,16.11.2017,1454,FALSE
Human,30,1,1,26,Visual,TR,1,1,1.004395281,NaN,16.11.2017,1454,FALSE
Human,30,1,1,27,Visual,TR,1,1,1.138548095,NaN,16.11.2017,1454,FALSE
Human,30,1,1,0,Visual,TR,1,1,1.220405926,NaN,16.11.2017,1454,FALSE
Human,30,1,1,1,Visual,TR,1,1,1.121182892,NaN,16.11.2017,1454,FALSE
Human,30,1,1,2,Visual,TR,1,1,1.322224757,NaN,16.11.2017,1454,FALSE
Human,30,1,1,3,Visual,TR,1,1,1.238565866,NaN,16.11.2017,1454,FALSE
Human,30,1,1,4,Visual,TR,1,1,1.338972139,NaN,16.11.2017,1454,FALSE
Human,30,1,1,5,Visual,TR,1,1,1.189278429,NaN,16.11.2017,1454,FALSE
Human,30,1,1,6,Visual,TR,1,1,1.37281876,NaN,16.11.2017,1454,FALSE
Human,30,1,1,7,Visual,TR,1,1,1.339052912,NaN,16.11.2017,1454,FALSE
