Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response
Human,25,1,2,22,Visual,TR,2.12;4.24,2.12,1.590431929
Human,25,1,2,23,Visual,TR,2.12;4.24,4.24,3.628129005
Human,25,1,2,24,Visual,TR,2.12;4.24,2.12,0.933768988
Human,25,1,2,25,Visual,TR,2.12;4.24,4.24,2.34713912
Human,25,1,3,1,Visual,TR,2.12;4.24,4.24,1.343202829
Human,25,1,3,2,Visual,TR,2.12;4.24,2.12,1.774706841
Human,25,1,3,3,Visual,TR,2.12;4.24,4.24,2.912868977
Human,25,1,3,4,Visual,TR,2.12;4.24,2.12,2.233445168
Human,25,1,3,5,Visual,TR,2.12;4.24,2.12,1.382586956
Human,25,1,3,6,Visual,TR,2.12;4.24,4.24,3.567615986
Human,25,1,3,7,Visual,TR,2.12;4.24,2.12,0.912760973
Human,25,1,3,8,Visual,TR,2.12;4.24,4.24,3.246986151
Human,25,1,3,9,Visual,TR,2.12;4.24,4.24,4.135047197
Human,25,1,3,10,Visual,TR,2.12;4.24,4.24,4.891294956
Human,25,1,3,11,Visual,TR,2.12;4.24,4.24,0.287587881
Human,25,1,3,12,Visual,TR,2.12;4.24,2.12,0.764473915
Human,25,1,3,13,Visual,TR,2.12;4.24,2.12,0.947615862
Human,25,1,3,14,Visual,TR,2.12;4.24,2.12,1.630690098
Human,25,1,3,15,Visual,TR,2.12;4.24,2.12,1.231127024
Human,25,1,3,16,Visual,TR,2.12;4.24,4.24,3.27404213
Human,25,1,3,17,Visual,TR,2.12;4.24,4.24,4.645479918
Human,25,1,3,18,Visual,TR,2.12;4.24,4.24,5.003237963
Human,25,1,3,19,Visual,TR,2.12;4.24,4.24,5.11934495
Human,25,1,3,20,Visual,TR,2.12;4.24,2.12,0.83888793
Human,25,1,3,21,Visual,TR,2.12;4.24,4.24,3.383798122
Human,25,1,3,22,Visual,TR,2.12;4.24,2.12,1.692826033
Human,25,1,3,23,Visual,TR,2.12;4.24,4.24,3.245893955
Human,25,1,3,24,Visual,TR,2.12;4.24,2.12,1.301478863
Human,25,1,3,25,Visual,TR,2.12;4.24,2.12,2.046318054
Human,25,1,4,1,Visual,TR,2.12;4.24,2.12,1.585205078
Human,25,1,4,2,Visual,TR,2.12;4.24,2.12,1.76689291
Human,25,1,4,3,Visual,TR,2.12;4.24,2.12,0.80658102
Human,25,1,4,4,Visual,TR,2.12;4.24,4.24,2.595370054
Human,25,1,4,5,Visual,TR,2.12;4.24,2.12,1.291401863
Human,25,1,4,6,Visual,TR,2.12;4.24,2.12,1.437096119
Human,25,1,4,7,Visual,TR,2.12;4.24,2.12,1.271402121
Human,25,1,4,8,Visual,TR,2.12;4.24,2.12,1.515588999
Human,25,1,4,9,Visual,TR,2.12;4.24,4.24,2.622784138
Human,25,1,4,10,Visual,TR,2.12;4.24,4.24,1.924507141
Human,25,1,4,11,Visual,TR,2.12;4.24,4.24,2.592985868
Human,25,1,4,12,Visual,TR,2.12;4.24,4.24,2.984677076
Human,25,1,4,13,Visual,TR,2.12;4.24,2.12,0.969993114
Human,25,1,4,14,Visual,TR,2.12;4.24,4.24,1.869760036
Human,25,1,4,15,Visual,TR,2.12;4.24,4.24,2.274027824
Human,25,1,4,16,Visual,TR,2.12;4.24,2.12,1.297132969
Human,25,1,4,17,Visual,TR,2.12;4.24,2.12,0.903226852
Human,25,1,4,18,Visual,TR,2.12;4.24,4.24,1.72871995
Human,25,1,4,19,Visual,TR,2.12;4.24,2.12,1.366265059
Human,25,1,4,20,Visual,TR,2.12;4.24,2.12,1.45122695
Human,25,1,4,21,Visual,TR,2.12;4.24,2.12,1.515254021
Human,25,1,4,22,Visual,TR,2.12;4.24,2.12,1.450252056
Human,25,1,4,23,Visual,TR,2.12;4.24,4.24,2.885622025
Human,25,1,4,24,Visual,TR,2.12;4.24,4.24,2.735597849
Human,25,1,4,25,Visual,TR,2.12;4.24,2.12,1.584329844
Human,26,1,1,1,Visual,TR,2.12;4.24,4.24,3.001543045
Human,26,1,1,2,Visual,TR,2.12;4.24,2.12,1.457233191
Human,26,1,1,3,Visual,TR,2.12;4.24,2.12,1.658994913
Human,26,1,1,4,Visual,TR,2.12;4.24,4.24,3.094283819
Human,26,1,1,5,Visual,TR,2.12;4.24,2.12,1.868989944
Human,26,1,1,6,Visual,TR,2.12;4.24,2.12,2.048074007
Human,26,1,1,7,Visual,TR,2.12;4.24,2.12,1.37537694
Human,26,1,1,8,Visual,TR,2.12;4.24,2.12,1.912632942
Human,26,1,1,9,Visual,TR,2.12;4.24,4.24,3.782155037
Human,26,1,1,10,Visual,TR,2.12;4.24,4.24,3.816617966
Human,26,1,1,11,Visual,TR,2.12;4.24,2.12,1.94143486
Human,26,1,1,12,Visual,TR,2.12;4.24,4.24,3.922137022
Human,26,1,1,13,Visual,TR,2.12;4.24,2.12,1.692939997
Human,26,1,1,14,Visual,TR,2.12;4.24,2.12,2.013303041
Human,26,1,1,15,Visual,TR,2.12;4.24,4.24,3.775188923
Human,26,1,1,16,Visual,TR,2.12;4.24,2.12,2.131863117
Human,26,1,1,17,Visual,TR,2.12;4.24,4.24,3.461145878
Human,26,1,1,18,Visual,TR,2.12;4.24,2.12,2.158854008
Human,26,1,1,19,Visual,TR,2.12;4.24,4.24,3.991724014
Human,26,1,1,20,Visual,TR,2.12;4.24,2.12,1.919242144
Human,26,1,1,21,Visual,TR,2.12;4.24,4.24,4.308243036
Human,26,1,1,22,Visual,TR,2.12;4.24,2.12,1.297787189
Human,26,1,1,23,Visual,TR,2.12;4.24,2.12,1.195832968
Human,26,1,1,24,Visual,TR,2.12;4.24,2.12,1.445026875
Human,26,1,1,25,Visual,TR,2.12;4.24,4.24,3.703230858
Human,26,1,2,1,Visual,TR,2.12;4.24,4.24,3.665790081
Human,26,1,2,2,Visual,TR,2.12;4.24,2.12,2.092575073
Human,26,1,2,3,Visual,TR,2.12;4.24,2.12,1.58772707
Human,26,1,2,4,Visual,TR,2.12;4.24,4.24,3.808768034
Human,26,1,2,5,Visual,TR,2.12;4.24,2.12,1.833898067
Human,26,1,2,6,Visual,TR,2.12;4.24,4.24,4.359008074
Human,26,1,2,7,Visual,TR,2.12;4.24,4.24,4.434469938
Human,26,1,2,8,Visual,TR,2.12;4.24,2.12,1.698871136
Human,26,1,2,9,Visual,TR,2.12;4.24,4.24,3.962956905
Human,26,1,2,10,Visual,TR,2.12;4.24,4.24,4.034923077
Human,26,1,2,11,Visual,TR,2.12;4.24,4.24,3.378118038
Human,26,1,2,12,Visual,TR,2.12;4.24,4.24,3.170829058
Human,26,1,2,13,Visual,TR,2.12;4.24,2.12,1.37430501
Human,26,1,2,14,Visual,TR,2.12;4.24,4.24,3.749983072
Human,26,1,2,15,Visual,TR,2.12;4.24,4.24,4.452219009
Human,26,1,2,16,Visual,TR,2.12;4.24,2.12,2.367590189
Human,26,1,2,17,Visual,TR,2.12;4.24,4.24,4.680207014
Human,26,1,2,18,Visual,TR,2.12;4.24,4.24,4.71902895
Human,26,1,2,19,Visual,TR,2.12;4.24,2.12,1.794286013
Human,26,1,2,20,Visual,TR,2.12;4.24,4.24,3.277245998
Human,26,1,2,21,Visual,TR,2.12;4.24,4.24,3.59452796
Human,26,1,2,22,Visual,TR,2.12;4.24,4.24,3.342106819
Human,26,1,2,23,Visual,TR,2.12;4.24,2.12,2.269992828
Human,26,1,2,24,Visual,TR,2.12;4.24,4.24,4.022696018
Human,26,1,2,25,Visual,TR,2.12;4.24,2.12,2.050113916
Human,26,1,3,1,Visual,TR,2.12;4.24,4.24,4.022175074
Human,26,1,3,2,Visual,TR,2.12;4.24,2.12,1.434108973
Human,26,1,3,3,Visual,TR,2.12;4.24,4.24,3.923178911
Human,26,1,3,4,Visual,TR,2.12;4.24,2.12,2.665984869
Human,26,1,3,5,Visual,TR,2.12;4.24,2.12,1.586841106
Human,26,1,3,6,Visual,TR,2.12;4.24,4.24,3.921730995
Human,26,1,3,7,Visual,TR,2.12;4.24,4.24,3.743968964
Human,26,1,3,8,Visual,TR,2.12;4.24,4.24,3.416424036
Human,26,1,3,9,Visual,TR,2.12;4.24,4.24,2.994920015
Human,26,1,3,10,Visual,TR,2.12;4.24,4.24,3.4553442
Human,26,1,3,11,Visual,TR,2.12;4.24,4.24,3.668735027
Human,26,1,3,12,Visual,TR,2.12;4.24,4.24,4.350164175
Human,26,1,3,13,Visual,TR,2.12;4.24,2.12,1.917762995
Human,26,1,3,14,Visual,TR,2.12;4.24,2.12,2.302433014
Human,26,1,3,15,Visual,TR,2.12;4.24,4.24,3.852807999
Human,26,1,3,16,Visual,TR,2.12;4.24,2.12,1.99178195
Human,26,1,3,17,Visual,TR,2.12;4.24,2.12,2.128215075
Human,26,1,3,18,Visual,TR,2.12;4.24,4.24,3.955962896
Human,26,1,3,19,Visual,TR,2.12;4.24,2.12,1.766345978
Human,26,1,3,20,Visual,TR,2.12;4.24,4.24,3.859387875
Human,26,1,3,21,Visual,TR,2.12;4.24,4.24,3.315645933
Human,26,1,3,22,Visual,TR,2.12;4.24,2.12,1.909806013
Human,26,1,3,23,Visual,TR,2.12;4.24,4.24,4.453733921
Human,26,1,3,24,Visual,TR,2.12;4.24,2.12,1.29815197
Human,26,1,3,25,Visual,TR,2.12;4.24,2.12,1.921644926
Human,26,1,4,1,Visual,TR,2.12;4.24,2.12,1.689502001
Human,26,1,4,2,Visual,TR,2.12;4.24,4.24,2.667564869
Human,26,1,4,3,Visual,TR,2.12;4.24,4.24,3.596353054
Human,26,1,4,4,Visual,TR,2.12;4.24,4.24,3.418051958
Human,26,1,4,5,Visual,TR,2.12;4.24,2.12,1.758867025
Human,26,1,4,6,Visual,TR,2.12;4.24,4.24,3.140011072
Human,26,1,4,7,Visual,TR,2.12;4.24,2.12,2.367332935
Human,26,1,4,8,Visual,TR,2.12;4.24,4.24,4.280028105
Human,26,1,4,9,Visual,TR,2.12;4.24,2.12,1.980862141
Human,26,1,4,10,Visual,TR,2.12;4.24,2.12,1.772879124
Human,26,1,4,11,Visual,TR,2.12;4.24,2.12,1.988286018
Human,26,1,4,12,Visual,TR,2.12;4.24,2.12,1.737330914
Human,26,1,4,13,Visual,TR,2.12;4.24,2.12,2.303296089
Human,26,1,4,14,Visual,TR,2.12;4.24,2.12,1.981920004
Human,26,1,4,15,Visual,TR,2.12;4.24,2.12,2.338058949
Human,26,1,4,16,Visual,TR,2.12;4.24,2.12,1.909463882
Human,26,1,4,17,Visual,TR,2.12;4.24,4.24,2.672097921
Human,26,1,4,18,Visual,TR,2.12;4.24,2.12,0.942703009
Human,26,1,4,19,Visual,TR,2.12;4.24,4.24,3.809728861
Human,26,1,4,20,Visual,TR,2.12;4.24,2.12,1.701847076
Human,26,1,4,21,Visual,TR,2.12;4.24,4.24,2.486679077
Human,26,1,4,22,Visual,TR,2.12;4.24,2.12,1.400127888
Human,26,1,4,23,Visual,TR,2.12;4.24,4.24,3.596415997
Human,26,1,4,24,Visual,TR,2.12;4.24,2.12,2.094478846
Human,26,1,4,25,Visual,TR,2.12;4.24,4.24,0.981144905
Human,27,1,1,1,Visual,TR,2.12;4.24,4.24,5.217396021
Human,27,1,1,2,Visual,TR,2.12;4.24,2.12,0.20047307
Human,27,1,1,3,Visual,TR,2.12;4.24,4.24,3.492651939
Human,27,1,1,4,Visual,TR,2.12;4.24,2.12,0.29369092
Human,27,1,1,5,Visual,TR,2.12;4.24,2.12,1.698204041
Human,27,1,1,6,Visual,TR,2.12;4.24,2.12,3.01800108
Human,27,1,1,7,Visual,TR,2.12;4.24,2.12,2.346313
Human,27,1,1,8,Visual,TR,2.12;4.24,4.24,4.495320082
Human,27,1,1,9,Visual,TR,2.12;4.24,2.12,2.021628141
Human,27,1,1,10,Visual,TR,2.12;4.24,4.24,4.821264982
Human,27,1,1,11,Visual,TR,2.12;4.24,4.24,3.287437916
Human,27,1,1,12,Visual,TR,2.12;4.24,4.24,3.996117115
Human,27,1,1,13,Visual,TR,2.12;4.24,4.24,4.040358067
Human,27,1,1,14,Visual,TR,2.12;4.24,4.24,4.390321016
Human,27,1,1,15,Visual,TR,2.12;4.24,4.24,3.555238962
Human,27,1,1,16,Visual,TR,2.12;4.24,4.24,3.680882931
Human,27,1,1,17,Visual,TR,2.12;4.24,4.24,4.000531197
Human,27,1,1,18,Visual,TR,2.12;4.24,2.12,2.059478998
Human,27,1,1,19,Visual,TR,2.12;4.24,2.12,1.347226143
Human,27,1,1,20,Visual,TR,2.12;4.24,4.24,4.029864073
Human,27,1,1,21,Visual,TR,2.12;4.24,4.24,3.777945995
Human,27,1,1,22,Visual,TR,2.12;4.24,2.12,1.510111094
Human,27,1,1,23,Visual,TR,2.12;4.24,2.12,1.87077117
Human,27,1,1,24,Visual,TR,2.12;4.24,4.24,3.962504864
Human,27,1,1,25,Visual,TR,2.12;4.24,4.24,2.846276999
Human,27,1,2,1,Visual,TR,2.12;4.24,2.12,0.861018896
Human,27,1,2,2,Visual,TR,2.12;4.24,4.24,3.6424191
Human,27,1,2,3,Visual,TR,2.12;4.24,2.12,1.416738987
Human,27,1,2,4,Visual,TR,2.12;4.24,4.24,3.811384916
Human,27,1,2,5,Visual,TR,2.12;4.24,4.24,3.590232849
Human,27,1,2,6,Visual,TR,2.12;4.24,2.12,1.370813131
Human,27,1,2,7,Visual,TR,2.12;4.24,4.24,3.846745968
Human,27,1,2,8,Visual,TR,2.12;4.24,2.12,1.37719202
Human,27,1,2,9,Visual,TR,2.12;4.24,2.12,1.484349012
Human,27,1,2,10,Visual,TR,2.12;4.24,2.12,1.902148008
Human,27,1,2,11,Visual,TR,2.12;4.24,2.12,1.826559067
Human,27,1,2,12,Visual,TR,2.12;4.24,4.24,4.178349972
Human,27,1,2,13,Visual,TR,2.12;4.24,2.12,1.206267834
Human,27,1,2,14,Visual,TR,2.12;4.24,2.12,1.731330872
Human,27,1,2,15,Visual,TR,2.12;4.24,2.12,1.516079903
Human,27,1,2,16,Visual,TR,2.12;4.24,4.24,2.955125809
Human,27,1,2,17,Visual,TR,2.12;4.24,2.12,1.217328787
Human,27,1,2,18,Visual,TR,2.12;4.24,4.24,2.267332077
Human,27,1,2,19,Visual,TR,2.12;4.24,4.24,3.066131115
Human,27,1,2,20,Visual,TR,2.12;4.24,4.24,2.731261969
Human,27,1,2,21,Visual,TR,2.12;4.24,4.24,2.924283981
Human,27,1,2,22,Visual,TR,2.12;4.24,2.12,2.167966843
Human,27,1,2,23,Visual,TR,2.12;4.24,4.24,1.846775055
Human,27,1,2,24,Visual,TR,2.12;4.24,2.12,1.152431965
Human,27,1,2,25,Visual,TR,2.12;4.24,2.12,1.72944808
Human,27,1,3,1,Visual,TR,2.12;4.24,4.24,3.056456089
Human,27,1,3,2,Visual,TR,2.12;4.24,4.24,3.570207834
Human,27,1,3,3,Visual,TR,2.12;4.24,2.12,0.001631021
Human,27,1,3,4,Visual,TR,2.12;4.24,2.12,0.646807909
Human,27,1,3,5,Visual,TR,2.12;4.24,4.24,3.308696985
Human,27,1,3,6,Visual,TR,2.12;4.24,2.12,2.058576822
Human,27,1,3,7,Visual,TR,2.12;4.24,2.12,1.206972837
Human,27,1,3,8,Visual,TR,2.12;4.24,4.24,3.268344879
Human,27,1,3,9,Visual,TR,2.12;4.24,4.24,2.562695026
Human,27,1,3,10,Visual,TR,2.12;4.24,4.24,3.555547953
Human,27,1,3,11,Visual,TR,2.12;4.24,4.24,3.535111904
Human,27,1,3,12,Visual,TR,2.12;4.24,2.12,1.517160177
Human,27,1,3,13,Visual,TR,2.12;4.24,2.12,1.723969936
Human,27,1,3,14,Visual,TR,2.12;4.24,4.24,2.780179024
Human,27,1,3,15,Visual,TR,2.12;4.24,2.12,1.22462678
Human,27,1,3,16,Visual,TR,2.12;4.24,4.24,2.814692974
Human,27,1,3,17,Visual,TR,2.12;4.24,2.12,2.026345968
Human,27,1,3,18,Visual,TR,2.12;4.24,2.12,1.159952879
Human,27,1,3,19,Visual,TR,2.12;4.24,4.24,3.098659039
Human,27,1,3,20,Visual,TR,2.12;4.24,4.24,2.594939947
Human,27,1,3,21,Visual,TR,2.12;4.24,4.24,3.24601388
Human,27,1,3,22,Visual,TR,2.12;4.24,2.12,1.723197937
Human,27,1,3,23,Visual,TR,2.12;4.24,2.12,1.660606861
Human,27,1,3,24,Visual,TR,2.12;4.24,4.24,3.631494045
Human,27,1,3,25,Visual,TR,2.12;4.24,4.24,2.770007133
Human,27,1,4,1,Visual,TR,2.12;4.24,4.24,2.097975016
Human,27,1,4,2,Visual,TR,2.12;4.24,2.12,0.769046068
Human,27,1,4,3,Visual,TR,2.12;4.24,2.12,1.240575075
Human,27,1,4,4,Visual,TR,2.12;4.24,2.12,2.120445967
Human,27,1,4,5,Visual,TR,2.12;4.24,4.24,3.249140024
Human,27,1,4,6,Visual,TR,2.12;4.24,4.24,2.384018898
Human,27,1,4,7,Visual,TR,2.12;4.24,2.12,1.395354986
Human,27,1,4,8,Visual,TR,2.12;4.24,2.12,1.218878984
Human,27,1,4,9,Visual,TR,2.12;4.24,2.12,1.271225929
Human,27,1,4,10,Visual,TR,2.12;4.24,4.24,2.780431986
Human,27,1,4,11,Visual,TR,2.12;4.24,2.12,1.019654036
Human,27,1,4,12,Visual,TR,2.12;4.24,2.12,1.834213018
Human,27,1,4,13,Visual,TR,2.12;4.24,4.24,3.176080942
Human,27,1,4,14,Visual,TR,2.12;4.24,2.12,2.204730988
Human,27,1,4,15,Visual,TR,2.12;4.24,4.24,2.802763939
Human,27,1,4,16,Visual,TR,2.12;4.24,4.24,4.244035006
Human,27,1,4,17,Visual,TR,2.12;4.24,4.24,2.554080963
Human,27,1,4,18,Visual,TR,2.12;4.24,2.12,1.005321026
Human,27,1,4,19,Visual,TR,2.12;4.24,4.24,2.522669792
Human,27,1,4,20,Visual,TR,2.12;4.24,2.12,1.294924974
Human,27,1,4,21,Visual,TR,2.12;4.24,2.12,1.543730021
Human,27,1,4,22,Visual,TR,2.12;4.24,2.12,0.970334053
Human,27,1,4,23,Visual,TR,2.12;4.24,2.12,1.341291904
Human,27,1,4,24,Visual,TR,2.12;4.24,2.12,1.482606888
Human,27,1,4,25,Visual,TR,2.12;4.24,4.24,3.601508141
Human,28,1,1,1,Visual,TR,2.12;4.24,4.24,0.988610983
Human,28,1,1,2,Visual,TR,2.12;4.24,2.12,0.200996161
Human,28,1,1,3,Visual,TR,2.12;4.24,4.24,3.713597059
Human,28,1,1,4,Visual,TR,2.12;4.24,4.24,3.858855009
Human,28,1,1,5,Visual,TR,2.12;4.24,2.12,2.201753855
Human,28,1,1,6,Visual,TR,2.12;4.24,2.12,2.637647152
Human,28,1,1,7,Visual,TR,2.12;4.24,2.12,2.197911024
Human,28,1,1,8,Visual,TR,2.12;4.24,4.24,3.680233955
Human,28,1,1,9,Visual,TR,2.12;4.24,4.24,3.987038136
Human,28,1,1,10,Visual,TR,2.12;4.24,4.24,3.680383921
Human,28,1,1,11,Visual,TR,2.12;4.24,2.12,2.052464962
Human,28,1,1,12,Visual,TR,2.12;4.24,2.12,1.626722097
Human,28,1,1,13,Visual,TR,2.12;4.24,4.24,3.534860134
Human,28,1,1,14,Visual,TR,2.12;4.24,4.24,3.019653082
Human,28,1,1,15,Visual,TR,2.12;4.24,2.12,1.150905848
Human,28,1,1,16,Visual,TR,2.12;4.24,4.24,2.445081949
Human,28,1,1,17,Visual,TR,2.12;4.24,4.24,3.682700872
Human,28,1,1,18,Visual,TR,2.12;4.24,2.12,0.793141127
Human,28,1,1,19,Visual,TR,2.12;4.24,2.12,1.529886961
Human,28,1,1,20,Visual,TR,2.12;4.24,4.24,2.382359028
Human,28,1,1,21,Visual,TR,2.12;4.24,4.24,3.467334032
Human,28,1,1,22,Visual,TR,2.12;4.24,4.24,3.232766867
Human,28,1,1,23,Visual,TR,2.12;4.24,4.24,2.633452177
Human,28,1,1,24,Visual,TR,2.12;4.24,2.12,1.336339951
Human,28,1,1,25,Visual,TR,2.12;4.24,2.12,1.364467144
Human,28,1,2,1,Visual,TR,2.12;4.24,4.24,2.796234846
Human,28,1,2,2,Visual,TR,2.12;4.24,2.12,1.433449984
Human,28,1,2,3,Visual,TR,2.12;4.24,2.12,1.191311121
Human,28,1,2,4,Visual,TR,2.12;4.24,2.12,1.590137005
Human,28,1,2,5,Visual,TR,2.12;4.24,4.24,3.630533934
Human,28,1,2,6,Visual,TR,2.12;4.24,4.24,2.819499969
Human,28,1,2,7,Visual,TR,2.12;4.24,4.24,3.315737963
Human,28,1,2,8,Visual,TR,2.12;4.24,2.12,1.59555316
Human,28,1,2,9,Visual,TR,2.12;4.24,4.24,2.319014072
Human,28,1,2,10,Visual,TR,2.12;4.24,2.12,1.26304698
Human,28,1,2,11,Visual,TR,2.12;4.24,4.24,2.916977167
Human,28,1,2,12,Visual,TR,2.12;4.24,4.24,4.650466919
Human,28,1,2,13,Visual,TR,2.12;4.24,4.24,3.849247932
Human,28,1,2,14,Visual,TR,2.12;4.24,4.24,4.141932964
Human,28,1,2,15,Visual,TR,2.12;4.24,2.12,2.279261112
Human,28,1,2,16,Visual,TR,2.12;4.24,4.24,2.703794956
Human,28,1,2,17,Visual,TR,2.12;4.24,4.24,2.767743826
Human,28,1,2,18,Visual,TR,2.12;4.24,2.12,1.193708897
Human,28,1,2,19,Visual,TR,2.12;4.24,4.24,2.349350214
Human,28,1,2,20,Visual,TR,2.12;4.24,2.12,1.407613993
Human,28,1,2,21,Visual,TR,2.12;4.24,2.12,1.440637112
Human,28,1,2,22,Visual,TR,2.12;4.24,4.24,2.448536873
Human,28,1,2,23,Visual,TR,2.12;4.24,4.24,2.599695921
Human,28,1,2,24,Visual,TR,2.12;4.24,2.12,1.374747992
Human,28,1,2,25,Visual,TR,2.12;4.24,2.12,1.483486891
Human,28,1,3,1,Visual,TR,2.12;4.24,2.12,1.162240982
Human,28,1,3,2,Visual,TR,2.12;4.24,2.12,1.73114109
Human,28,1,3,3,Visual,TR,2.12;4.24,2.12,1.66818881
Human,28,1,3,4,Visual,TR,2.12;4.24,2.12,2.015856981
Human,28,1,3,5,Visual,TR,2.12;4.24,4.24,3.274923086
Human,28,1,3,6,Visual,TR,2.12;4.24,4.24,3.092002869
Human,28,1,3,7,Visual,TR,2.12;4.24,2.12,2.444769859
Human,28,1,3,8,Visual,TR,2.12;4.24,4.24,3.179512024
Human,28,1,3,9,Visual,TR,2.12;4.24,2.12,1.024538994
Human,28,1,3,10,Visual,TR,2.12;4.24,4.24,2.558231115
Human,28,1,3,11,Visual,TR,2.12;4.24,2.12,2.279659033
Human,28,1,3,12,Visual,TR,2.12;4.24,2.12,1.447010994
Human,28,1,3,13,Visual,TR,2.12;4.24,2.12,1.84188509
Human,28,1,3,14,Visual,TR,2.12;4.24,4.24,3.316718102
Human,28,1,3,15,Visual,TR,2.12;4.24,4.24,3.315205097
Human,28,1,3,16,Visual,TR,2.12;4.24,2.12,1.518035889
Human,28,1,3,17,Visual,TR,2.12;4.24,2.12,2.377234936
Human,28,1,3,18,Visual,TR,2.12;4.24,4.24,2.883394003
Human,28,1,3,19,Visual,TR,2.12;4.24,2.12,1.450775862
Human,28,1,3,20,Visual,TR,2.12;4.24,2.12,1.775097847
Human,28,1,3,21,Visual,TR,2.12;4.24,4.24,3.49456811
Human,28,1,3,22,Visual,TR,2.12;4.24,2.12,2.030915022
Human,28,1,3,23,Visual,TR,2.12;4.24,2.12,1.489840984
Human,28,1,3,24,Visual,TR,2.12;4.24,4.24,2.949564934
Human,28,1,3,25,Visual,TR,2.12;4.24,4.24,4.249040127
Human,28,1,4,1,Visual,TR,2.12;4.24,4.24,2.998859882
Human,28,1,4,2,Visual,TR,2.12;4.24,4.24,3.449717999
Human,28,1,4,3,Visual,TR,2.12;4.24,2.12,1.550416946
Human,28,1,4,4,Visual,TR,2.12;4.24,2.12,1.725526094
Human,28,1,4,5,Visual,TR,2.12;4.24,2.12,1.418030024
Human,28,1,4,6,Visual,TR,2.12;4.24,2.12,1.628633976
Human,28,1,4,7,Visual,TR,2.12;4.24,4.24,2.953912973
Human,28,1,4,8,Visual,TR,2.12;4.24,2.12,1.761517048
Human,28,1,4,9,Visual,TR,2.12;4.24,2.12,1.226386786
Human,28,1,4,10,Visual,TR,2.12;4.24,2.12,1.296942234
Human,28,1,4,11,Visual,TR,2.12;4.24,2.12,1.92050004
Human,28,1,4,12,Visual,TR,2.12;4.24,4.24,3.209779024
Human,28,1,4,13,Visual,TR,2.12;4.24,2.12,1.549243927
Human,28,1,4,14,Visual,TR,2.12;4.24,2.12,2.049794912
Human,28,1,4,15,Visual,TR,2.12;4.24,2.12,1.415057898
Human,28,1,4,16,Visual,TR,2.12;4.24,4.24,2.872988939
Human,28,1,4,17,Visual,TR,2.12;4.24,2.12,2.435410023
Human,28,1,4,18,Visual,TR,2.12;4.24,4.24,3.388811111
Human,28,1,4,19,Visual,TR,2.12;4.24,4.24,3.164588928
Human,28,1,4,20,Visual,TR,2.12;4.24,4.24,3.795673847
Human,28,1,4,21,Visual,TR,2.12;4.24,4.24,3.127259016
Human,28,1,4,22,Visual,TR,2.12;4.24,2.12,1.80795002
Human,28,1,4,23,Visual,TR,2.12;4.24,4.24,2.775596142
Human,28,1,4,24,Visual,TR,2.12;4.24,4.24,2.668281078
Human,28,1,4,25,Visual,TR,2.12;4.24,4.24,3.740698099
Human,29,1,1,1,Visual,TR,2.12;4.24,4.24,4.005199909
Human,29,1,1,2,Visual,TR,2.12;4.24,4.24,4.192976952
Human,29,1,1,3,Visual,TR,2.12;4.24,2.12,1.704967022
Human,29,1,1,4,Visual,TR,2.12;4.24,4.24,3.99998188
Human,29,1,1,5,Visual,TR,2.12;4.24,4.24,3.610105991
Human,29,1,1,6,Visual,TR,2.12;4.24,4.24,4.022132158
Human,29,1,1,7,Visual,TR,2.12;4.24,2.12,1.509654045
Human,29,1,1,8,Visual,TR,2.12;4.24,2.12,1.727784872
Human,29,1,1,9,Visual,TR,2.12;4.24,2.12,1.556612968
Human,29,1,1,10,Visual,TR,2.12;4.24,2.12,2.167076111
Human,29,1,1,11,Visual,TR,2.12;4.24,2.12,2.09297204
Human,29,1,1,12,Visual,TR,2.12;4.24,2.12,1.876034021
Human,29,1,1,13,Visual,TR,2.12;4.24,4.24,3.956688881
Human,29,1,1,14,Visual,TR,2.12;4.24,4.24,4.034565926
Human,29,1,1,15,Visual,TR,2.12;4.24,4.24,4.037754059
Human,29,1,1,16,Visual,TR,2.12;4.24,4.24,3.677788973
Human,29,1,1,17,Visual,TR,2.12;4.24,4.24,4.065796137
Human,29,1,1,18,Visual,TR,2.12;4.24,2.12,1.12913084
Human,29,1,1,19,Visual,TR,2.12;4.24,2.12,1.657698154
Human,29,1,1,20,Visual,TR,2.12;4.24,2.12,1.302420855
Human,29,1,1,21,Visual,TR,2.12;4.24,2.12,1.87885499
Human,29,1,1,22,Visual,TR,2.12;4.24,4.24,3.854181051
Human,29,1,1,23,Visual,TR,2.12;4.24,4.24,4.20576787
Human,29,1,1,24,Visual,TR,2.12;4.24,2.12,1.669711113
Human,29,1,1,25,Visual,TR,2.12;4.24,2.12,1.592451096
Human,29,1,2,1,Visual,TR,2.12;4.24,2.12,1.509423018
Human,29,1,2,2,Visual,TR,2.12;4.24,4.24,4.55889678
Human,29,1,2,3,Visual,TR,2.12;4.24,4.24,4.029828072
Human,29,1,2,4,Visual,TR,2.12;4.24,2.12,1.779055119
Human,29,1,2,5,Visual,TR,2.12;4.24,4.24,3.593675852
Human,29,1,2,6,Visual,TR,2.12;4.24,4.24,4.422581196
Human,29,1,2,7,Visual,TR,2.12;4.24,2.12,1.512380838
Human,29,1,2,8,Visual,TR,2.12;4.24,2.12,1.335321903
