Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Test_Duration,Response,Reference_Intervals,Response_Time,Condition,Sex,Age,anger,distress,fearfulness,sociability,activity,STAI
human,10,1,1,76,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.408,threat,female,27,18,14,10,16,12,53
human,10,1,1,77,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.521,threat,female,27,18,14,10,16,12,53
human,10,1,1,78,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.979,neutral,female,27,18,14,10,16,12,53
human,10,1,1,79,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.519,neutral,female,27,18,14,10,16,12,53
human,10,1,1,80,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.415,neutral,female,27,18,14,10,16,12,53
human,10,1,1,81,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.56,neutral,female,27,18,14,10,16,12,53
human,10,1,1,82,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.573,neutral,female,27,18,14,10,16,12,53
human,10,1,1,83,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.524,neutral,female,27,18,14,10,16,12,53
human,10,1,1,84,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,0.86,neutral,female,27,18,14,10,16,12,53
human,10,1,1,85,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.406,threat,female,27,18,14,10,16,12,53
human,10,1,1,86,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,S,0.4;1.6,0.812,threat,female,27,18,14,10,16,12,53
human,10,1,1,87,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.497,threat,female,27,18,14,10,16,12,53
human,10,1,1,88,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.728,threat,female,27,18,14,10,16,12,53
human,10,1,1,89,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.372,threat,female,27,18,14,10,16,12,53
human,10,1,1,90,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.294,neutral,female,27,18,14,10,16,12,53
human,10,1,1,91,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.465,neutral,female,27,18,14,10,16,12,53
human,10,1,1,92,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.517,neutral,female,27,18,14,10,16,12,53
human,10,1,1,93,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.733,neutral,female,27,18,14,10,16,12,53
human,10,1,1,94,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.58,neutral,female,27,18,14,10,16,12,53
human,10,1,1,95,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.581,neutral,female,27,18,14,10,16,12,53
human,10,1,1,96,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.551,neutral,female,27,18,14,10,16,12,53
human,10,1,1,97,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.508,threat,female,27,18,14,10,16,12,53
human,10,1,1,98,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.562,threat,female,27,18,14,10,16,12,53
human,11,1,1,1,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.416,threat,male,30,12,10,8,14,13,37
human,11,1,1,2,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.468,threat,male,30,12,10,8,14,13,37
human,11,1,1,3,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.766,threat,male,30,12,10,8,14,13,37
human,11,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.485,threat,male,30,12,10,8,14,13,37
human,11,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.626,threat,male,30,12,10,8,14,13,37
human,11,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.697,threat,male,30,12,10,8,14,13,37
human,11,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.746,neutral,male,30,12,10,8,14,13,37
human,11,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.678,neutral,male,30,12,10,8,14,13,37
human,11,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.709,neutral,male,30,12,10,8,14,13,37
human,11,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,2.026,neutral,male,30,12,10,8,14,13,37
human,11,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.718,neutral,male,30,12,10,8,14,13,37
human,11,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.659,neutral,male,30,12,10,8,14,13,37
human,11,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.588,neutral,male,30,12,10,8,14,13,37
human,11,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.645,threat,male,30,12,10,8,14,13,37
human,11,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.586,threat,male,30,12,10,8,14,13,37
human,11,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.555,threat,male,30,12,10,8,14,13,37
human,11,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.771,threat,male,30,12,10,8,14,13,37
human,11,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.668,threat,male,30,12,10,8,14,13,37
human,11,1,1,19,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.789,threat,male,30,12,10,8,14,13,37
human,11,1,1,20,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.808,threat,male,30,12,10,8,14,13,37
human,11,1,1,21,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.497,neutral,male,30,12,10,8,14,13,37
human,11,1,1,22,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.68,neutral,male,30,12,10,8,14,13,37
human,11,1,1,23,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.607,neutral,male,30,12,10,8,14,13,37
human,11,1,1,24,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,1.85,neutral,male,30,12,10,8,14,13,37
human,11,1,1,25,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,1.02,neutral,male,30,12,10,8,14,13,37
human,11,1,1,26,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.827,neutral,male,30,12,10,8,14,13,37
human,11,1,1,27,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.835,neutral,male,30,12,10,8,14,13,37
human,11,1,1,28,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.733,threat,male,30,12,10,8,14,13,37
human,11,1,1,29,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.913,threat,male,30,12,10,8,14,13,37
human,11,1,1,30,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.486,threat,male,30,12,10,8,14,13,37
human,11,1,1,31,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.54,threat,male,30,12,10,8,14,13,37
human,11,1,1,32,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.943,threat,male,30,12,10,8,14,13,37
human,11,1,1,33,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.581,threat,male,30,12,10,8,14,13,37
human,11,1,1,34,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.493,threat,male,30,12,10,8,14,13,37
human,11,1,1,35,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.509,neutral,male,30,12,10,8,14,13,37
human,11,1,1,36,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.742,neutral,male,30,12,10,8,14,13,37
human,11,1,1,37,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.91,neutral,male,30,12,10,8,14,13,37
human,11,1,1,38,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.589,neutral,male,30,12,10,8,14,13,37
human,11,1,1,39,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.636,neutral,male,30,12,10,8,14,13,37
human,11,1,1,40,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.816,neutral,male,30,12,10,8,14,13,37
human,11,1,1,41,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.543,neutral,male,30,12,10,8,14,13,37
human,11,1,1,42,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.768,threat,male,30,12,10,8,14,13,37
human,11,1,1,43,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.941,threat,male,30,12,10,8,14,13,37
human,11,1,1,44,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.7,threat,male,30,12,10,8,14,13,37
human,11,1,1,45,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.587,threat,male,30,12,10,8,14,13,37
human,11,1,1,46,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.372,threat,male,30,12,10,8,14,13,37
human,11,1,1,47,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.136,threat,male,30,12,10,8,14,13,37
human,11,1,1,48,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.352,threat,male,30,12,10,8,14,13,37
human,11,1,1,49,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.614,neutral,male,30,12,10,8,14,13,37
human,11,1,1,50,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.592,neutral,male,30,12,10,8,14,13,37
human,11,1,1,51,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.808,neutral,male,30,12,10,8,14,13,37
human,11,1,1,52,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.777,neutral,male,30,12,10,8,14,13,37
human,11,1,1,53,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.749,neutral,male,30,12,10,8,14,13,37
human,11,1,1,54,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.023,neutral,male,30,12,10,8,14,13,37
human,11,1,1,55,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.556,neutral,male,30,12,10,8,14,13,37
human,11,1,1,56,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.728,threat,male,30,12,10,8,14,13,37
human,11,1,1,57,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.48,threat,male,30,12,10,8,14,13,37
human,11,1,1,58,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.592,threat,male,30,12,10,8,14,13,37
human,11,1,1,59,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,0.725,threat,male,30,12,10,8,14,13,37
human,11,1,1,60,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.82,threat,male,30,12,10,8,14,13,37
human,11,1,1,61,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.48,threat,male,30,12,10,8,14,13,37
human,11,1,1,62,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,0.653,threat,male,30,12,10,8,14,13,37
human,11,1,1,63,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.393,neutral,male,30,12,10,8,14,13,37
human,11,1,1,64,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.426,neutral,male,30,12,10,8,14,13,37
human,11,1,1,65,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.512,neutral,male,30,12,10,8,14,13,37
human,11,1,1,66,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.547,neutral,male,30,12,10,8,14,13,37
human,11,1,1,67,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.569,neutral,male,30,12,10,8,14,13,37
human,11,1,1,68,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.387,neutral,male,30,12,10,8,14,13,37
human,11,1,1,69,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.533,neutral,male,30,12,10,8,14,13,37
human,11,1,1,70,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.549,threat,male,30,12,10,8,14,13,37
human,11,1,1,71,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,1.211,threat,male,30,12,10,8,14,13,37
human,11,1,1,72,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,0.784,threat,male,30,12,10,8,14,13,37
human,11,1,1,73,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.557,threat,male,30,12,10,8,14,13,37
human,11,1,1,74,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.479,threat,male,30,12,10,8,14,13,37
human,11,1,1,75,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.342,threat,male,30,12,10,8,14,13,37
human,11,1,1,76,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.494,threat,male,30,12,10,8,14,13,37
human,11,1,1,77,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.725,threat,male,30,12,10,8,14,13,37
human,11,1,1,78,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.618,neutral,male,30,12,10,8,14,13,37
human,11,1,1,79,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.529,neutral,male,30,12,10,8,14,13,37
human,11,1,1,80,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.433,neutral,male,30,12,10,8,14,13,37
human,11,1,1,81,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.493,neutral,male,30,12,10,8,14,13,37
human,11,1,1,82,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.226,neutral,male,30,12,10,8,14,13,37
human,11,1,1,83,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,0.6,neutral,male,30,12,10,8,14,13,37
human,11,1,1,84,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,1.186,neutral,male,30,12,10,8,14,13,37
human,11,1,1,85,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.514,threat,male,30,12,10,8,14,13,37
human,11,1,1,86,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.505,threat,male,30,12,10,8,14,13,37
human,11,1,1,87,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.365,threat,male,30,12,10,8,14,13,37
human,11,1,1,88,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.43,threat,male,30,12,10,8,14,13,37
human,11,1,1,89,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.437,threat,male,30,12,10,8,14,13,37
human,11,1,1,90,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.405,neutral,male,30,12,10,8,14,13,37
human,11,1,1,91,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.522,neutral,male,30,12,10,8,14,13,37
human,11,1,1,92,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.388,neutral,male,30,12,10,8,14,13,37
human,11,1,1,93,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.86,neutral,male,30,12,10,8,14,13,37
human,11,1,1,94,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.718,neutral,male,30,12,10,8,14,13,37
human,11,1,1,95,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.867,neutral,male,30,12,10,8,14,13,37
human,11,1,1,96,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.255,neutral,male,30,12,10,8,14,13,37
human,11,1,1,97,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.405,threat,male,30,12,10,8,14,13,37
human,11,1,1,98,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.834,threat,male,30,12,10,8,14,13,37
human,12,1,1,1,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.487,threat,female,21,8,11,13,10,15,60
human,12,1,1,2,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.532,threat,female,21,8,11,13,10,15,60
human,12,1,1,3,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.549,threat,female,21,8,11,13,10,15,60
human,12,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.751,threat,female,21,8,11,13,10,15,60
human,12,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.53,threat,female,21,8,11,13,10,15,60
human,12,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.556,threat,female,21,8,11,13,10,15,60
human,12,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.475,neutral,female,21,8,11,13,10,15,60
human,12,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.564,neutral,female,21,8,11,13,10,15,60
human,12,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.825,neutral,female,21,8,11,13,10,15,60
human,12,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.71,neutral,female,21,8,11,13,10,15,60
human,12,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.591,neutral,female,21,8,11,13,10,15,60
human,12,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,L,0.4;1.6,0.787,neutral,female,21,8,11,13,10,15,60
human,12,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.656,neutral,female,21,8,11,13,10,15,60
human,12,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.617,threat,female,21,8,11,13,10,15,60
human,12,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.495,threat,female,21,8,11,13,10,15,60
human,12,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.431,threat,female,21,8,11,13,10,15,60
human,12,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.507,threat,female,21,8,11,13,10,15,60
human,12,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.566,threat,female,21,8,11,13,10,15,60
human,12,1,1,19,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.424,threat,female,21,8,11,13,10,15,60
human,12,1,1,20,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.673,threat,female,21,8,11,13,10,15,60
human,12,1,1,21,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.652,neutral,female,21,8,11,13,10,15,60
human,12,1,1,22,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.64,neutral,female,21,8,11,13,10,15,60
human,12,1,1,23,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.592,neutral,female,21,8,11,13,10,15,60
human,12,1,1,24,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.596,neutral,female,21,8,11,13,10,15,60
human,12,1,1,25,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.44,neutral,female,21,8,11,13,10,15,60
human,12,1,1,26,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.726,neutral,female,21,8,11,13,10,15,60
human,12,1,1,27,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.588,neutral,female,21,8,11,13,10,15,60
human,12,1,1,28,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.542,threat,female,21,8,11,13,10,15,60
human,12,1,1,29,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.548,threat,female,21,8,11,13,10,15,60
human,12,1,1,30,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.838,threat,female,21,8,11,13,10,15,60
human,12,1,1,31,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.507,threat,female,21,8,11,13,10,15,60
human,12,1,1,32,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.621,threat,female,21,8,11,13,10,15,60
human,12,1,1,33,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.477,threat,female,21,8,11,13,10,15,60
human,12,1,1,34,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.646,threat,female,21,8,11,13,10,15,60
human,12,1,1,35,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.706,neutral,female,21,8,11,13,10,15,60
human,12,1,1,36,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.541,neutral,female,21,8,11,13,10,15,60
human,12,1,1,37,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.639,neutral,female,21,8,11,13,10,15,60
human,12,1,1,38,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.393,neutral,female,21,8,11,13,10,15,60
human,12,1,1,39,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.64,neutral,female,21,8,11,13,10,15,60
human,12,1,1,40,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.67,neutral,female,21,8,11,13,10,15,60
human,12,1,1,41,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.503,neutral,female,21,8,11,13,10,15,60
human,12,1,1,42,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,1.107,threat,female,21,8,11,13,10,15,60
human,12,1,1,43,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.367,threat,female,21,8,11,13,10,15,60
human,12,1,1,44,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.475,threat,female,21,8,11,13,10,15,60
human,12,1,1,45,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.52,threat,female,21,8,11,13,10,15,60
human,12,1,1,46,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.608,threat,female,21,8,11,13,10,15,60
human,12,1,1,47,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.694,threat,female,21,8,11,13,10,15,60
human,12,1,1,48,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.627,threat,female,21,8,11,13,10,15,60
human,12,1,1,49,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.564,neutral,female,21,8,11,13,10,15,60
human,12,1,1,50,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.681,neutral,female,21,8,11,13,10,15,60
human,12,1,1,51,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.73,neutral,female,21,8,11,13,10,15,60
human,12,1,1,52,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.707,neutral,female,21,8,11,13,10,15,60
