Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,10,1,3,20,Visual,TR,0.8,0.8,0.98,0,Testing
Human,10,1,3,21,Visual,TR,0.8,0.8,1.286,1,Testing
Human,10,1,3,22,Visual,TR,2.4,2.4,2.124,1,Testing
Human,10,1,3,23,Visual,TR,2.4,2.4,3.049,1,Testing
Human,10,1,3,24,Visual,TR,2.4,2.4,2.408,0,Testing
Human,10,1,3,25,Visual,TR,2.4,2.4,2.228,0,Testing
Human,10,1,3,26,Visual,TR,0.8,0.8,1.095,0,Testing
Human,10,1,3,27,Visual,TR,2.4,2.4,1.879,1,Testing
Human,10,1,3,28,Visual,TR,0.8,0.8,0.612,1,Testing
Human,10,1,3,29,Visual,TR,2.4,2.4,0.276,0,Testing
Human,10,1,3,30,Visual,TR,2.4,2.4,2.35,1,Testing
Human,10,1,3,31,Visual,TR,0.8,0.8,0.516,1,Testing
Human,10,1,3,32,Visual,TR,0.8,0.8,0.582,1,Testing
Human,10,1,4,1,Visual,TR,2.4,2.4,2.526,0,Testing
Human,10,1,4,2,Visual,TR,0.8,0.8,1.062,1,Testing
Human,10,1,4,3,Visual,TR,2.4,2.4,2.552,0,Testing
Human,10,1,4,4,Visual,TR,2.4,2.4,1.778,1,Testing
Human,10,1,4,5,Visual,TR,2.4,2.4,2.33,1,Testing
Human,10,1,4,6,Visual,TR,2.4,2.4,2.818,1,Testing
Human,10,1,4,7,Visual,TR,2.4,2.4,2.25,0,Testing
Human,10,1,4,8,Visual,TR,2.4,2.4,2.289,1,Testing
Human,10,1,4,9,Visual,TR,0.8,0.8,0.864,0,Testing
Human,10,1,4,10,Visual,TR,2.4,2.4,2.083,0,Testing
Human,10,1,4,11,Visual,TR,0.8,0.8,0.745,0,Testing
Human,10,1,4,12,Visual,TR,2.4,2.4,2.587,0,Testing
Human,10,1,4,13,Visual,TR,0.8,0.8,1.246,1,Testing
Human,10,1,4,14,Visual,TR,2.4,2.4,2.516,1,Testing
Human,10,1,4,15,Visual,TR,0.8,0.8,0.967,0,Testing
Human,10,1,4,16,Visual,TR,0.8,0.8,1.014,0,Testing
Human,10,1,4,17,Visual,TR,2.4,2.4,2.645,0,Testing
Human,10,1,4,18,Visual,TR,0.8,0.8,0.905,0,Testing
Human,10,1,4,19,Visual,TR,0.8,0.8,0.966,1,Testing
Human,10,1,4,20,Visual,TR,2.4,2.4,2.571,0,Testing
Human,10,1,4,21,Visual,TR,0.8,0.8,0.954,1,Testing
Human,10,1,4,22,Visual,TR,0.8,0.8,0.991,0,Testing
Human,10,1,4,23,Visual,TR,0.8,0.8,1.018,1,Testing
Human,10,1,4,24,Visual,TR,0.8,0.8,0.819,0,Testing
Human,10,1,4,25,Visual,TR,0.8,0.8,0.909,1,Testing
Human,10,1,4,26,Visual,TR,2.4,2.4,2.319,1,Testing
Human,10,1,4,27,Visual,TR,2.4,2.4,2.363,1,Testing
Human,10,1,4,28,Visual,TR,2.4,2.4,2.451,1,Testing
Human,10,1,4,29,Visual,TR,2.4,2.4,2.073,0,Testing
Human,10,1,4,30,Visual,TR,0.8,0.8,0.942,1,Testing
Human,10,1,4,31,Visual,TR,0.8,0.8,1.023,0,Testing
Human,10,1,4,32,Visual,TR,0.8,0.8,0.778,1,Testing
Human,10,1,5,1,Visual,TR,0.8,0.8,0.749,1,Testing
Human,10,1,5,2,Visual,TR,2.4,2.4,1.6,1,Testing
Human,10,1,5,3,Visual,TR,0.8,0.8,1.085,0,Testing
Human,10,1,5,4,Visual,TR,0.8,0.8,1.037,0,Testing
Human,10,1,5,5,Visual,TR,2.4,2.4,2.242,0,Testing
Human,10,1,5,6,Visual,TR,2.4,2.4,2.565,0,Testing
Human,10,1,5,7,Visual,TR,2.4,2.4,2.324,0,Testing
Human,10,1,5,8,Visual,TR,0.8,0.8,0.825,0,Testing
Human,10,1,5,9,Visual,TR,2.4,2.4,2.65,1,Testing
Human,10,1,5,10,Visual,TR,2.4,2.4,2.298,1,Testing
Human,10,1,5,11,Visual,TR,2.4,2.4,2.339,0,Testing
Human,10,1,5,12,Visual,TR,0.8,0.8,1.123,0,Testing
Human,10,1,5,13,Visual,TR,2.4,2.4,2.369,0,Testing
Human,10,1,5,14,Visual,TR,0.8,0.8,1.143,1,Testing
Human,10,1,5,15,Visual,TR,2.4,2.4,2.721,1,Testing
Human,10,1,5,16,Visual,TR,0.8,0.8,1.197,1,Testing
Human,10,1,5,17,Visual,TR,2.4,2.4,2.275,0,Testing
Human,10,1,5,18,Visual,TR,0.8,0.8,1.077,0,Testing
Human,10,1,5,19,Visual,TR,0.8,0.8,1.042,1,Testing
Human,10,1,5,20,Visual,TR,0.8,0.8,1.08,1,Testing
Human,10,1,5,21,Visual,TR,2.4,2.4,2.365,0,Testing
Human,10,1,5,22,Visual,TR,2.4,2.4,2.78,0,Testing
Human,10,1,5,23,Visual,TR,0.8,0.8,0.94,1,Testing
Human,10,1,5,24,Visual,TR,2.4,2.4,2.406,1,Testing
Human,10,1,5,25,Visual,TR,2.4,2.4,2.619,1,Testing
Human,10,1,5,26,Visual,TR,0.8,0.8,1.074,1,Testing
Human,10,1,5,27,Visual,TR,2.4,2.4,2.038,1,Testing
Human,10,1,5,28,Visual,TR,0.8,0.8,1.077,0,Testing
Human,10,1,5,29,Visual,TR,0.8,0.8,0.882,1,Testing
Human,10,1,5,30,Visual,TR,2.4,2.4,2.231,1,Testing
Human,10,1,5,31,Visual,TR,0.8,0.8,1.001,0,Testing
Human,10,1,5,32,Visual,TR,0.8,0.8,0.998,0,Testing
Human,10,1,6,1,Visual,TR,0.8,0.8,0.774,0,Testing
Human,10,1,6,2,Visual,TR,2.4,2.4,2.55,0,Testing
Human,10,1,6,3,Visual,TR,0.8,0.8,1.073,1,Testing
Human,10,1,6,4,Visual,TR,2.4,2.4,2.102,0,Testing
Human,10,1,6,5,Visual,TR,0.8,0.8,0.878,1,Testing
Human,10,1,6,6,Visual,TR,0.8,0.8,1.044,1,Testing
Human,10,1,6,7,Visual,TR,2.4,2.4,2.345,1,Testing
Human,10,1,6,8,Visual,TR,0.8,0.8,0.946,0,Testing
Human,10,1,6,9,Visual,TR,0.8,0.8,1.03,1,Testing
Human,10,1,6,10,Visual,TR,0.8,0.8,0.915,0,Testing
Human,10,1,6,11,Visual,TR,2.4,2.4,2.582,0,Testing
Human,10,1,6,12,Visual,TR,2.4,2.4,2.43,1,Testing
Human,10,1,6,13,Visual,TR,0.8,0.8,1.239,0,Testing
Human,10,1,6,14,Visual,TR,0.8,0.8,1.214,0,Testing
Human,10,1,6,15,Visual,TR,2.4,2.4,2.333,1,Testing
Human,10,1,6,16,Visual,TR,2.4,2.4,2.524,1,Testing
Human,10,1,6,17,Visual,TR,0.8,0.8,1.162,0,Testing
Human,10,1,6,18,Visual,TR,2.4,2.4,2.397,0,Testing
Human,10,1,6,19,Visual,TR,0.8,0.8,1.026,0,Testing
Human,10,1,6,20,Visual,TR,2.4,2.4,2.221,1,Testing
Human,10,1,6,21,Visual,TR,0.8,0.8,0.933,1,Testing
Human,10,1,6,22,Visual,TR,2.4,2.4,2.382,0,Testing
Human,10,1,6,23,Visual,TR,2.4,2.4,2.27,0,Testing
Human,10,1,6,24,Visual,TR,2.4,2.4,2.809,1,Testing
Human,10,1,6,25,Visual,TR,0.8,0.8,1.128,0,Testing
Human,10,1,6,26,Visual,TR,2.4,2.4,2.444,1,Testing
Human,10,1,6,27,Visual,TR,0.8,0.8,1.156,1,Testing
Human,10,1,6,28,Visual,TR,2.4,2.4,2.487,0,Testing
Human,10,1,6,29,Visual,TR,0.8,0.8,1.028,1,Testing
Human,10,1,6,30,Visual,TR,2.4,2.4,2.286,0,Testing
Human,10,1,6,31,Visual,TR,0.8,0.8,0.844,1,Testing
Human,10,1,6,32,Visual,TR,2.4,2.4,1.762,1,Testing
Human,10,1,7,1,Visual,TR,2.4,2.4,3.209,1,Testing
Human,10,1,7,2,Visual,TR,2.4,2.4,1.59,0,Testing
Human,10,1,7,3,Visual,TR,2.4,2.4,2.329,0,Testing
Human,10,1,7,4,Visual,TR,0.8,0.8,0.95,0,Testing
Human,10,1,7,5,Visual,TR,2.4,2.4,2.475,1,Testing
Human,10,1,7,6,Visual,TR,2.4,2.4,2.39,0,Testing
Human,10,1,7,7,Visual,TR,0.8,0.8,1.138,1,Testing
Human,10,1,7,8,Visual,TR,0.8,0.8,1.161,0,Testing
Human,10,1,7,9,Visual,TR,2.4,2.4,2.062,1,Testing
Human,10,1,7,10,Visual,TR,0.8,0.8,1.112,0,Testing
Human,10,1,7,11,Visual,TR,0.8,0.8,1.187,1,Testing
Human,10,1,7,12,Visual,TR,0.8,0.8,0.927,1,Testing
Human,10,1,7,13,Visual,TR,0.8,0.8,1.115,1,Testing
Human,10,1,7,14,Visual,TR,2.4,2.4,2.137,1,Testing
Human,10,1,7,15,Visual,TR,2.4,2.4,2.343,1,Testing
Human,10,1,7,16,Visual,TR,0.8,0.8,1.058,0,Testing
Human,10,1,7,17,Visual,TR,0.8,0.8,1.316,0,Testing
Human,10,1,7,18,Visual,TR,2.4,2.4,1.247,0,Testing
Human,10,1,7,19,Visual,TR,0.8,0.8,1.253,1,Testing
Human,10,1,7,20,Visual,TR,2.4,2.4,2.34,1,Testing
Human,10,1,7,21,Visual,TR,2.4,2.4,2.292,0,Testing
Human,10,1,7,22,Visual,TR,2.4,2.4,2.469,0,Testing
Human,10,1,7,23,Visual,TR,2.4,2.4,2.303,0,Testing
Human,10,1,7,24,Visual,TR,0.8,0.8,0.873,0,Testing
Human,10,1,7,25,Visual,TR,0.8,0.8,0.884,1,Testing
Human,10,1,7,26,Visual,TR,0.8,0.8,0.947,1,Testing
Human,10,1,7,27,Visual,TR,0.8,0.8,1.022,0,Testing
Human,10,1,7,28,Visual,TR,0.8,0.8,1.247,0,Testing
Human,10,1,7,29,Visual,TR,2.4,2.4,2.349,1,Testing
Human,10,1,7,30,Visual,TR,2.4,2.4,2.839,0,Testing
Human,10,1,7,31,Visual,TR,2.4,2.4,2.579,1,Testing
Human,10,1,7,32,Visual,TR,0.8,0.8,0.972,1,Testing
Human,10,1,8,1,Visual,TR,2.4,2.4,1.696,0,Testing
Human,10,1,8,2,Visual,TR,0.8,0.8,1.321,1,Testing
Human,10,1,8,3,Visual,TR,0.8,0.8,1.182,0,Testing
Human,10,1,8,4,Visual,TR,2.4,2.4,1.838,0,Testing
Human,10,1,8,5,Visual,TR,2.4,2.4,1.853,0,Testing
Human,10,1,8,6,Visual,TR,2.4,2.4,2.338,1,Testing
Human,10,1,8,7,Visual,TR,0.8,0.8,1.165,1,Testing
Human,10,1,8,8,Visual,TR,2.4,2.4,2.227,1,Testing
Human,10,1,8,9,Visual,TR,0.8,0.8,1.116,0,Testing
Human,10,1,8,10,Visual,TR,0.8,0.8,1.09,1,Testing
Human,10,1,8,11,Visual,TR,0.8,0.8,1.13,0,Testing
Human,10,1,8,12,Visual,TR,0.8,0.8,1.016,1,Testing
Human,10,1,8,13,Visual,TR,2.4,2.4,2.091,1,Testing
Human,10,1,8,14,Visual,TR,2.4,2.4,2.154,0,Testing
Human,10,1,8,15,Visual,TR,0.8,0.8,1.037,0,Testing
Human,10,1,8,16,Visual,TR,2.4,2.4,2.369,0,Testing
Human,10,1,8,17,Visual,TR,0.8,0.8,1.055,0,Testing
Human,10,1,8,18,Visual,TR,0.8,0.8,0.928,0,Testing
Human,10,1,8,19,Visual,TR,2.4,2.4,2.365,1,Testing
Human,10,1,8,20,Visual,TR,2.4,2.4,2.444,1,Testing
Human,10,1,8,21,Visual,TR,2.4,2.4,2.442,0,Testing
Human,10,1,8,22,Visual,TR,2.4,2.4,2.821,1,Testing
Human,10,1,8,23,Visual,TR,0.8,0.8,0.989,0,Testing
Human,10,1,8,24,Visual,TR,2.4,2.4,2.601,0,Testing
Human,10,1,8,25,Visual,TR,0.8,0.8,1.029,1,Testing
Human,10,1,8,26,Visual,TR,2.4,2.4,2.313,1,Testing
Human,10,1,8,27,Visual,TR,0.8,0.8,0.901,1,Testing
Human,10,1,8,28,Visual,TR,0.8,0.8,1.206,0,Testing
Human,10,1,8,29,Visual,TR,2.4,2.4,2.282,0,Testing
Human,10,1,8,30,Visual,TR,2.4,2.4,2.215,1,Testing
Human,10,1,8,31,Visual,TR,0.8,0.8,1.104,1,Testing
Human,10,1,8,32,Visual,TR,0.8,0.8,0.954,1,Testing
Human,10,1,9,1,Visual,TR,0.8,0.8,0.902,0,Testing
Human,10,1,9,2,Visual,TR,2.4,2.4,2.351,1,Testing
Human,10,1,9,3,Visual,TR,2.4,2.4,2.002,0,Testing
Human,10,1,9,4,Visual,TR,0.8,0.8,0.96,1,Testing
Human,10,1,9,5,Visual,TR,0.8,0.8,0.956,0,Testing
Human,10,1,9,6,Visual,TR,2.4,2.4,2.114,1,Testing
Human,10,1,9,7,Visual,TR,0.8,0.8,0.835,0,Testing
Human,10,1,9,8,Visual,TR,2.4,2.4,2.049,1,Testing
Human,10,1,9,9,Visual,TR,0.8,0.8,0.934,1,Testing
Human,10,1,9,10,Visual,TR,2.4,2.4,2.421,0,Testing
Human,10,1,9,11,Visual,TR,0.8,0.8,1.174,0,Testing
Human,10,1,9,12,Visual,TR,0.8,0.8,1.023,1,Testing
Human,10,1,9,13,Visual,TR,2.4,2.4,2.328,1,Testing
Human,10,1,9,14,Visual,TR,2.4,2.4,2.381,0,Testing
Human,10,1,9,15,Visual,TR,2.4,2.4,2.397,1,Testing
Human,10,1,9,16,Visual,TR,0.8,0.8,1.068,1,Testing
Human,10,1,9,17,Visual,TR,2.4,2.4,2.149,0,Testing
Human,10,1,9,18,Visual,TR,2.4,2.4,2.422,0,Testing
Human,10,1,9,19,Visual,TR,0.8,0.8,0.953,0,Testing
Human,10,1,9,20,Visual,TR,2.4,2.4,2.036,0,Testing
Human,10,1,9,21,Visual,TR,0.8,0.8,1.142,1,Testing
Human,10,1,9,22,Visual,TR,0.8,0.8,1.031,0,Testing
Human,10,1,9,23,Visual,TR,2.4,2.4,3.012,1,Testing
Human,10,1,9,24,Visual,TR,2.4,2.4,2.483,1,Testing
Human,10,1,9,25,Visual,TR,2.4,2.4,2.369,1,Testing
Human,10,1,9,26,Visual,TR,2.4,2.4,2.214,0,Testing
Human,10,1,9,27,Visual,TR,0.8,0.8,0.95,1,Testing
Human,10,1,9,28,Visual,TR,0.8,0.8,1.018,1,Testing
Human,10,1,9,29,Visual,TR,2.4,2.4,2.515,0,Testing
Human,10,1,9,30,Visual,TR,0.8,0.8,0.91,0,Testing
Human,10,1,9,31,Visual,TR,0.8,0.8,0.987,0,Testing
Human,10,1,9,32,Visual,TR,0.8,0.8,1.052,1,Testing
Human,10,1,10,1,Visual,TR,2.4,2.4,2.15,0,Testing
Human,10,1,10,2,Visual,TR,0.8,0.8,0.931,0,Testing
Human,10,1,10,3,Visual,TR,2.4,2.4,2.281,1,Testing
Human,10,1,10,4,Visual,TR,2.4,2.4,2.502,1,Testing
Human,10,1,10,5,Visual,TR,2.4,2.4,2.415,1,Testing
Human,10,1,10,6,Visual,TR,0.8,0.8,1.117,1,Testing
Human,10,1,10,7,Visual,TR,0.8,0.8,0.978,0,Testing
Human,10,1,10,8,Visual,TR,2.4,2.4,2.541,1,Testing
Human,10,1,10,9,Visual,TR,0.8,0.8,1.205,1,Testing
Human,10,1,10,10,Visual,TR,0.8,0.8,1.01,0,Testing
Human,10,1,10,11,Visual,TR,0.8,0.8,0.939,1,Testing
Human,10,1,10,12,Visual,TR,2.4,2.4,2.139,0,Testing
Human,10,1,10,13,Visual,TR,2.4,2.4,2.277,1,Testing
Human,10,1,10,14,Visual,TR,0.8,0.8,0.841,0,Testing
Human,10,1,10,15,Visual,TR,0.8,0.8,0.91,1,Testing
Human,10,1,10,16,Visual,TR,2.4,2.4,2.369,0,Testing
Human,10,1,10,17,Visual,TR,0.8,0.8,0.89,0,Testing
Human,10,1,10,18,Visual,TR,0.8,0.8,0.93,1,Testing
Human,10,1,10,19,Visual,TR,2.4,2.4,2.426,1,Testing
Human,10,1,10,20,Visual,TR,2.4,2.4,2.547,0,Testing
Human,10,1,10,21,Visual,TR,0.8,0.8,0.94,0,Testing
Human,10,1,10,22,Visual,TR,2.4,2.4,2.492,1,Testing
Human,10,1,10,23,Visual,TR,2.4,2.4,2.292,0,Testing
Human,10,1,10,24,Visual,TR,2.4,2.4,2.116,0,Testing
Human,10,1,10,25,Visual,TR,0.8,0.8,1.038,0,Testing
Human,10,1,10,26,Visual,TR,0.8,0.8,0.909,1,Testing
Human,10,1,10,27,Visual,TR,0.8,0.8,0.783,1,Testing
Human,10,1,10,28,Visual,TR,2.4,2.4,2.344,0,Testing
Human,10,1,10,29,Visual,TR,0.8,0.8,0.94,0,Testing
Human,10,1,10,30,Visual,TR,2.4,2.4,2.364,1,Testing
Human,10,1,10,31,Visual,TR,2.4,2.4,2.657,0,Testing
Human,10,1,10,32,Visual,TR,0.8,0.8,0.995,1,Testing
Human,10,1,11,1,Visual,TR,2.4,2.4,2.387,0,Testing
Human,10,1,11,2,Visual,TR,0.8,0.8,1.03,1,Testing
Human,10,1,11,3,Visual,TR,2.4,2.4,2.258,0,Testing
Human,10,1,11,4,Visual,TR,0.8,0.8,1.059,0,Testing
Human,10,1,11,5,Visual,TR,0.8,0.8,1.003,0,Testing
Human,10,1,11,6,Visual,TR,0.8,0.8,1.073,0,Testing
Human,10,1,11,7,Visual,TR,0.8,0.8,1.006,1,Testing
Human,10,1,11,8,Visual,TR,0.8,0.8,0.989,0,Testing
Human,10,1,11,9,Visual,TR,2.4,2.4,2.493,1,Testing
Human,10,1,11,10,Visual,TR,0.8,0.8,0.973,0,Testing
Human,10,1,11,11,Visual,TR,2.4,2.4,2.446,0,Testing
Human,10,1,11,12,Visual,TR,2.4,2.4,2.586,1,Testing
Human,10,1,11,13,Visual,TR,0.8,0.8,0.902,1,Testing
Human,10,1,11,14,Visual,TR,2.4,2.4,2.405,1,Testing
Human,10,1,11,15,Visual,TR,2.4,2.4,2.338,0,Testing
Human,10,1,11,16,Visual,TR,0.8,0.8,1.14,1,Testing
Human,10,1,11,17,Visual,TR,2.4,2.4,2.764,1,Testing
Human,10,1,11,18,Visual,TR,0.8,0.8,1.243,0,Testing
Human,10,1,11,19,Visual,TR,2.4,2.4,2.482,0,Testing
Human,10,1,11,20,Visual,TR,2.4,2.4,2.711,0,Testing
Human,10,1,11,21,Visual,TR,2.4,2.4,2.112,1,Testing
Human,10,1,11,22,Visual,TR,2.4,2.4,2.49,1,Testing
Human,10,1,11,23,Visual,TR,0.8,0.8,0.938,1,Testing
Human,10,1,11,24,Visual,TR,0.8,0.8,0.83,1,Testing
Human,10,1,11,25,Visual,TR,0.8,0.8,0.993,1,Testing
Human,10,1,11,26,Visual,TR,0.8,0.8,1.052,1,Testing
Human,10,1,11,27,Visual,TR,2.4,2.4,2.402,1,Testing
Human,10,1,11,28,Visual,TR,2.4,2.4,2.464,1,Testing
Human,10,1,11,29,Visual,TR,0.8,0.8,1.161,0,Testing
Human,10,1,11,30,Visual,TR,2.4,2.4,2.718,0,Testing
Human,10,1,11,31,Visual,TR,2.4,2.4,2.611,0,Testing
Human,10,1,11,32,Visual,TR,0.8,0.8,1.075,0,Testing
Human,11,1,1,1,Visual,TR,2.4,2.4,0.262,0,Training
Human,11,1,1,2,Visual,TR,0.8,0.8,0.824,1,Training
Human,11,1,1,3,Visual,TR,2.4,2.4,1.697,0,Training
Human,11,1,1,4,Visual,TR,0.8,0.8,0.441,0,Training
Human,11,1,1,5,Visual,TR,2.4,2.4,1.607,1,Training
Human,11,1,1,6,Visual,TR,0.8,0.8,0.404,1,Training
Human,11,1,1,7,Visual,TR,0.8,0.8,1.293,0,Training
Human,11,1,1,8,Visual,TR,2.4,2.4,1.555,1,Training
Human,11,1,2,1,Visual,TR,0.8,0.8,0.719,0,Testing
Human,11,1,2,2,Visual,TR,2.4,2.4,1.779,1,Testing
Human,11,1,2,3,Visual,TR,2.4,2.4,1.709,1,Testing
Human,11,1,2,4,Visual,TR,2.4,2.4,2.022,1,Testing
Human,11,1,2,5,Visual,TR,0.8,0.8,1.161,1,Testing
Human,11,1,2,6,Visual,TR,2.4,2.4,1.948,0,Testing
Human,11,1,2,7,Visual,TR,0.8,0.8,0.871,1,Testing
Human,11,1,2,8,Visual,TR,2.4,2.4,1.826,0,Testing
Human,11,1,2,9,Visual,TR,2.4,2.4,2.757,0,Testing
Human,11,1,2,10,Visual,TR,0.8,0.8,0.666,0,Testing
Human,11,1,2,11,Visual,TR,0.8,0.8,1.052,0,Testing
Human,11,1,2,12,Visual,TR,0.8,0.8,1.028,0,Testing
Human,11,1,2,13,Visual,TR,2.4,2.4,1.837,0,Testing
Human,11,1,2,14,Visual,TR,2.4,2.4,2.194,1,Testing
Human,11,1,2,15,Visual,TR,0.8,0.8,1.101,1,Testing
Human,11,1,2,16,Visual,TR,0.8,0.8,1.368,0,Testing
Human,11,1,2,17,Visual,TR,2.4,2.4,1.846,1,Testing
Human,11,1,2,18,Visual,TR,0.8,0.8,1.074,1,Testing
Human,11,1,2,19,Visual,TR,0.8,0.8,1.486,0,Testing
Human,11,1,2,20,Visual,TR,0.8,0.8,0.82,0,Testing
Human,11,1,2,21,Visual,TR,0.8,0.8,1.013,1,Testing
Human,11,1,2,22,Visual,TR,2.4,2.4,2.429,0,Testing
Human,11,1,2,23,Visual,TR,0.8,0.8,1.047,1,Testing
Human,11,1,2,24,Visual,TR,0.8,0.8,1.28,1,Testing
Human,11,1,2,25,Visual,TR,2.4,2.4,2.316,1,Testing
Human,11,1,2,26,Visual,TR,2.4,2.4,2.624,0,Testing
Human,11,1,2,27,Visual,TR,2.4,2.4,2.265,1,Testing
Human,11,1,2,28,Visual,TR,0.8,0.8,1.609,0,Testing
Human,11,1,2,29,Visual,TR,2.4,2.4,2.513,0,Testing
Human,11,1,2,30,Visual,TR,0.8,0.8,0.934,1,Testing
Human,11,1,2,31,Visual,TR,2.4,2.4,1.043,0,Testing
Human,11,1,2,32,Visual,TR,2.4,2.4,2.698,1,Testing
Human,11,1,3,1,Visual,TR,2.4,2.4,2.306,0,Testing
Human,11,1,3,2,Visual,TR,2.4,2.4,1.836,0,Testing
Human,11,1,3,3,Visual,TR,2.4,2.4,1.519,1,Testing
Human,11,1,3,4,Visual,TR,0.8,0.8,0.326,0,Testing
Human,11,1,3,5,Visual,TR,2.4,2.4,1.539,0,Testing
Human,11,1,3,6,Visual,TR,0.8,0.8,1.788,0,Testing
Human,11,1,3,7,Visual,TR,0.8,0.8,0.728,0,Testing
Human,11,1,3,8,Visual,TR,0.8,0.8,1.294,1,Testing
Human,11,1,3,9,Visual,TR,0.8,0.8,1.166,1,Testing
Human,11,1,3,10,Visual,TR,2.4,2.4,2.154,1,Testing
Human,11,1,3,11,Visual,TR,0.8,0.8,0.104,0,Testing
Human,11,1,3,12,Visual,TR,0.8,0.8,2.097,0,Testing
Human,11,1,3,13,Visual,TR,0.8,0.8,1.203,1,Testing
Human,11,1,3,14,Visual,TR,0.8,0.8,0.831,1,Testing
Human,11,1,3,15,Visual,TR,0.8,0.8,1.012,0,Testing
Human,11,1,3,16,Visual,TR,0.8,0.8,1.083,1,Testing
Human,11,1,3,17,Visual,TR,2.4,2.4,2.553,0,Testing
Human,11,1,3,18,Visual,TR,2.4,2.4,2.708,1,Testing
Human,11,1,3,19,Visual,TR,2.4,2.4,1.903,1,Testing
Human,11,1,3,20,Visual,TR,0.8,0.8,1.472,1,Testing
Human,11,1,3,21,Visual,TR,2.4,2.4,1.325,1,Testing
Human,11,1,3,22,Visual,TR,2.4,2.4,2.881,1,Testing
Human,11,1,3,23,Visual,TR,2.4,2.4,2.061,0,Testing
Human,11,1,3,24,Visual,TR,2.4,2.4,1.23,0,Testing
Human,11,1,3,25,Visual,TR,0.8,0.8,1.337,0,Testing
Human,11,1,3,26,Visual,TR,0.8,0.8,1.013,0,Testing
Human,11,1,3,27,Visual,TR,0.8,0.8,1.259,1,Testing
Human,11,1,3,28,Visual,TR,2.4,2.4,2.74,1,Testing
Human,11,1,3,29,Visual,TR,0.8,0.8,3.036,1,Testing
Human,11,1,3,30,Visual,TR,2.4,2.4,1.474,1,Testing
Human,11,1,3,31,Visual,TR,2.4,2.4,2.851,0,Testing
Human,11,1,3,32,Visual,TR,2.4,2.4,2.884,0,Testing
Human,11,1,4,1,Visual,TR,0.8,0.8,1.991,1,Testing
Human,11,1,4,2,Visual,TR,2.4,2.4,1.481,1,Testing
Human,11,1,4,3,Visual,TR,2.4,2.4,2.326,1,Testing
Human,11,1,4,4,Visual,TR,0.8,0.8,0.885,1,Testing
Human,11,1,4,5,Visual,TR,2.4,2.4,2.162,0,Testing
Human,11,1,4,6,Visual,TR,2.4,2.4,2.4,0,Testing
Human,11,1,4,7,Visual,TR,0.8,0.8,1.627,0,Testing
Human,11,1,4,8,Visual,TR,2.4,2.4,1.98,0,Testing
Human,11,1,4,9,Visual,TR,0.8,0.8,1.014,0,Testing
Human,11,1,4,10,Visual,TR,2.4,2.4,2.093,1,Testing
Human,11,1,4,11,Visual,TR,2.4,2.4,2.036,1,Testing
Human,11,1,4,12,Visual,TR,2.4,2.4,2.361,1,Testing
Human,11,1,4,13,Visual,TR,2.4,2.4,2.495,0,Testing
Human,11,1,4,14,Visual,TR,0.8,0.8,0.734,1,Testing
Human,11,1,4,15,Visual,TR,0.8,0.8,1.189,0,Testing
Human,11,1,4,16,Visual,TR,0.8,0.8,0.783,1,Testing
Human,11,1,4,17,Visual,TR,0.8,0.8,1.202,0,Testing
Human,11,1,4,18,Visual,TR,0.8,0.8,1.033,0,Testing
Human,11,1,4,19,Visual,TR,2.4,2.4,1.29,1,Testing
Human,11,1,4,20,Visual,TR,0.8,0.8,1.138,1,Testing
Human,11,1,4,21,Visual,TR,0.8,0.8,0.548,0,Testing
Human,11,1,4,22,Visual,TR,0.8,0.8,0.24,1,Testing
Human,11,1,4,23,Visual,TR,0.8,0.8,1.228,0,Testing
Human,11,1,4,24,Visual,TR,0.8,0.8,0.663,0,Testing
Human,11,1,4,25,Visual,TR,2.4,2.4,2.753,0,Testing
Human,11,1,4,26,Visual,TR,2.4,2.4,3.332,1,Testing
Human,11,1,4,27,Visual,TR,2.4,2.4,2.715,1,Testing
Human,11,1,4,28,Visual,TR,0.8,0.8,0.557,1,Testing
Human,11,1,4,29,Visual,TR,2.4,2.4,3.274,0,Testing
Human,11,1,4,30,Visual,TR,2.4,2.4,2.949,0,Testing
Human,11,1,4,31,Visual,TR,2.4,2.4,2.359,0,Testing
Human,11,1,4,32,Visual,TR,0.8,0.8,0.987,1,Testing
Human,11,1,5,1,Visual,TR,2.4,2.4,3.168,1,Testing
Human,11,1,5,2,Visual,TR,2.4,2.4,2.005,1,Testing
Human,11,1,5,3,Visual,TR,2.4,2.4,2.362,0,Testing
Human,11,1,5,4,Visual,TR,0.8,0.8,0.815,0,Testing
Human,11,1,5,5,Visual,TR,2.4,2.4,4.52,0,Testing
Human,11,1,5,6,Visual,TR,0.8,0.8,1.243,1,Testing
Human,11,1,5,7,Visual,TR,0.8,0.8,1.714,1,Testing
Human,11,1,5,8,Visual,TR,0.8,0.8,1.919,0,Testing
Human,11,1,5,9,Visual,TR,0.8,0.8,1.483,0,Testing
Human,11,1,5,10,Visual,TR,0.8,0.8,1.45,0,Testing
Human,11,1,5,11,Visual,TR,0.8,0.8,1.217,1,Testing
Human,11,1,5,12,Visual,TR,0.8,0.8,1.57,0,Testing
Human,11,1,5,13,Visual,TR,2.4,2.4,1.809,0,Testing
Human,11,1,5,14,Visual,TR,2.4,2.4,2.328,0,Testing
