Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Release,Task
Human,18,18,1,29,Auditory,TR,1,1,2.048711793,NaN,Point
Human,18,18,1,30,Auditory,TR,7,7,5.464593559,NaN,Point
Human,19,19,1,1,Auditory,TR,7,7,3.631767807,NaN,Point
Human,19,19,1,2,Auditory,TR,5,5,6.080930553,NaN,Point
Human,19,19,1,3,Auditory,TR,1,1,1.099535099,NaN,Point
Human,19,19,1,4,Auditory,TR,1,1,1.199498433,NaN,Point
Human,19,19,1,5,Auditory,TR,5,5,3.965171333,NaN,Point
Human,19,19,1,6,Auditory,TR,7,7,4.881380094,NaN,Point
Human,19,19,1,7,Auditory,TR,9,9,5.181477491,NaN,Point
Human,19,19,1,8,Auditory,TR,3,3,3.431961823,NaN,Point
Human,19,19,1,9,Auditory,TR,3,3,2.432021988,NaN,Point
Human,19,19,1,10,Auditory,TR,5,5,4.597765175,NaN,Point
Human,19,19,1,11,Auditory,TR,5,5,4.615040067,NaN,Point
Human,19,19,1,12,Auditory,TR,1,1,1.566139783,NaN,Point
Human,19,19,1,13,Auditory,TR,1,1,0.949469943,NaN,Point
Human,19,19,1,14,Auditory,TR,5,5,3.365430257,NaN,Point
Human,19,19,1,15,Auditory,TR,5,5,3.815211998,NaN,Point
Human,19,19,1,16,Auditory,TR,9,9,3.031875963,NaN,Point
Human,19,19,1,17,Auditory,TR,3,3,2.382313011,NaN,Point
Human,19,19,1,18,Auditory,TR,9,9,4.631459548,NaN,Point
Human,19,19,1,19,Auditory,TR,7,7,4.981280432,NaN,Point
Human,19,19,1,20,Auditory,TR,1,1,1.548876571,NaN,Point
Human,19,19,1,21,Auditory,TR,7,7,3.865382832,NaN,Point
Human,19,19,1,22,Auditory,TR,9,9,10.84610337,NaN,Point
Human,19,19,1,23,Auditory,TR,9,9,5.71455393,NaN,Point
Human,19,19,1,24,Auditory,TR,3,3,2.566093067,NaN,Point
Human,19,19,1,25,Auditory,TR,1,1,1.066180483,NaN,Point
Human,19,19,1,26,Auditory,TR,3,3,2.96543323,NaN,Point
Human,19,19,1,27,Auditory,TR,9,9,4.348161382,NaN,Point
Human,19,19,1,28,Auditory,TR,3,3,3.748610711,NaN,Point
Human,19,19,1,29,Auditory,TR,7,7,5.297841904,NaN,Point
Human,19,19,1,30,Auditory,TR,7,7,5.014688842,NaN,Point
Human,19,19,2,1,Auditory,TR,7,7,4.198239208,5.730687096,Range
Human,19,19,2,2,Auditory,TR,9,9,7.331034427,8.779835119,Range
Human,19,19,2,3,Auditory,TR,9,9,9.196340813,10.94593717,Range
Human,19,19,2,4,Auditory,TR,9,9,5.597896831,7.230635424,Range
Human,19,19,2,5,Auditory,TR,1,1,0.633033049,1.682860233,Range
Human,19,19,2,6,Auditory,TR,5,5,3.065525743,4.781491436,Range
Human,19,19,2,7,Auditory,TR,5,5,3.948694872,5.14798308,Range
Human,19,19,2,8,Auditory,TR,7,7,5.13126348,7.596977009,Range
Human,19,19,2,9,Auditory,TR,3,3,2.14922284,3.715215396,Range
Human,19,19,2,10,Auditory,TR,5,5,4.831705447,6.197709398,Range
Human,19,19,2,11,Auditory,TR,1,1,0.683067273,1.216022673,Range
Human,19,19,2,12,Auditory,TR,9,9,5.764335813,6.730831846,Range
Human,19,19,2,13,Auditory,TR,3,3,3.098884605,4.631455655,Range
Human,19,19,2,14,Auditory,TR,5,5,4.364717828,5.014590808,Range
Human,19,19,2,15,Auditory,TR,7,7,0.666404652,5.214694434,Range
Human,19,19,2,16,Auditory,TR,7,7,6.597543979,7.880412494,Range
Human,19,19,2,17,Auditory,TR,7,7,6.014247512,7.946869738,Range
Human,19,19,2,18,Auditory,TR,3,3,2.166075512,3.781750501,Range
Human,19,19,2,19,Auditory,TR,1,1,0.766377543,2.515902059,Range
Human,19,19,2,20,Auditory,TR,7,7,17.94280999,18.19293121,Range
Human,19,19,2,21,Auditory,TR,1,1,0.599799118,2.799013359,Range
Human,19,19,2,22,Auditory,TR,3,3,0.532820559,3.048520888,Range
Human,19,19,2,23,Auditory,TR,3,3,2.132360967,3.765221306,Range
Human,19,19,2,24,Auditory,TR,9,9,17.61000812,18.27625103,Range
Human,19,19,2,25,Auditory,TR,1,1,0.483192983,1.499321193,Range
Human,19,19,2,26,Auditory,TR,5,5,4.731575065,6.114217925,Range
Human,19,19,2,27,Auditory,TR,5,5,3.115380178,4.281559741,Range
Human,19,19,2,28,Auditory,TR,3,3,2.382536685,4.21523663,Range
Human,19,19,2,29,Auditory,TR,9,9,12.94497276,14.07778426,Range
Human,19,19,2,30,Auditory,TR,1,1,0.66639899,1.216252009,Range
Human,20,20,1,1,Auditory,TR,7,7,4.548186232,NaN,Point
Human,20,20,1,2,Auditory,TR,7,7,5.114747797,NaN,Point
Human,20,20,1,3,Auditory,TR,7,7,6.447395123,NaN,Point
Human,20,20,1,4,Auditory,TR,1,1,0.700378726,NaN,Point
Human,20,20,1,5,Auditory,TR,7,7,8.313378,NaN,Point
Human,20,20,1,6,Auditory,TR,3,3,2.915509921,NaN,Point
Human,20,20,1,7,Auditory,TR,7,7,8.596704969,NaN,Point
Human,20,20,1,8,Auditory,TR,9,9,9.962872059,NaN,Point
Human,20,20,1,9,Auditory,TR,5,5,9.763181877,NaN,Point
Human,20,20,1,10,Auditory,TR,5,5,5.547768257,NaN,Point
Human,20,20,1,11,Auditory,TR,9,9,7.897013548,NaN,Point
Human,20,20,1,12,Auditory,TR,5,5,5.847728583,NaN,Point
Human,20,20,1,13,Auditory,TR,3,3,5.431192128,NaN,Point
Human,20,20,1,14,Auditory,TR,5,5,6.231142367,NaN,Point
Human,20,20,1,15,Auditory,TR,9,9,8.913272108,NaN,Point
Human,20,20,1,16,Auditory,TR,1,1,0.766395437,NaN,Point
Human,20,20,1,17,Auditory,TR,5,5,6.197880608,NaN,Point
Human,20,20,1,18,Auditory,TR,3,3,3.032313618,NaN,Point
Human,20,20,1,19,Auditory,TR,3,3,3.848445263,NaN,Point
Human,20,20,1,20,Auditory,TR,1,1,0.333210406,NaN,Point
Human,20,20,1,21,Auditory,TR,3,3,2.282634355,NaN,Point
Human,20,20,1,22,Auditory,TR,5,5,4.681473226,NaN,Point
Human,20,20,1,23,Auditory,TR,9,9,9.529795327,NaN,Point
Human,20,20,1,24,Auditory,TR,1,1,1.049885561,NaN,Point
Human,20,20,1,25,Auditory,TR,9,9,8.246425888,NaN,Point
Human,20,20,1,26,Auditory,TR,9,9,7.214161464,NaN,Point
Human,20,20,1,27,Auditory,TR,3,3,2.848796348,NaN,Point
Human,20,20,1,28,Auditory,TR,7,7,5.964565194,NaN,Point
Human,20,20,1,29,Auditory,TR,1,1,0.416336492,NaN,Point
Human,20,20,1,30,Auditory,TR,1,1,0.516747495,NaN,Point
Human,20,20,2,1,Auditory,TR,7,7,2.78229548,3.732121831,Range
Human,20,20,2,2,Auditory,TR,9,9,5.547757993,7.347039331,Range
Human,20,20,2,3,Auditory,TR,1,1,0.58328057,1.016170435,Range
Human,20,20,2,4,Auditory,TR,1,1,0.349759178,1.332770488,Range
Human,20,20,2,5,Auditory,TR,5,5,3.598475258,4.281960144,Range
Human,20,20,2,6,Auditory,TR,1,1,0.86664647,1.482872399,Range
Human,20,20,2,7,Auditory,TR,1,1,0.583243055,0.89966155,Range
Human,20,20,2,8,Auditory,TR,5,5,4.747817664,4.964851867,Range
Human,20,20,2,9,Auditory,TR,9,9,5.997654951,8.213590951,Range
Human,20,20,2,10,Auditory,TR,3,3,1.182420129,2.431830239,Range
Human,20,20,2,11,Auditory,TR,7,7,0.483055727,7.613789569,Range
Human,20,20,2,12,Auditory,TR,9,9,6.614253907,8.613687287,Range
Human,20,20,2,13,Auditory,TR,9,9,4.38175958,6.214143415,Range
Human,20,20,2,14,Auditory,TR,5,5,4.481516899,4.981325608,Range
Human,20,20,2,15,Auditory,TR,3,3,3.864546331,4.497979669,Range
Human,20,20,2,16,Auditory,TR,9,9,7.463875942,8.263486422,Range
Human,20,20,2,17,Auditory,TR,5,5,4.314983718,5.431271759,Range
Human,20,20,2,18,Auditory,TR,7,7,6.564082736,7.613732589,Range
Human,20,20,2,19,Auditory,TR,3,3,1.14942593,1.415793585,Range
Human,20,20,2,20,Auditory,TR,5,5,4.931705838,5.697952276,Range
Human,20,20,2,21,Auditory,TR,3,3,2.265708309,2.582439311,Range
Human,20,20,2,22,Auditory,TR,5,5,6.147614941,6.714201634,Range
Human,20,20,2,23,Auditory,TR,7,7,7.7138371,8.146402777,Range
Human,20,20,2,24,Auditory,TR,7,7,11.49566223,11.71239064,Range
Human,20,20,2,25,Auditory,TR,3,3,2.798956796,3.548512189,Range
Human,20,20,2,26,Auditory,TR,1,1,0.616343075,1.044848625,Range
Human,20,20,2,27,Auditory,TR,7,7,7.679939353,7.930009163,Range
Human,20,20,2,28,Auditory,TR,3,3,3.198832996,3.865030488,Range
Human,20,20,2,29,Auditory,TR,9,9,9.429785665,9.929622332,Range
Human,20,20,2,30,Auditory,TR,1,1,0.533163548,1.132708341,Range
Human,21,21,2,1,Auditory,TR,7,7,4.998156096,6.947324871,Range
Human,21,21,2,2,Auditory,TR,7,7,5.94746219,8.163547544,Range
Human,21,21,2,3,Auditory,TR,9,9,5.897753233,7.913716981,Range
Human,21,21,2,4,Auditory,TR,9,9,8.830111339,10.6625426,Range
Human,21,21,2,5,Auditory,TR,1,1,0.566400887,1.18269583,Range
Human,21,21,2,6,Auditory,TR,7,7,5.281204887,8.280461309,Range
Human,21,21,2,7,Auditory,TR,1,1,0.399797277,1.616269461,Range
Human,21,21,2,8,Auditory,TR,3,3,1.582735185,2.98229817,Range
Human,21,21,2,9,Auditory,TR,1,1,0.699834403,2.065776048,Range
Human,21,21,2,10,Auditory,TR,7,7,4.531538364,7.447042622,Range
Human,21,21,2,11,Auditory,TR,9,9,7.580447471,10.01277744,Range
Human,21,21,2,12,Auditory,TR,3,3,2.265637525,3.765127709,Range
Human,21,21,2,13,Auditory,TR,3,3,2.465614025,3.931652042,Range
Human,21,21,2,14,Auditory,TR,1,1,0.46651545,1.832572472,Range
Human,21,21,2,15,Auditory,TR,7,7,3.315412665,6.114397066,Range
Human,21,21,2,16,Auditory,TR,3,3,2.748849684,5.364622954,Range
Human,21,21,2,17,Auditory,TR,9,9,5.681233271,7.880572014,Range
Human,21,21,2,18,Auditory,TR,5,5,4.598182215,7.413966315,Range
Human,21,21,2,19,Auditory,TR,9,9,5.064615557,8.663345988,Range
Human,21,21,2,20,Auditory,TR,5,5,3.148730131,5.93094244,Range
Human,21,21,2,21,Auditory,TR,5,5,3.698756374,6.16458735,Range
Human,21,21,2,22,Auditory,TR,3,3,1.199435362,3.232250479,Range
Human,21,21,2,23,Auditory,TR,9,9,5.081270857,8.380081663,Range
Human,21,21,2,24,Auditory,TR,3,3,2.599004009,5.014900583,Range
Human,21,21,2,25,Auditory,TR,7,7,4.115275133,7.130692434,Range
Human,21,21,2,26,Auditory,TR,5,5,5.664017013,9.663208315,Range
Human,21,21,2,27,Auditory,TR,1,1,0.549725768,1.615922623,Range
Human,21,21,2,28,Auditory,TR,1,1,0.933211397,1.865903246,Range
Human,21,21,2,29,Auditory,TR,5,5,2.932356336,5.314474079,Range
Human,21,21,2,30,Auditory,TR,5,5,5.1814596,6.680744866,Range
Human,21,21,1,1,Auditory,TR,5,5,4.648073439,NaN,Point
Human,21,21,1,2,Auditory,TR,9,9,8.496710879,NaN,Point
Human,21,21,1,3,Auditory,TR,3,3,3.915498242,NaN,Point
Human,21,21,1,4,Auditory,TR,5,5,5.130949731,NaN,Point
Human,21,21,1,5,Auditory,TR,7,7,6.664200342,NaN,Point
Human,21,21,1,6,Auditory,TR,3,3,4.531668252,NaN,Point
Human,21,21,1,7,Auditory,TR,1,1,1.266154951,NaN,Point
Human,21,21,1,8,Auditory,TR,3,3,3.198793358,NaN,Point
Human,21,21,1,9,Auditory,TR,7,7,8.246752907,NaN,Point
Human,21,21,1,10,Auditory,TR,9,9,6.7974208,NaN,Point
Human,21,21,1,11,Auditory,TR,7,7,7.097363784,NaN,Point
Human,21,21,1,12,Auditory,TR,1,1,2.082489744,NaN,Point
Human,21,21,1,13,Auditory,TR,9,9,6.480787478,NaN,Point
Human,21,21,1,14,Auditory,TR,7,7,6.747453838,NaN,Point
Human,21,21,1,15,Auditory,TR,5,5,6.014426335,NaN,Point
Human,21,21,1,16,Auditory,TR,5,5,4.048252238,NaN,Point
Human,21,21,1,17,Auditory,TR,3,3,3.732008578,NaN,Point
Human,21,21,1,18,Auditory,TR,9,9,6.580574526,NaN,Point
Human,21,21,1,19,Auditory,TR,5,5,4.914868625,NaN,Point
Human,21,21,1,20,Auditory,TR,5,5,6.247492946,NaN,Point
Human,21,21,1,21,Auditory,TR,1,1,1.249703507,NaN,Point
Human,21,21,1,22,Auditory,TR,1,1,1.482438851,NaN,Point
Human,21,21,1,23,Auditory,TR,3,3,2.998900736,NaN,Point
Human,21,21,1,24,Auditory,TR,1,1,1.483687114,NaN,Point
Human,21,21,1,25,Auditory,TR,3,3,3.248773415,NaN,Point
Human,21,21,1,26,Auditory,TR,1,1,1.132770984,NaN,Point
Human,21,21,1,27,Auditory,TR,7,7,5.481445408,NaN,Point
Human,21,21,1,28,Auditory,TR,9,9,6.314225629,NaN,Point
Human,21,21,1,29,Auditory,TR,7,7,7.730374192,NaN,Point
Human,21,21,1,30,Auditory,TR,9,9,5.064700143,NaN,Point
Human,22,22,2,1,Auditory,TR,1,1,1.016273315,1.766023275,Range
Human,22,22,2,2,Auditory,TR,5,5,3.531919141,4.847990441,Range
Human,22,22,2,3,Auditory,TR,3,3,2.182353074,2.765580175,Range
Human,22,22,2,4,Auditory,TR,1,1,0.616510579,1.249605209,Range
Human,22,22,2,5,Auditory,TR,1,1,1.166044014,1.749167064,Range
Human,22,22,2,6,Auditory,TR,1,1,1.066138014,1.715898803,Range
Human,22,22,2,7,Auditory,TR,9,9,4.631664464,5.931176488,Range
Human,22,22,2,8,Auditory,TR,7,7,3.732016042,5.064788894,Range
Human,22,22,2,9,Auditory,TR,7,7,3.831894791,5.414491217,Range
Human,22,22,2,10,Auditory,TR,7,7,4.181886262,6.614082022,Range
Human,22,22,2,11,Auditory,TR,5,5,2.666001544,3.948222751,Range
Human,22,22,2,12,Auditory,TR,3,3,3.015260413,4.414478476,Range
Human,22,22,2,13,Auditory,TR,3,3,2.765737666,4.131142441,Range
Human,22,22,2,14,Auditory,TR,9,9,6.264307854,8.046779631,Range
Human,22,22,2,15,Auditory,TR,9,9,5.414222596,7.43017385,Range
Human,22,22,2,16,Auditory,TR,1,1,0.449939233,0.866486336,Range
Human,22,22,2,17,Auditory,TR,9,9,4.015157778,6.364284283,Range
Human,22,22,2,18,Auditory,TR,5,5,3.132153927,4.864894785,Range
Human,22,22,2,19,Auditory,TR,5,5,1.682740964,3.048753763,Range
Human,22,22,2,20,Auditory,TR,3,3,1.565993617,3.015495766,Range
Human,22,22,2,21,Auditory,TR,9,9,4.214892626,7.196981398,Range
Human,22,22,2,22,Auditory,TR,5,5,2.715668051,4.148527754,Range
Human,22,22,2,23,Auditory,TR,3,3,1.598793649,3.731947383,Range
Human,22,22,2,24,Auditory,TR,3,3,2.815708185,4.081781362,Range
Human,22,22,2,25,Auditory,TR,7,7,4.031700068,6.480767257,Range
Human,22,22,2,26,Auditory,TR,7,7,4.415028104,5.697704798,Range
Human,22,22,2,27,Auditory,TR,5,5,2.165883691,4.46497208,Range
Human,22,22,2,28,Auditory,TR,9,9,7.147193498,10.02955535,Range
Human,22,22,2,29,Auditory,TR,7,7,3.031936836,4.4315619,Range
Human,22,22,2,30,Auditory,TR,1,1,0.366410244,0.566462907,Range
Human,22,22,1,1,Auditory,TR,9,9,4.614662087,NaN,Point
Human,22,22,1,2,Auditory,TR,1,1,0.966405077,NaN,Point
Human,22,22,1,3,Auditory,TR,1,1,1.665632058,NaN,Point
Human,22,22,1,4,Auditory,TR,9,9,4.948039777,NaN,Point
Human,22,22,1,5,Auditory,TR,3,3,2.715636553,NaN,Point
Human,22,22,1,6,Auditory,TR,3,3,2.815556002,NaN,Point
Human,22,22,1,7,Auditory,TR,1,1,1.166721051,NaN,Point
Human,22,22,1,8,Auditory,TR,5,5,4.315079634,NaN,Point
Human,22,22,1,9,Auditory,TR,7,7,4.798074425,NaN,Point
Human,22,22,1,1,Auditory,TR,9,9,4.764879425,NaN,Point
Human,22,22,1,2,Auditory,TR,9,9,5.947665336,NaN,Point
Human,22,22,1,3,Auditory,TR,9,9,5.097864271,NaN,Point
Human,22,22,1,4,Auditory,TR,3,3,2.96548207,NaN,Point
Human,22,22,1,5,Auditory,TR,7,7,6.031004627,NaN,Point
Human,22,22,1,6,Auditory,TR,7,7,4.914737541,NaN,Point
Human,22,22,1,7,Auditory,TR,3,3,2.565613867,NaN,Point
Human,22,22,1,8,Auditory,TR,5,5,4.564918426,NaN,Point
Human,22,22,1,9,Auditory,TR,3,3,3.381978563,NaN,Point
Human,22,22,1,10,Auditory,TR,7,7,4.914726924,NaN,Point
Human,22,22,1,11,Auditory,TR,5,5,4.864639613,NaN,Point
Human,22,22,1,12,Auditory,TR,5,5,4.848174477,NaN,Point
Human,22,22,1,13,Auditory,TR,3,3,2.215843947,NaN,Point
Human,22,22,1,14,Auditory,TR,5,5,4.381358506,NaN,Point
Human,22,22,1,15,Auditory,TR,9,9,7.414077492,NaN,Point
Human,22,22,1,16,Auditory,TR,9,9,4.581342863,NaN,Point
Human,22,22,1,17,Auditory,TR,5,5,4.281389862,NaN,Point
Human,22,22,1,18,Auditory,TR,7,7,6.580819424,NaN,Point
Human,22,22,1,19,Auditory,TR,5,5,3.765012851,NaN,Point
Human,22,22,1,20,Auditory,TR,7,7,8.663350375,NaN,Point
Human,22,22,1,21,Auditory,TR,1,1,1.032819144,NaN,Point
Human,22,22,1,22,Auditory,TR,9,9,7.380458856,NaN,Point
Human,22,22,1,23,Auditory,TR,3,3,2.382178878,NaN,Point
Human,22,22,1,24,Auditory,TR,3,3,2.382338139,NaN,Point
Human,22,22,1,25,Auditory,TR,1,1,0.83306023,NaN,Point
Human,22,22,1,26,Auditory,TR,1,1,0.932846253,NaN,Point
Human,22,22,1,27,Auditory,TR,1,1,1.149409353,NaN,Point
Human,22,22,1,28,Auditory,TR,1,1,1.282949561,NaN,Point
Human,22,22,1,29,Auditory,TR,1,1,1.032921779,NaN,Point
Human,22,22,1,30,Auditory,TR,7,7,4.098658454,NaN,Point
Human,23,23,1,1,Auditory,TR,9,9,6.697116593,NaN,Point
Human,23,23,1,2,Auditory,TR,9,9,9.429671646,NaN,Point
Human,23,23,1,3,Auditory,TR,5,5,2.898986603,NaN,Point
Human,23,23,1,4,Auditory,TR,7,7,5.331277212,NaN,Point
Human,23,23,1,5,Auditory,TR,3,3,2.132453692,NaN,Point
Human,23,23,1,6,Auditory,TR,5,5,3.298541238,NaN,Point
Human,23,23,1,7,Auditory,TR,5,5,3.99844738,NaN,Point
Human,23,23,1,8,Auditory,TR,5,5,5.014861552,NaN,Point
Human,23,23,1,9,Auditory,TR,1,1,0.76641435,NaN,Point
Human,23,23,1,10,Auditory,TR,9,9,6.81382324,NaN,Point
Human,23,23,1,11,Auditory,TR,3,3,2.915218864,NaN,Point
Human,23,23,1,12,Auditory,TR,7,7,4.747960217,NaN,Point
Human,23,23,1,13,Auditory,TR,1,1,0.899761674,NaN,Point
Human,23,23,1,14,Auditory,TR,7,7,5.064688028,NaN,Point
Human,23,23,1,15,Auditory,TR,1,1,0.99949001,NaN,Point
Human,23,23,1,16,Auditory,TR,7,7,4.398497494,NaN,Point
Human,23,23,1,17,Auditory,TR,7,7,6.414166678,NaN,Point
Human,23,23,1,18,Auditory,TR,5,5,3.448624443,NaN,Point
Human,23,23,1,19,Auditory,TR,3,3,2.182186735,NaN,Point
Human,23,23,1,20,Auditory,TR,1,1,0.932911728,NaN,Point
Human,23,23,1,21,Auditory,TR,9,9,5.531206004,NaN,Point
Human,23,23,1,22,Auditory,TR,3,3,2.815583608,NaN,Point
Human,23,23,1,23,Auditory,TR,7,7,4.598669779,NaN,Point
Human,23,23,1,24,Auditory,TR,3,3,3.032015759,NaN,Point
Human,23,23,1,25,Auditory,TR,1,1,0.8496234,NaN,Point
Human,23,23,1,26,Auditory,TR,9,9,6.497459252,NaN,Point
Human,23,23,1,27,Auditory,TR,5,5,5.33096329,NaN,Point
Human,23,23,1,28,Auditory,TR,9,9,6.764084181,NaN,Point
Human,23,23,1,29,Auditory,TR,3,3,2.931825212,NaN,Point
Human,23,23,1,30,Auditory,TR,1,1,1.065890274,NaN,Point
Human,23,23,2,1,Auditory,TR,1,1,0.449852878,1.266358785,Range
Human,23,23,2,2,Auditory,TR,9,9,6.447545359,7.91354839,Range
Human,23,23,2,3,Auditory,TR,7,7,6.247688765,7.59679899,Range
Human,23,23,2,4,Auditory,TR,3,3,2.315858245,2.932184081,Range
Human,23,23,2,5,Auditory,TR,9,9,7.13070288,8.330145395,Range
Human,23,23,2,6,Auditory,TR,3,3,2.815631032,3.798438603,Range
Human,23,23,2,7,Auditory,TR,1,1,0.449261134,0.865894946,Range
Human,23,23,2,8,Auditory,TR,7,7,4.481721055,5.764619652,Range
Human,23,23,2,9,Auditory,TR,9,9,6.647266758,8.163331618,Range
Human,23,23,2,10,Auditory,TR,5,5,4.781391278,5.897678183,Range
Human,23,23,2,11,Auditory,TR,7,7,4.298308362,5.897539803,Range
Human,23,23,2,12,Auditory,TR,3,3,1.882145256,3.098854876,Range
Human,23,23,2,13,Auditory,TR,1,1,0.433220694,0.716327039,Range
Human,23,23,2,14,Auditory,TR,3,3,2.115093508,2.982005602,Range
Human,23,23,2,15,Auditory,TR,1,1,0.799068923,1.599358142,Range
Human,23,23,2,16,Auditory,TR,9,9,5.781052582,7.247327419,Range
Human,23,23,2,17,Auditory,TR,9,9,5.897507597,7.147055472,Range
Human,23,23,2,18,Auditory,TR,9,9,8.04717106,9.496303369,Range
Human,23,23,2,19,Auditory,TR,5,5,2.948987559,4.448223104,Range
Human,23,23,2,20,Auditory,TR,5,5,3.181670728,4.364784718,Range
Human,23,23,2,21,Auditory,TR,1,1,0.599699669,1.116153834,Range
Human,23,23,2,22,Auditory,TR,7,7,6.197641093,7.430528825,Range
Human,23,23,2,23,Auditory,TR,7,7,5.814314826,7.913696326,Range
Human,23,23,2,24,Auditory,TR,3,3,2.665541103,4.198479869,Range
Human,23,23,2,25,Auditory,TR,7,7,4.798578045,6.881326299,Range
Human,23,23,2,26,Auditory,TR,5,5,3.448525347,4.947796284,Range
Human,23,23,2,27,Auditory,TR,5,5,3.915174271,5.164527493,Range
Human,23,23,2,28,Auditory,TR,1,1,0.732844555,1.349534922,Range
Human,23,23,2,29,Auditory,TR,3,3,3.248719363,4.581531853,Range
Human,23,23,2,30,Auditory,TR,5,5,4.864662617,6.36408326,Range
Human,24,24,2,1,Auditory,TR,3,3,1.949167527,2.665604575,Range
Human,24,24,2,2,Auditory,TR,7,7,4.31500172,5.197824782,Range
Human,24,24,2,3,Auditory,TR,5,5,3.432068237,4.464591748,Range
Human,24,24,2,4,Auditory,TR,5,5,3.498880928,4.597789249,Range
Human,24,24,2,5,Auditory,TR,7,7,4.764734799,5.714265794,Range
Human,24,24,2,6,Auditory,TR,3,3,2.465860171,3.31554356,Range
Human,24,24,2,7,Auditory,TR,3,3,2.099207023,2.932631666,Range
Human,24,24,2,8,Auditory,TR,7,7,4.165280037,5.231284745,Range
Human,24,24,2,9,Auditory,TR,1,1,0.616201909,1.166077048,Range
Human,24,24,2,10,Auditory,TR,9,9,4.881421922,5.597641314,Range
Human,24,24,2,11,Auditory,TR,3,3,2.582062433,3.432212634,Range
Human,24,24,2,12,Auditory,TR,9,9,7.197059977,7.963494618,Range
Human,24,24,2,13,Auditory,TR,7,7,5.514530238,6.397413465,Range
Human,24,24,2,14,Auditory,TR,5,5,3.831936086,4.681427655,Range
Human,24,24,2,15,Auditory,TR,1,1,0.683044682,1.36620474,Range
Human,24,24,2,16,Auditory,TR,9,9,4.464627847,5.280813051,Range
Human,24,24,2,17,Auditory,TR,7,7,4.764961303,5.81440927,Range
Human,24,24,2,18,Auditory,TR,9,9,6.080811706,7.280348009,Range
Human,24,24,2,19,Auditory,TR,7,7,6.547343956,7.197146685,Range
Human,24,24,2,20,Auditory,TR,1,1,0.966187186,1.46614684,Range
Human,24,24,2,21,Auditory,TR,1,1,0.949563555,1.865798802,Range
Human,24,24,2,22,Auditory,TR,9,9,6.098265616,6.548073016,Range
Human,24,24,2,23,Auditory,TR,9,9,8.863078983,9.396155659,Range
Human,24,24,2,24,Auditory,TR,5,5,2.882267419,3.58214808,Range
Human,24,24,2,25,Auditory,TR,1,1,0.866263843,1.36626809,Range
Human,24,24,2,26,Auditory,TR,1,1,1.015960753,1.56576971,Range
Human,24,24,2,27,Auditory,TR,3,3,3.265413604,3.998473575,Range
Human,24,24,2,28,Auditory,TR,5,5,3.532020954,4.198276729,Range
Human,24,24,2,29,Auditory,TR,5,5,4.314975884,4.814577733,Range
Human,24,24,2,30,Auditory,TR,3,3,2.015748051,2.898797263,Range
Human,24,24,1,1,Auditory,TR,7,7,5.564533494,NaN,Point
Human,24,24,1,2,Auditory,TR,1,1,1.46592069,NaN,Point
Human,24,24,1,3,Auditory,TR,3,3,3.032070502,NaN,Point
Human,24,24,1,4,Auditory,TR,7,7,5.0314009,NaN,Point
Human,24,24,1,5,Auditory,TR,1,1,0.599889367,NaN,Point
Human,24,24,1,6,Auditory,TR,7,7,5.747707,NaN,Point
Human,24,24,1,7,Auditory,TR,3,3,3.598484334,NaN,Point
Human,24,24,1,8,Auditory,TR,9,9,5.031421073,NaN,Point
Human,24,24,1,9,Auditory,TR,1,1,1.099634904,NaN,Point
Human,24,24,1,10,Auditory,TR,1,1,1.299458584,NaN,Point
Human,24,24,1,11,Auditory,TR,9,9,5.497774597,NaN,Point
Human,24,24,1,12,Auditory,TR,5,5,3.348741274,NaN,Point
Human,24,24,1,13,Auditory,TR,5,5,3.598204389,NaN,Point
Human,24,24,1,14,Auditory,TR,3,3,3.281916904,NaN,Point
Human,24,24,1,15,Auditory,TR,1,1,1.116034508,NaN,Point
Human,24,24,1,16,Auditory,TR,9,9,5.064721067,NaN,Point
Human,24,24,1,17,Auditory,TR,9,9,9.013155287,NaN,Point
Human,24,24,1,18,Auditory,TR,5,5,4.231410738,NaN,Point
Human,24,24,1,19,Auditory,TR,5,5,4.015119148,NaN,Point
Human,24,24,1,20,Auditory,TR,5,5,4.581577219,NaN,Point
Human,24,24,1,21,Auditory,TR,7,7,5.564346982,NaN,Point
Human,24,24,1,22,Auditory,TR,3,3,5.031501057,NaN,Point
Human,24,24,1,23,Auditory,TR,5,5,4.198444837,NaN,Point
Human,24,24,1,24,Auditory,TR,3,3,1.882429511,NaN,Point
Human,24,24,1,25,Auditory,TR,7,7,5.414798008,NaN,Point
Human,24,24,1,26,Auditory,TR,9,9,7.31349653,NaN,Point
Human,24,24,1,27,Auditory,TR,9,9,5.265388122,NaN,Point
Human,24,24,1,28,Auditory,TR,7,7,5.964290922,NaN,Point
Human,24,24,1,29,Auditory,TR,3,3,3.314807422,NaN,Point
Human,24,24,1,30,Auditory,TR,1,1,0.69976033,NaN,Point
Human,25,25,1,1,Auditory,TR,5,5,3.698480942,NaN,Point
Human,25,25,1,2,Auditory,TR,9,9,7.663610052,NaN,Point
Human,25,25,1,3,Auditory,TR,1,1,0.699458799,NaN,Point
Human,25,25,1,4,Auditory,TR,5,5,4.481484772,NaN,Point
Human,25,25,1,5,Auditory,TR,7,7,5.930796166,NaN,Point
Human,25,25,1,6,Auditory,TR,3,3,1.965496824,NaN,Point
