Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Accuracy,Range,AgeGroup
Human,6,6,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.187988783,0,Long,5 years
Human,6,6,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.401107355,0,Long,5 years
Human,6,6,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,2.473583767,0,Long,5 years
Human,6,6,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.757402752,0,Long,5 years
Human,6,6,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.004670642,1,Long,5 years
Human,6,6,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.020409746,1,Long,5 years
Human,6,6,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.516164637,0,Long,5 years
Human,6,6,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.735607206,0,Long,5 years
Human,6,6,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.44298467,0,Long,5 years
Human,6,6,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.61356415,0,Long,5 years
Human,6,6,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.118031481,0,Long,5 years
Human,6,6,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.337944716,1,Long,5 years
Human,6,6,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.177393677,1,Long,5 years
Human,6,6,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.152553243,1,Long,5 years
Human,6,6,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.41099624,0,Long,5 years
Human,6,6,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.626530811,0,Long,5 years
Human,6,6,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,2.92216979,0,Long,5 years
Human,6,6,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1,3.245440313,0,Long,5 years
Human,6,6,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.712519217,0,Long,5 years
Human,6,6,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.042812848,0,Long,5 years
Human,6,6,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.042809292,0,Long,5 years
Human,6,6,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1,2.840448049,0,Long,5 years
Human,6,6,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.149807022,1,Long,5 years
Human,6,6,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.387177584,1,Long,5 years
Human,6,6,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.419990013,0,Long,5 years
Human,6,6,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.383064252,1,Long,5 years
Human,6,6,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.241184315,1,Long,5 years
Human,6,6,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.193447892,1,Long,5 years
Human,6,6,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.118619036,1,Long,5 years
Human,6,6,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.223579434,0,Long,5 years
Human,6,6,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.475222878,0,Long,5 years
Human,6,6,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.999682645,1,Long,5 years
Human,6,6,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.043566625,0,Long,5 years
Human,6,6,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.052988843,1,Long,5 years
Human,6,6,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.960471551,1,Long,5 years
Human,6,6,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.922286679,1,Long,5 years
Human,6,6,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.990352426,1,Long,5 years
Human,6,6,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.9247449,1,Long,5 years
Human,6,6,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.428643343,1,Long,5 years
Human,6,6,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.023240856,1,Long,5 years
Human,6,6,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.142539026,1,Long,5 years
Human,6,6,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.930221342,1,Long,5 years
Human,6,6,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.832072497,0,Long,5 years
Human,6,6,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.018720414,1,Long,5 years
Human,6,6,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.04584218,0,Long,5 years
Human,6,6,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.969623991,1,Long,5 years
Human,6,6,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.359446485,1,Long,5 years
Human,6,6,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.071693279,1,Long,5 years
Human,6,6,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.011943084,1,Long,5 years
Human,6,6,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.436632228,1,Short,5 years
Human,6,6,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.043203514,0,Short,5 years
Human,6,6,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.092220826,0,Short,5 years
Human,6,6,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.043927069,0,Short,5 years
Human,6,6,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.45816333,1,Short,5 years
Human,6,6,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.337063828,0,Short,5 years
Human,6,6,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.483131763,0,Short,5 years
Human,6,6,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.194501225,0,Short,5 years
Human,6,6,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.312513617,0,Short,5 years
Human,6,6,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.645222802,1,Short,5 years
Human,6,6,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.382411808,0,Short,5 years
Human,6,6,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.043350181,0,Short,5 years
Human,6,6,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.485807317,0,Short,5 years
Human,6,6,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.043221292,0,Short,5 years
Human,6,6,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.527729077,1,Short,5 years
Human,6,6,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.043192403,0,Short,5 years
Human,6,6,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.496072646,1,Short,5 years
Human,6,6,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.501105977,1,Short,5 years
Human,6,6,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.667662348,1,Short,5 years
Human,6,6,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.385209584,0,Short,5 years
Human,6,6,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.614325927,1,Short,5 years
Human,6,6,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.867254259,1,Short,5 years
Human,6,6,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.566187726,1,Short,5 years
Human,6,6,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,7.212305661,0,Short,5 years
Human,6,6,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.403604243,1,Short,5 years
Human,6,6,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.043090181,0,Short,5 years
Human,6,6,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.293090958,0,Short,5 years
Human,6,6,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.884688473,0,Short,5 years
Human,6,6,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.568083725,1,Short,5 years
Human,6,6,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.052006621,1,Short,5 years
Human,6,6,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.420364235,0,Short,5 years
Human,6,6,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.410192684,0,Short,5 years
Human,6,6,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.386393139,0,Short,5 years
Human,6,6,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.327020721,0,Short,5 years
Human,6,6,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.528435299,1,Short,5 years
Human,6,6,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.640675249,1,Short,5 years
Human,6,6,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.67151968,1,Short,5 years
Human,6,6,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.279934964,0,Short,5 years
Human,6,6,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,7.645895691,0,Short,5 years
Human,6,6,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.466601548,1,Short,5 years
Human,6,6,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,4.68957256,0,Short,5 years
Human,6,6,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.477503765,1,Short,5 years
Human,6,6,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.393594914,1,Short,5 years
Human,6,6,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.882506697,1,Short,5 years
Human,6,6,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.601820599,1,Short,5 years
Human,6,6,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.404156243,0,Short,5 years
Human,6,6,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.576243722,0,Short,5 years
Human,6,6,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.522234412,0,Short,5 years
Human,6,6,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.48264243,1,Short,5 years
Human,6,6,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.478367321,0,Short,5 years
Human,6,6,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.448181556,1,Short,5 years
Human,6,6,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.789487627,1,Short,5 years
Human,6,6,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.499358423,1,Short,5 years
Human,6,6,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.605415264,1,Short,5 years
Human,6,6,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.417836681,0,Short,5 years
Human,6,6,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.558046396,1,Short,5 years
Human,6,6,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.042886625,0,Short,5 years
Human,6,6,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.873248034,1,Short,5 years
Human,6,6,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.6000806,1,Short,5 years
Human,6,6,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.619826814,1,Short,5 years
Human,7,7,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.229045654,1,Long,5 years
Human,7,7,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.583605052,0,Long,5 years
Human,7,7,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.054780842,0,Long,5 years
Human,7,7,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.242372314,0,Long,5 years
Human,7,7,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.600738822,0,Long,5 years
Human,7,7,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.043046181,0,Long,5 years
Human,7,7,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.487641539,0,Long,5 years
Human,7,7,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.831733831,1,Long,5 years
Human,7,7,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.39708869,0,Long,5 years
Human,7,7,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,2.56674017,0,Long,5 years
Human,7,7,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.362599817,1,Long,5 years
Human,7,7,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.943148892,0,Long,5 years
Human,7,7,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,2.116590148,0,Long,5 years
Human,7,7,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.52074108,0,Long,5 years
Human,7,7,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.822627168,0,Long,5 years
Human,7,7,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.654712131,1,Long,5 years
Human,7,7,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.415094904,0,Long,5 years
Human,7,7,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.016536859,1,Long,5 years
Human,7,7,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.390393582,0,Long,5 years
Human,7,7,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.611874373,1,Long,5 years
Human,7,7,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.687069895,1,Long,5 years
Human,7,7,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.042591515,0,Long,5 years
Human,7,7,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.305026509,1,Long,5 years
Human,7,7,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.410794462,0,Long,5 years
Human,7,7,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.489261538,0,Long,5 years
Human,7,7,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.015021749,1,Long,5 years
Human,7,7,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.296093179,1,Long,5 years
Human,7,7,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.67713301,1,Long,5 years
Human,7,7,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,2.150578133,0,Long,5 years
Human,7,7,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.044139514,0,Long,5 years
Human,7,7,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.182669674,0,Long,5 years
Human,7,7,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.357163819,0,Long,5 years
Human,7,7,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.997541757,1,Long,5 years
Human,7,7,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,3.716916103,0,Long,5 years
Human,7,7,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.773660967,1,Long,5 years
Human,7,7,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.92834401,1,Long,5 years
Human,7,7,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.924878678,1,Long,5 years
Human,7,7,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.651307244,0,Long,5 years
Human,7,7,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.069984391,0,Long,5 years
Human,7,7,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.029314187,1,Long,5 years
Human,7,7,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.586475273,1,Long,5 years
Human,7,7,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.18574034,0,Long,5 years
Human,7,7,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.563025505,1,Long,5 years
Human,7,7,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.914051571,1,Long,5 years
Human,7,7,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,3.617207259,0,Long,5 years
Human,7,7,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.960657329,1,Long,5 years
Human,7,7,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,2.940914226,0,Long,5 years
Human,7,7,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.639635249,1,Long,5 years
Human,7,7,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1,4.998377756,0,Long,5 years
Human,7,7,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.986171539,1,Long,5 years
Human,7,7,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,3.061298173,0,Long,5 years
Human,7,7,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.04318707,0,Long,5 years
Human,7,7,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.133109252,1,Long,5 years
Human,7,7,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,5.62756281,0,Long,5 years
Human,7,7,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.132298586,1,Long,5 years
Human,7,7,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.874636034,1,Long,5 years
Human,7,7,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.354715376,0,Long,5 years
Human,7,7,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.413230461,0,Long,5 years
Human,7,7,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.043579958,0,Long,5 years
Human,7,7,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,1,3.006049753,0,Long,5 years
Human,7,7,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,3.060311062,0,Short,5 years
Human,7,7,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.268804303,0,Short,5 years
Human,7,7,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.800181845,0,Short,5 years
Human,7,7,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.045525291,0,Short,5 years
Human,7,7,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.493965536,0,Short,5 years
Human,7,7,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.961411106,0,Short,5 years
Human,7,7,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.077031055,0,Short,5 years
Human,7,7,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.178941232,0,Short,5 years
Human,7,7,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.276153188,0,Short,5 years
Human,7,7,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.043593736,0,Short,5 years
Human,7,7,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.811004951,1,Short,5 years
Human,7,7,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.999975978,1,Short,5 years
Human,7,7,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.036925739,1,Short,5 years
Human,7,7,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.174383011,0,Short,5 years
Human,7,7,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.004277753,1,Short,5 years
Human,7,7,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.571250835,1,Short,5 years
Human,7,7,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.206401664,0,Short,5 years
Human,7,7,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.376350477,0,Short,5 years
Human,7,7,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.978275098,1,Short,5 years
Human,7,7,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.819699613,0,Short,5 years
Human,7,7,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.519104192,0,Short,5 years
Human,7,7,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.722020546,0,Short,5 years
Human,7,7,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.864026705,1,Short,5 years
Human,7,7,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.724100545,0,Short,5 years
Human,7,7,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.084851496,0,Short,5 years
Human,7,7,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.425635344,0,Short,5 years
Human,7,7,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.042752848,0,Short,5 years
Human,7,7,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.59457038,1,Short,5 years
Human,7,7,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.149767911,1,Short,5 years
Human,7,7,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.34411538,0,Short,5 years
Human,7,7,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.231013653,0,Short,5 years
Human,7,7,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.443458448,1,Short,5 years
Human,7,7,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.51840197,1,Short,5 years
Human,7,7,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.450937111,0,Short,5 years
Human,7,7,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.043472403,0,Short,5 years
Human,7,7,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.714994771,1,Short,5 years
Human,7,7,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.219274991,1,Short,5 years
Human,7,7,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.161061684,0,Short,5 years
Human,7,7,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.043341292,0,Short,5 years
Human,7,7,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.042763514,0,Short,5 years
Human,7,7,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.043195514,0,Short,5 years
Human,7,7,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.04404218,0,Short,5 years
Human,7,7,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.869815591,1,Short,5 years
Human,7,7,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.469190436,1,Short,5 years
Human,7,7,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,2.067120837,0,Short,5 years
Human,7,7,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.043399514,0,Short,5 years
Human,7,7,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.954137331,0,Short,5 years
Human,7,7,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.526342411,1,Short,5 years
Human,7,7,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.422896234,1,Short,5 years
Human,7,7,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.517991303,1,Short,5 years
Human,7,7,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.528449521,1,Short,5 years
Human,7,7,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.283592296,0,Short,5 years
Human,7,7,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.47816421,1,Short,5 years
Human,7,7,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.381789586,1,Short,5 years
Human,7,7,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.043696403,0,Short,5 years
Human,7,7,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.895244913,1,Short,5 years
Human,7,7,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.251980755,0,Short,5 years
Human,7,7,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.907865352,0,Short,5 years
Human,7,7,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.11225815,0,Short,5 years
Human,7,7,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.272360746,0,Short,5 years
Human,8,8,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.266394526,1,Long,5 years
Human,8,8,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,2.073399945,0,Long,5 years
Human,8,8,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.938256894,1,Long,5 years
Human,8,8,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.569833502,0,Long,5 years
Human,8,8,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.464252216,1,Long,5 years
Human,8,8,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,2.620721924,0,Long,5 years
Human,8,8,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.287242517,1,Long,5 years
Human,8,8,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.944552891,0,Long,5 years
Human,8,8,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.130166142,1,Long,5 years
Human,8,8,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1,3.219415436,0,Long,5 years
Human,8,8,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.513769527,0,Long,5 years
Human,8,8,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.084611051,1,Long,5 years
Human,8,8,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.772400079,1,Long,5 years
Human,8,8,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.550456178,0,Long,5 years
Human,8,8,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.99870309,0,Long,5 years
Human,8,8,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.974398656,1,Long,5 years
Human,8,8,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.08370883,1,Long,5 years
Human,8,8,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.341321159,1,Long,5 years
Human,8,8,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.155793686,1,Long,5 years
Human,8,8,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.444318891,0,Long,5 years
