Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Emotion
Human,5,1,3,2,Auditory,TR,4.2,4.2,5.040381117,2
Human,5,1,3,3,Auditory,TR,4.2,4.2,5.527538117,2
Human,5,1,3,4,Auditory,TR,4.2,4.2,5.175804105,2
Human,5,1,3,5,Auditory,TR,4.2,4.2,6.231785459,2
Human,5,1,3,6,Auditory,TR,4.2,4.2,5.223778097,2
Human,5,1,3,7,Auditory,TR,4.2,4.2,5.063818552,2
Human,5,1,3,8,Auditory,TR,4.2,4.2,5.392354818,2
Human,5,1,3,9,Auditory,TR,4.2,4.2,5.807134025,2
Human,5,1,3,10,Auditory,TR,4.2,4.2,6.208288433,2
Human,5,1,3,11,Auditory,TR,4.2,4.2,6.391730768,2
Human,5,1,3,12,Auditory,TR,4.2,4.2,5.743751479,2
Human,5,1,3,13,Auditory,TR,4.2,4.2,6.103761014,2
Human,5,1,3,14,Auditory,TR,4.2,4.2,5.807841832,2
Human,5,1,3,15,Auditory,TR,4.2,4.2,5.71966649,2
Human,5,1,3,16,Auditory,TR,4.2,4.2,6.160281335,2
Human,5,1,3,17,Auditory,TR,4.2,4.2,5.743758763,2
Human,5,1,3,18,Auditory,TR,4.2,4.2,5.903992094,2
Human,5,1,3,19,Auditory,TR,4.2,4.2,5.943347254,2
Human,5,1,3,20,Auditory,TR,4.2,4.2,6.783307593,2
Human,5,1,4,1,Auditory,TR,1.4,1.4,1.344187486,3
Human,5,1,4,2,Auditory,TR,1.4,1.4,1.8000874,3
Human,5,1,4,3,Auditory,TR,1.4,1.4,1.983829345,3
Human,5,1,4,4,Auditory,TR,1.4,1.4,1.999848374,3
Human,5,1,4,5,Auditory,TR,1.4,1.4,2.055815162,3
Human,5,1,4,6,Auditory,TR,1.4,1.4,2.49654919,3
Human,5,1,4,7,Auditory,TR,1.4,1.4,2.520451765,3
Human,5,1,4,8,Auditory,TR,1.4,1.4,2.352500418,3
Human,5,1,4,9,Auditory,TR,1.4,1.4,2.66391787,3
Human,5,1,4,10,Auditory,TR,1.4,1.4,2.847881295,3
Human,5,1,4,11,Auditory,TR,1.4,1.4,2.607760061,3
Human,5,1,4,12,Auditory,TR,1.4,1.4,2.623903569,3
Human,5,1,4,13,Auditory,TR,1.4,1.4,3.095932424,3
Human,5,1,4,14,Auditory,TR,1.4,1.4,2.687816473,3
Human,5,1,4,15,Auditory,TR,1.4,1.4,2.423775117,3
Human,5,1,4,16,Auditory,TR,1.4,1.4,2.768146011,3
Human,5,1,4,17,Auditory,TR,1.4,1.4,2.399924518,3
Human,5,1,4,18,Auditory,TR,1.4,1.4,2.151150353,3
Human,5,1,4,19,Auditory,TR,1.4,1.4,2.656586202,3
Human,5,1,4,20,Auditory,TR,1.4,1.4,2.272449633,3
Human,5,1,5,1,Auditory,TR,2.8,2.8,3.327908243,3
Human,5,1,5,2,Auditory,TR,2.8,2.8,3.312429174,3
Human,5,1,5,3,Auditory,TR,2.8,2.8,3.68774993,3
Human,5,1,5,4,Auditory,TR,2.8,2.8,4.695247791,3
Human,5,1,5,5,Auditory,TR,2.8,2.8,4.856275668,3
Human,5,1,5,6,Auditory,TR,2.8,2.8,3.50375969,3
Human,5,1,5,7,Auditory,TR,2.8,2.8,4.319456266,3
Human,5,1,5,8,Auditory,TR,2.8,2.8,4.488413707,3
Human,5,1,5,9,Auditory,TR,2.8,2.8,4.343391285,3
Human,5,1,5,10,Auditory,TR,2.8,2.8,4.567757346,3
Human,5,1,5,11,Auditory,TR,2.8,2.8,4.399430576,3
Human,5,1,5,12,Auditory,TR,2.8,2.8,4.432015216,3
Human,5,1,5,13,Auditory,TR,2.8,2.8,4.496537934,3
Human,5,1,5,14,Auditory,TR,2.8,2.8,4.103783526,3
Human,5,1,5,15,Auditory,TR,2.8,2.8,4.663763927,3
Human,5,1,5,16,Auditory,TR,2.8,2.8,4.512312309,3
Human,5,1,5,17,Auditory,TR,2.8,2.8,4.575759412,3
Human,5,1,5,18,Auditory,TR,2.8,2.8,4.871920598,3
Human,5,1,5,19,Auditory,TR,2.8,2.8,4.608210965,3
Human,5,1,5,20,Auditory,TR,2.8,2.8,4.288459724,3
Human,5,1,6,1,Auditory,TR,4.2,4.2,5.015262225,3
Human,5,1,6,2,Auditory,TR,4.2,4.2,5.591062026,3
Human,5,1,6,3,Auditory,TR,4.2,4.2,5.48730366,3
Human,5,1,6,4,Auditory,TR,4.2,4.2,5.447022193,3
Human,5,1,6,5,Auditory,TR,4.2,4.2,5.271105858,3
Human,5,1,6,6,Auditory,TR,4.2,4.2,5.64028213,3
Human,5,1,6,7,Auditory,TR,4.2,4.2,6.015649566,3
Human,5,1,6,8,Auditory,TR,4.2,4.2,6.479135733,3
Human,5,1,6,9,Auditory,TR,4.2,4.2,6.111692233,3
Human,5,1,6,10,Auditory,TR,4.2,4.2,6.111879282,3
Human,5,1,6,11,Auditory,TR,4.2,4.2,6.808141773,3
Human,5,1,6,12,Auditory,TR,4.2,4.2,6.160307489,3
Human,5,1,6,13,Auditory,TR,4.2,4.2,5.735751069,3
Human,5,1,6,14,Auditory,TR,4.2,4.2,5.672364551,3
Human,5,1,6,15,Auditory,TR,4.2,4.2,5.248302404,3
Human,5,1,6,16,Auditory,TR,4.2,4.2,4.983944223,3
Human,5,1,6,17,Auditory,TR,4.2,4.2,6.391701304,3
Human,5,1,6,18,Auditory,TR,4.2,4.2,6.711655154,3
Human,5,1,6,19,Auditory,TR,4.2,4.2,6.735038295,3
Human,5,1,6,20,Auditory,TR,4.2,4.2,6.231485519,3
Human,5,1,7,1,Auditory,TR,2.8,2.8,3.423822459,1
Human,5,1,7,2,Auditory,TR,2.8,2.8,4.200511158,1
Human,5,1,7,3,Auditory,TR,2.8,2.8,4.535210778,1
Human,5,1,7,4,Auditory,TR,2.8,2.8,4.8397766,1
Human,5,1,7,5,Auditory,TR,2.8,2.8,5.174963542,1
Human,5,1,7,6,Auditory,TR,2.8,2.8,3.967114095,1
Human,5,1,7,7,Auditory,TR,2.8,2.8,3.919917765,1
Human,5,1,7,8,Auditory,TR,2.8,2.8,4.871636217,1
Human,5,1,7,9,Auditory,TR,2.8,2.8,3.551809163,1
Human,5,1,7,10,Auditory,TR,2.8,2.8,3.847471111,1
Human,5,1,7,11,Auditory,TR,2.8,2.8,3.903838482,1
Human,5,1,7,12,Auditory,TR,2.8,2.8,3.007477997,1
Human,5,1,7,13,Auditory,TR,2.8,2.8,3.208610224,1
Human,5,1,7,14,Auditory,TR,2.8,2.8,3.247840243,1
Human,5,1,7,15,Auditory,TR,2.8,2.8,3.671781222,1
Human,5,1,7,16,Auditory,TR,2.8,2.8,3.432323433,1
Human,5,1,7,17,Auditory,TR,2.8,2.8,3.215852175,1
Human,5,1,7,18,Auditory,TR,2.8,2.8,3.280423228,1
Human,5,1,7,19,Auditory,TR,2.8,2.8,3.575810064,1
Human,5,1,7,20,Auditory,TR,2.8,2.8,3.288270688,1
Human,5,1,8,1,Auditory,TR,4.2,4.2,4.783670105,1
Human,5,1,8,2,Auditory,TR,4.2,4.2,4.52841609,1
Human,5,1,8,3,Auditory,TR,4.2,4.2,4.880139509,1
Human,5,1,8,4,Auditory,TR,4.2,4.2,5.983707846,1
Human,5,1,8,5,Auditory,TR,4.2,4.2,5.911701171,1
Human,5,1,8,6,Auditory,TR,4.2,4.2,4.848433835,1
Human,5,1,8,7,Auditory,TR,4.2,4.2,4.392015149,1
Human,5,1,8,8,Auditory,TR,4.2,4.2,4.735181976,1
Human,5,1,8,9,Auditory,TR,4.2,4.2,5.328568709,1
Human,5,1,8,10,Auditory,TR,4.2,4.2,5.551835648,1
Human,5,1,8,11,Auditory,TR,4.2,4.2,5.799741111,1
Human,5,1,8,12,Auditory,TR,4.2,4.2,5.423704932,1
Human,5,1,8,13,Auditory,TR,4.2,4.2,5.351700907,1
Human,5,1,8,14,Auditory,TR,4.2,4.2,5.35989565,1
Human,5,1,8,15,Auditory,TR,4.2,4.2,5.591133204,1
Human,5,1,8,16,Auditory,TR,4.2,4.2,5.512465921,1
Human,5,1,8,17,Auditory,TR,4.2,4.2,5.136321486,1
Human,5,1,8,18,Auditory,TR,4.2,4.2,5.175648837,1
Human,5,1,8,19,Auditory,TR,4.2,4.2,5.376361942,1
Human,5,1,8,20,Auditory,TR,4.2,4.2,5.415694921,1
Human,5,1,9,1,Auditory,TR,1.4,1.4,1.59990631,1
Human,5,1,9,2,Auditory,TR,1.4,1.4,1.663904959,1
Human,5,1,9,3,Auditory,TR,1.4,1.4,2.247952473,1
Human,5,1,9,4,Auditory,TR,1.4,1.4,1.975956393,1
Human,5,1,9,5,Auditory,TR,1.4,1.4,1.727880434,1
Human,5,1,9,6,Auditory,TR,1.4,1.4,2.207842495,1
Human,5,1,9,7,Auditory,TR,1.4,1.4,2.504099027,1
Human,5,1,9,8,Auditory,TR,1.4,1.4,2.19931636,1
Human,5,1,9,9,Auditory,TR,1.4,1.4,2.656013136,1
Human,5,1,9,10,Auditory,TR,1.4,1.4,2.33660355,1
Human,5,1,9,11,Auditory,TR,1.4,1.4,2.768207919,1
Human,5,1,9,12,Auditory,TR,1.4,1.4,3.047126477,1
Human,5,1,9,13,Auditory,TR,1.4,1.4,2.599520955,1
Human,5,1,9,14,Auditory,TR,1.4,1.4,1.584268662,1
Human,5,1,9,15,Auditory,TR,1.4,1.4,2.192451487,1
Human,5,1,9,16,Auditory,TR,1.4,1.4,2.575868662,1
Human,5,1,9,17,Auditory,TR,1.4,1.4,2.511397589,1
Human,5,1,9,18,Auditory,TR,1.4,1.4,2.576589712,1
Human,5,1,9,19,Auditory,TR,1.4,1.4,2.471963305,1
Human,5,1,9,20,Auditory,TR,1.4,1.4,2.231277944,1
Human,6,1,1,1,Auditory,TR,4.2,4.2,4.767617211,3
Human,6,1,1,2,Auditory,TR,4.2,4.2,4.367706464,3
Human,6,1,1,3,Auditory,TR,4.2,4.2,4.191657502,3
Human,6,1,1,4,Auditory,TR,4.2,4.2,3.57578723,3
Human,6,1,1,5,Auditory,TR,4.2,4.2,4.223647263,3
Human,6,1,1,6,Auditory,TR,4.2,4.2,3.511748118,3
Human,6,1,1,7,Auditory,TR,4.2,4.2,4.367611451,3
Human,6,1,1,8,Auditory,TR,4.2,4.2,3.367816705,3
Human,6,1,1,9,Auditory,TR,4.2,4.2,3.391755891,3
