Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Training,Congruency
Human,64,3,5,17,Auditory,TR,2.7,2.7,1.402,Testing,0
Human,64,3,5,18,Auditory,TR,0.9,0.9,1.062,Testing,0
Human,64,3,5,19,Auditory,TR,0.9,0.9,0.796,Testing,0
Human,64,3,5,20,Auditory,TR,0.9,0.9,0.701,Testing,0
Human,64,3,5,21,Auditory,TR,2.1,2.1,1.661,Testing,0
Human,64,3,5,22,Auditory,TR,2.7,2.7,1.844,Testing,0
Human,64,3,5,23,Auditory,TR,2.7,2.7,2.585,Testing,0
Human,64,3,5,24,Auditory,TR,2.7,2.7,2.274,Testing,0
Human,64,3,5,25,Auditory,TR,0.7,0.7,0.89,Testing,0
Human,64,3,5,26,Auditory,TR,2.7,2.7,2.08,Testing,0
Human,64,3,5,27,Auditory,TR,2.1,2.1,1.939,Testing,0
Human,64,3,5,28,Auditory,TR,2.1,2.1,2.474,Testing,0
Human,64,3,5,29,Auditory,TR,2.1,2.1,1.574,Testing,0
Human,64,3,5,30,Auditory,TR,0.7,0.7,0.627,Testing,0
Human,64,3,5,31,Auditory,TR,0.7,0.7,0.545,Testing,0
Human,64,3,5,32,Auditory,TR,2.1,2.1,1.939,Testing,0
Human,64,3,5,33,Auditory,TR,0.9,0.9,1.17,Testing,0
Human,64,3,5,34,Auditory,TR,0.7,0.7,0.613,Testing,0
Human,64,3,6,1,Auditory,TR,0.9,0.9,0.776,Training,0
Human,64,3,6,2,Auditory,TR,0.7,0.7,0.72,Training,0
Human,64,3,6,3,Auditory,TR,2.1,2.1,1.556,Testing,0
Human,64,3,6,4,Auditory,TR,2.7,2.7,2.415,Testing,0
Human,64,3,6,5,Auditory,TR,2.7,2.7,1.986,Testing,0
Human,64,3,6,6,Auditory,TR,0.9,0.9,0.9,Testing,0
Human,64,3,6,7,Auditory,TR,0.7,0.7,0.625,Testing,0
Human,64,3,6,8,Auditory,TR,0.9,0.9,0.697,Testing,0
Human,64,3,6,9,Auditory,TR,2.1,2.1,1.56,Testing,0
Human,64,3,6,10,Auditory,TR,0.9,0.9,1.954,Testing,0
Human,64,3,6,11,Auditory,TR,0.9,0.9,1.005,Testing,0
Human,64,3,6,12,Auditory,TR,2.1,2.1,1.912,Testing,0
Human,64,3,6,13,Auditory,TR,2.7,2.7,2.316,Testing,0
Human,64,3,6,14,Auditory,TR,2.1,2.1,1.932,Testing,0
Human,64,3,6,15,Auditory,TR,2.7,2.7,2.61,Testing,0
Human,64,3,6,16,Auditory,TR,0.7,0.7,0.856,Testing,0
Human,64,3,6,17,Auditory,TR,0.7,0.7,0.565,Testing,0
Human,64,3,6,18,Auditory,TR,0.7,0.7,1.121,Testing,0
Human,64,3,6,19,Auditory,TR,0.9,0.9,1.116,Testing,0
Human,64,3,6,20,Auditory,TR,0.7,0.7,0.645,Testing,0
Human,64,3,6,21,Auditory,TR,0.9,0.9,0.994,Testing,0
Human,64,3,6,22,Auditory,TR,2.1,2.1,1.804,Testing,0
Human,64,3,6,23,Auditory,TR,2.7,2.7,2.352,Testing,0
Human,64,3,6,24,Auditory,TR,2.7,2.7,2.874,Testing,0
Human,64,3,6,25,Auditory,TR,0.7,0.7,1.507,Testing,0
Human,64,3,6,26,Auditory,TR,2.1,2.1,1.61,Testing,0
Human,64,3,6,27,Auditory,TR,0.7,0.7,0.935,Testing,0
Human,64,3,6,28,Auditory,TR,2.1,2.1,1.544,Testing,0
Human,64,3,6,29,Auditory,TR,2.7,2.7,1.527,Testing,0
Human,64,3,6,30,Auditory,TR,2.7,2.7,2.083,Testing,0
Human,64,3,6,31,Auditory,TR,0.9,0.9,0.943,Testing,0
Human,64,3,6,32,Auditory,TR,2.1,2.1,1.422,Testing,0
Human,64,3,6,33,Auditory,TR,0.9,0.9,0.806,Testing,0
Human,64,3,6,34,Auditory,TR,0.7,0.7,0.986,Testing,0
Human,64,3,7,1,Visual,TR,0.9,0.9,0.818,Training,1
Human,64,3,7,2,Visual,TR,0.9,0.9,0.839,Training,1
Human,64,3,7,3,Visual,TR,0.7,0.7,0.705,Testing,1
Human,64,3,7,4,Visual,TR,0.7,0.7,0.568,Testing,1
Human,64,3,7,5,Visual,TR,2.1,2.1,1.419,Testing,1
Human,64,3,7,6,Visual,TR,2.7,2.7,1.943,Testing,1
Human,64,3,7,7,Visual,TR,0.9,0.9,0.748,Testing,1
Human,64,3,7,8,Visual,TR,0.9,0.9,0.701,Testing,1
Human,64,3,7,9,Visual,TR,2.7,2.7,1.081,Testing,1
Human,64,3,7,10,Visual,TR,0.9,0.9,0.921,Testing,1
Human,64,3,7,11,Visual,TR,0.9,0.9,1.132,Testing,1
Human,64,3,7,12,Visual,TR,0.9,0.9,0.605,Testing,1
Human,64,3,7,13,Visual,TR,2.7,2.7,2.264,Testing,1
Human,64,3,7,14,Visual,TR,2.7,2.7,1.902,Testing,1
Human,64,3,7,15,Visual,TR,2.1,2.1,1.763,Testing,1
Human,64,3,7,16,Visual,TR,2.7,2.7,1.294,Testing,1
Human,64,3,7,17,Visual,TR,2.1,2.1,1.513,Testing,1
Human,64,3,7,18,Visual,TR,0.9,0.9,0.639,Testing,1
Human,64,3,7,19,Visual,TR,0.7,0.7,0.729,Testing,1
Human,64,3,7,20,Visual,TR,2.1,2.1,1.493,Testing,1
Human,64,3,7,21,Visual,TR,2.7,2.7,2,Testing,1
Human,64,3,7,22,Visual,TR,0.7,0.7,0.634,Testing,1
Human,64,3,7,23,Visual,TR,0.7,0.7,0.937,Testing,1
Human,64,3,7,24,Visual,TR,0.9,0.9,1.071,Testing,1
Human,64,3,7,25,Visual,TR,0.7,0.7,0.863,Testing,1
Human,64,3,7,26,Visual,TR,2.1,2.1,1.829,Testing,1
Human,64,3,7,27,Visual,TR,0.7,0.7,0.475,Testing,1
Human,64,3,7,28,Visual,TR,2.1,2.1,1.715,Testing,1
Human,64,3,7,29,Visual,TR,2.1,2.1,1.349,Testing,1
Human,64,3,7,30,Visual,TR,2.1,2.1,1.601,Testing,1
Human,64,3,7,31,Visual,TR,2.7,2.7,1.13,Testing,1
Human,64,3,7,32,Visual,TR,0.9,0.9,1.143,Testing,1
Human,64,3,7,33,Visual,TR,0.7,0.7,1.469,Testing,1
Human,64,3,7,34,Visual,TR,2.7,2.7,1.505,Testing,1
Human,64,3,8,1,Visual,TR,0.7,0.7,0.814,Training,1
Human,64,3,8,2,Visual,TR,0.7,0.7,0.505,Training,1
Human,64,3,8,3,Visual,TR,0.9,0.9,0.952,Testing,1
Human,64,3,8,4,Visual,TR,0.9,0.9,1.089,Testing,1
Human,64,3,8,5,Visual,TR,0.7,0.7,1.019,Testing,1
Human,64,3,8,6,Visual,TR,0.9,0.9,0.89,Testing,1
Human,64,3,8,7,Visual,TR,2.7,2.7,2.251,Testing,1
Human,64,3,8,8,Visual,TR,0.9,0.9,1.032,Testing,1
Human,64,3,8,9,Visual,TR,0.7,0.7,0.992,Testing,1
Human,64,3,8,10,Visual,TR,0.7,0.7,0.895,Testing,1
Human,64,3,8,11,Visual,TR,0.7,0.7,0.932,Testing,1
Human,64,3,8,12,Visual,TR,2.1,2.1,1.864,Testing,1
Human,64,3,8,13,Visual,TR,2.1,2.1,1.749,Testing,1
Human,64,3,8,14,Visual,TR,2.7,2.7,1.402,Testing,1
Human,64,3,8,15,Visual,TR,2.1,2.1,0.978,Testing,1
Human,64,3,8,16,Visual,TR,2.1,2.1,0.846,Testing,1
Human,64,3,8,17,Visual,TR,0.9,0.9,1.379,Testing,1
Human,64,3,8,18,Visual,TR,0.7,0.7,0.951,Testing,1
Human,64,3,8,19,Visual,TR,2.7,2.7,1.759,Testing,1
Human,64,3,8,20,Visual,TR,0.7,0.7,1.256,Testing,1
Human,64,3,8,21,Visual,TR,0.7,0.7,0.987,Testing,1
Human,64,3,8,22,Visual,TR,2.1,2.1,1.058,Testing,1
Human,64,3,8,23,Visual,TR,0.9,0.9,1.191,Testing,1
Human,64,3,8,24,Visual,TR,2.7,2.7,1.67,Testing,1
Human,64,3,8,25,Visual,TR,2.7,2.7,2.207,Testing,1
Human,64,3,8,26,Visual,TR,0.7,0.7,0.632,Testing,1
Human,64,3,8,27,Visual,TR,2.1,2.1,1.401,Testing,1
Human,64,3,8,28,Visual,TR,2.7,2.7,1.36,Testing,1
Human,64,3,8,29,Visual,TR,0.9,0.9,0.313,Testing,1
Human,64,3,8,30,Visual,TR,2.7,2.7,1.361,Testing,1
Human,64,3,8,31,Visual,TR,2.7,2.7,1.505,Testing,1
Human,64,3,8,32,Visual,TR,2.1,2.1,2,Testing,1
Human,64,3,8,33,Visual,TR,0.9,0.9,1.28,Testing,1
Human,64,3,8,34,Visual,TR,2.1,2.1,1.401,Testing,1
Human,64,3,9,1,Visual,TR,0.9,0.9,0.728,Training,1
Human,64,3,9,2,Visual,TR,0.9,0.9,0.979,Training,1
Human,64,3,9,3,Visual,TR,2.1,2.1,1.544,Testing,1
Human,64,3,9,4,Visual,TR,0.9,0.9,1.159,Testing,1
Human,64,3,9,5,Visual,TR,0.7,0.7,0.975,Testing,1
Human,64,3,9,6,Visual,TR,0.9,0.9,1.028,Testing,1
Human,64,3,9,7,Visual,TR,2.7,2.7,1.538,Testing,1
Human,64,3,9,8,Visual,TR,2.7,2.7,1.677,Testing,1
Human,64,3,9,9,Visual,TR,0.7,0.7,1.463,Testing,1
Human,64,3,9,10,Visual,TR,0.9,0.9,1.453,Testing,1
Human,64,3,9,11,Visual,TR,2.7,2.7,1.289,Testing,1
Human,64,3,9,12,Visual,TR,0.9,0.9,1.258,Testing,1
Human,64,3,9,13,Visual,TR,2.7,2.7,1.688,Testing,1
Human,64,3,9,14,Visual,TR,0.7,0.7,0.795,Testing,1
Human,64,3,9,15,Visual,TR,2.1,2.1,1.186,Testing,1
Human,64,3,9,16,Visual,TR,0.9,0.9,0.689,Testing,1
Human,64,3,9,17,Visual,TR,2.7,2.7,1.068,Testing,1
Human,64,3,9,18,Visual,TR,2.1,2.1,1.138,Testing,1
Human,64,3,9,19,Visual,TR,2.7,2.7,1.174,Testing,1
Human,64,3,9,20,Visual,TR,2.1,2.1,1.435,Testing,1
Human,64,3,9,21,Visual,TR,0.7,0.7,0.929,Testing,1
Human,64,3,9,22,Visual,TR,2.1,2.1,1.605,Testing,1
Human,64,3,9,23,Visual,TR,0.9,0.9,1.296,Testing,1
Human,64,3,9,24,Visual,TR,0.7,0.7,1.132,Testing,1
Human,64,3,9,25,Visual,TR,0.7,0.7,1.52,Testing,1
Human,64,3,9,26,Visual,TR,2.1,2.1,1.65,Testing,1
Human,64,3,9,27,Visual,TR,2.1,2.1,1.654,Testing,1
Human,64,3,9,28,Visual,TR,0.7,0.7,3.048,Testing,1
Human,64,3,9,29,Visual,TR,2.7,2.7,2.385,Testing,1
Human,64,3,9,30,Visual,TR,0.9,0.9,1.593,Testing,1
Human,64,3,9,31,Visual,TR,2.7,2.7,1.727,Testing,1
Human,64,3,9,32,Visual,TR,2.1,2.1,1.634,Testing,1
Human,64,3,9,33,Visual,TR,0.9,0.9,1.064,Testing,1
Human,64,3,9,34,Visual,TR,0.7,0.7,0.688,Testing,1
Human,64,3,10,1,Auditory,TR,0.7,0.7,0.681,Training,1
Human,64,3,10,2,Auditory,TR,0.9,0.9,0.827,Training,1
Human,64,3,10,3,Auditory,TR,2.1,2.1,1.777,Testing,1
Human,64,3,10,4,Auditory,TR,2.1,2.1,1.631,Testing,1
Human,64,3,10,5,Auditory,TR,2.7,2.7,2.111,Testing,1
Human,64,3,10,6,Auditory,TR,0.7,0.7,0.857,Testing,1
Human,64,3,10,7,Auditory,TR,2.7,2.7,1.871,Testing,1
Human,64,3,10,8,Auditory,TR,2.7,2.7,1.745,Testing,1
Human,64,3,10,9,Auditory,TR,0.7,0.7,0.783,Testing,1
Human,64,3,10,10,Auditory,TR,2.7,2.7,1.863,Testing,1
Human,64,3,10,11,Auditory,TR,2.7,2.7,1.628,Testing,1
Human,64,3,10,12,Auditory,TR,0.9,0.9,0.77,Testing,1
Human,64,3,10,13,Auditory,TR,0.7,0.7,0.479,Testing,1
Human,64,3,10,14,Auditory,TR,0.7,0.7,0.616,Testing,1
Human,64,3,10,15,Auditory,TR,0.9,0.9,0.788,Testing,1
Human,64,3,10,16,Auditory,TR,2.7,2.7,1.979,Testing,1
Human,64,3,10,17,Auditory,TR,0.9,0.9,1.136,Testing,1
Human,64,3,10,18,Auditory,TR,0.9,0.9,0.908,Testing,1
Human,64,3,10,19,Auditory,TR,0.9,0.9,1.251,Testing,1
Human,64,3,10,20,Auditory,TR,2.7,2.7,2.033,Testing,1
Human,64,3,10,21,Auditory,TR,2.1,2.1,1.778,Testing,1
Human,64,3,10,22,Auditory,TR,2.1,2.1,1.559,Testing,1
Human,64,3,10,23,Auditory,TR,0.7,0.7,0.665,Testing,1
Human,64,3,10,24,Auditory,TR,2.1,2.1,1.689,Testing,1
Human,64,3,10,25,Auditory,TR,0.9,0.9,0.93,Testing,1
Human,64,3,10,26,Auditory,TR,0.9,0.9,0.836,Testing,1
Human,64,3,10,27,Auditory,TR,2.1,2.1,1.494,Testing,1
Human,64,3,10,28,Auditory,TR,2.1,2.1,2.105,Testing,1
Human,64,3,10,29,Auditory,TR,0.7,0.7,0.92,Testing,1
Human,64,3,10,30,Auditory,TR,2.7,2.7,1.596,Testing,1
Human,64,3,10,31,Auditory,TR,0.7,0.7,0.597,Testing,1
Human,64,3,10,32,Auditory,TR,2.1,2.1,1.38,Testing,1
Human,64,3,10,33,Auditory,TR,0.9,0.9,0.745,Testing,1
Human,64,3,10,34,Auditory,TR,0.7,0.7,0.85,Testing,1
Human,64,3,11,1,Auditory,TR,0.7,0.7,0.682,Training,1
Human,64,3,11,2,Auditory,TR,0.7,0.7,0.722,Training,1
Human,64,3,11,3,Auditory,TR,2.1,2.1,1.556,Testing,1
Human,64,3,11,4,Auditory,TR,0.7,0.7,0.788,Testing,1
Human,64,3,11,5,Auditory,TR,0.9,0.9,0.891,Testing,1
Human,64,3,11,6,Auditory,TR,0.9,0.9,0.711,Testing,1
Human,64,3,11,7,Auditory,TR,0.7,0.7,0.952,Testing,1
Human,64,3,11,8,Auditory,TR,0.9,0.9,0.774,Testing,1
Human,64,3,11,9,Auditory,TR,2.7,2.7,1.58,Testing,1
Human,64,3,11,10,Auditory,TR,2.1,2.1,1.634,Testing,1
Human,64,3,11,11,Auditory,TR,0.7,0.7,0.898,Testing,1
Human,64,3,11,12,Auditory,TR,2.7,2.7,2.179,Testing,1
Human,64,3,11,13,Auditory,TR,0.7,0.7,1.214,Testing,1
Human,64,3,11,14,Auditory,TR,0.7,0.7,0.587,Testing,1
Human,64,3,11,15,Auditory,TR,2.1,2.1,1.396,Testing,1
Human,64,3,11,16,Auditory,TR,2.7,2.7,2.515,Testing,1
Human,64,3,11,17,Auditory,TR,2.7,2.7,1.95,Testing,1
Human,64,3,11,18,Auditory,TR,0.7,0.7,0.756,Testing,1
Human,64,3,11,19,Auditory,TR,2.1,2.1,1.35,Testing,1
Human,64,3,11,20,Auditory,TR,2.1,2.1,1.526,Testing,1
Human,64,3,11,21,Auditory,TR,0.9,0.9,0.839,Testing,1
Human,64,3,11,22,Auditory,TR,2.1,2.1,1.482,Testing,1
Human,64,3,11,23,Auditory,TR,0.9,0.9,1.026,Testing,1
Human,64,3,11,24,Auditory,TR,0.9,0.9,0.826,Testing,1
Human,64,3,11,25,Auditory,TR,2.7,2.7,2.089,Testing,1
Human,64,3,11,26,Auditory,TR,2.7,2.7,1.94,Testing,1
Human,64,3,11,27,Auditory,TR,2.1,2.1,1.755,Testing,1
Human,64,3,11,28,Auditory,TR,0.9,0.9,1.085,Testing,1
Human,64,3,11,29,Auditory,TR,2.1,2.1,2.078,Testing,1
Human,64,3,11,30,Auditory,TR,2.7,2.7,2.666,Testing,1
Human,64,3,11,31,Auditory,TR,2.7,2.7,1.923,Testing,1
Human,64,3,11,32,Auditory,TR,0.7,0.7,0.723,Testing,1
Human,64,3,11,33,Auditory,TR,0.7,0.7,0.734,Testing,1
Human,64,3,11,34,Auditory,TR,0.9,0.9,0.951,Testing,1
Human,64,3,12,1,Auditory,TR,0.9,0.9,0.975,Training,1
Human,64,3,12,2,Auditory,TR,0.7,0.7,0.69,Training,1
Human,64,3,12,3,Auditory,TR,0.7,0.7,0.652,Testing,1
Human,64,3,12,4,Auditory,TR,0.7,0.7,0.671,Testing,1
Human,64,3,12,5,Auditory,TR,2.1,2.1,1.609,Testing,1
Human,64,3,12,6,Auditory,TR,2.1,2.1,1.838,Testing,1
Human,64,3,12,7,Auditory,TR,0.9,0.9,1.772,Testing,1
Human,64,3,12,8,Auditory,TR,0.7,0.7,0.656,Testing,1
Human,64,3,12,9,Auditory,TR,0.9,0.9,0.748,Testing,1
Human,64,3,12,10,Auditory,TR,0.9,0.9,0.732,Testing,1
Human,64,3,12,11,Auditory,TR,2.1,2.1,1.407,Testing,1
Human,64,3,12,12,Auditory,TR,2.1,2.1,1.747,Testing,1
Human,64,3,12,13,Auditory,TR,2.7,2.7,2.188,Testing,1
Human,64,3,12,14,Auditory,TR,2.7,2.7,1.909,Testing,1
Human,64,3,12,15,Auditory,TR,2.7,2.7,2.109,Testing,1
Human,64,3,12,16,Auditory,TR,2.7,2.7,1.941,Testing,1
Human,64,3,12,17,Auditory,TR,0.7,0.7,0.931,Testing,1
Human,64,3,12,18,Auditory,TR,0.9,0.9,0.95,Testing,1
Human,64,3,12,19,Auditory,TR,0.7,0.7,0.677,Testing,1
Human,64,3,12,20,Auditory,TR,0.7,0.7,0.732,Testing,1
Human,64,3,12,21,Auditory,TR,0.7,0.7,0.6,Testing,1
Human,64,3,12,22,Auditory,TR,2.7,2.7,1.533,Testing,1
Human,64,3,12,23,Auditory,TR,0.9,0.9,0.878,Testing,1
Human,64,3,12,24,Auditory,TR,2.7,2.7,1.547,Testing,1
Human,64,3,12,25,Auditory,TR,2.1,2.1,1.337,Testing,1
Human,64,3,12,26,Auditory,TR,2.1,2.1,1.84,Testing,1
Human,64,3,12,27,Auditory,TR,0.9,0.9,0.897,Testing,1
Human,64,3,12,28,Auditory,TR,0.7,0.7,0.796,Testing,1
Human,64,3,12,29,Auditory,TR,0.9,0.9,0.796,Testing,1
Human,64,3,12,30,Auditory,TR,2.7,2.7,1.614,Testing,1
Human,64,3,12,31,Auditory,TR,2.7,2.7,2.108,Testing,1
Human,64,3,12,32,Auditory,TR,2.1,2.1,1.556,Testing,1
Human,64,3,12,33,Auditory,TR,0.9,0.9,0.652,Testing,1
Human,64,3,12,34,Auditory,TR,2.1,2.1,1.079,Testing,1
Human,65,3,1,1,Visual,TR,0.7,0.7,0.494,Training,0
Human,65,3,1,2,Visual,TR,0.7,0.7,0.441,Training,0
Human,65,3,1,3,Visual,TR,2.1,2.1,1.355,Testing,0
Human,65,3,1,4,Visual,TR,2.7,2.7,1.712,Testing,0
Human,65,3,1,5,Visual,TR,0.9,0.9,7560.932,Testing,0
Human,65,3,1,6,Visual,TR,2.7,2.7,1.032,Testing,0
Human,65,3,1,7,Visual,TR,2.7,2.7,1.43,Testing,0
Human,65,3,1,8,Visual,TR,0.7,0.7,0.202,Testing,0
Human,65,3,1,9,Visual,TR,0.9,0.9,0.411,Testing,0
Human,65,3,1,10,Visual,TR,2.1,2.1,1.075,Testing,0
Human,65,3,1,11,Visual,TR,0.9,0.9,0.516,Testing,0
Human,65,3,1,12,Visual,TR,2.1,2.1,1.026,Testing,0
Human,65,3,1,13,Visual,TR,0.9,0.9,0.525,Testing,0
Human,65,3,1,14,Visual,TR,2.7,2.7,1.432,Testing,0
Human,65,3,1,15,Visual,TR,0.7,0.7,0.367,Testing,0
Human,65,3,1,16,Visual,TR,0.7,0.7,0.231,Testing,0
Human,65,3,1,17,Visual,TR,2.7,2.7,1.211,Testing,0
Human,65,3,1,18,Visual,TR,0.7,0.7,0.294,Testing,0
Human,65,3,1,19,Visual,TR,0.9,0.9,0.209,Testing,0
Human,65,3,1,20,Visual,TR,0.9,0.9,0.401,Testing,0
Human,65,3,1,21,Visual,TR,2.7,2.7,0.969,Testing,0
Human,65,3,1,22,Visual,TR,0.9,0.9,0.481,Testing,0
Human,65,3,1,23,Visual,TR,2.7,2.7,1.217,Testing,0
Human,65,3,1,24,Visual,TR,2.1,2.1,0.98,Testing,0
Human,65,3,1,25,Visual,TR,2.1,2.1,1.246,Testing,0
Human,65,3,1,26,Visual,TR,0.7,0.7,0.472,Testing,0
Human,65,3,1,27,Visual,TR,0.9,0.9,0.774,Testing,0
Human,65,3,1,28,Visual,TR,0.7,0.7,0.563,Testing,0
Human,65,3,1,29,Visual,TR,0.7,0.7,0.346,Testing,0
Human,65,3,1,30,Visual,TR,2.7,2.7,1.173,Testing,0
Human,65,3,1,31,Visual,TR,2.1,2.1,0.215,Testing,0
Human,65,3,1,32,Visual,TR,2.1,2.1,1.242,Testing,0
Human,65,3,1,33,Visual,TR,0.7,0.7,0.203,Testing,0
Human,65,3,1,34,Visual,TR,2.1,2.1,1.114,Testing,0
Human,65,3,2,1,Visual,TR,0.7,0.7,0.799,Training,0
Human,65,3,2,2,Visual,TR,0.7,0.7,0.367,Training,0
Human,65,3,2,3,Visual,TR,2.7,2.7,1.031,Testing,0
Human,65,3,2,4,Visual,TR,0.9,0.9,0.414,Testing,0
Human,65,3,2,5,Visual,TR,0.7,0.7,7766.926,Testing,0
Human,65,3,2,6,Visual,TR,0.7,0.7,0.212,Testing,0
Human,65,3,2,7,Visual,TR,0.7,0.7,0.342,Testing,0
Human,65,3,2,8,Visual,TR,0.9,0.9,0.563,Testing,0
Human,65,3,2,9,Visual,TR,2.7,2.7,1.693,Testing,0
Human,65,3,2,10,Visual,TR,0.9,0.9,0.509,Testing,0
Human,65,3,2,11,Visual,TR,2.7,2.7,1.603,Testing,0
Human,65,3,2,12,Visual,TR,2.1,2.1,1.371,Testing,0
Human,65,3,2,13,Visual,TR,2.1,2.1,1.167,Testing,0
Human,65,3,2,14,Visual,TR,0.7,0.7,7819.884,Testing,0
Human,65,3,2,15,Visual,TR,2.1,2.1,1.153,Testing,0
Human,65,3,2,16,Visual,TR,2.7,2.7,1.574,Testing,0
Human,65,3,2,17,Visual,TR,0.7,0.7,0.243,Testing,0
Human,65,3,2,18,Visual,TR,2.7,2.7,1.745,Testing,0
Human,65,3,2,19,Visual,TR,2.1,2.1,1.127,Testing,0
Human,65,3,2,20,Visual,TR,0.9,0.9,0.359,Testing,0
Human,65,3,2,21,Visual,TR,2.1,2.1,1.304,Testing,0
Human,65,3,2,22,Visual,TR,2.1,2.1,1.676,Testing,0
Human,65,3,2,23,Visual,TR,0.7,0.7,0.34,Testing,0
Human,65,3,2,24,Visual,TR,0.7,0.7,0.639,Testing,0
Human,65,3,2,25,Visual,TR,0.9,0.9,0.703,Testing,0
Human,65,3,2,26,Visual,TR,0.9,0.9,0.593,Testing,0
Human,65,3,2,27,Visual,TR,2.7,2.7,1.401,Testing,0
Human,65,3,2,28,Visual,TR,0.7,0.7,0.424,Testing,0
Human,65,3,2,29,Visual,TR,0.9,0.9,0.317,Testing,0
Human,65,3,2,30,Visual,TR,2.7,2.7,1.267,Testing,0
Human,65,3,2,31,Visual,TR,0.9,0.9,0.743,Testing,0
Human,65,3,2,32,Visual,TR,2.1,2.1,0.964,Testing,0
Human,65,3,2,33,Visual,TR,2.1,2.1,1.57,Testing,0
Human,65,3,2,34,Visual,TR,2.7,2.7,1.579,Testing,0
Human,65,3,3,1,Visual,TR,0.9,0.9,0.33,Training,0
Human,65,3,3,2,Visual,TR,0.7,0.7,0.228,Training,0
Human,65,3,3,3,Visual,TR,0.7,0.7,0.514,Testing,0
Human,65,3,3,4,Visual,TR,0.7,0.7,0.489,Testing,0
Human,65,3,3,5,Visual,TR,0.9,0.9,0.571,Testing,0
Human,65,3,3,6,Visual,TR,0.7,0.7,0.445,Testing,0
Human,65,3,3,7,Visual,TR,2.1,2.1,1.165,Testing,0
Human,65,3,3,8,Visual,TR,0.7,0.7,0.455,Testing,0
Human,65,3,3,9,Visual,TR,2.7,2.7,1.601,Testing,0
Human,65,3,3,10,Visual,TR,2.7,2.7,1.433,Testing,0
Human,65,3,3,11,Visual,TR,0.9,0.9,0.646,Testing,0
Human,65,3,3,12,Visual,TR,0.9,0.9,0.703,Testing,0
Human,65,3,3,13,Visual,TR,0.7,0.7,8022.62,Testing,0
Human,65,3,3,14,Visual,TR,0.7,0.7,0.299,Testing,0
Human,65,3,3,15,Visual,TR,2.7,2.7,1.439,Testing,0
Human,65,3,3,16,Visual,TR,2.1,2.1,1.031,Testing,0
Human,65,3,3,17,Visual,TR,2.7,2.7,1.868,Testing,0
Human,65,3,3,18,Visual,TR,2.7,2.7,1.305,Testing,0
Human,65,3,3,19,Visual,TR,0.9,0.9,0.798,Testing,0
Human,65,3,3,20,Visual,TR,0.7,0.7,0.654,Testing,0
Human,65,3,3,21,Visual,TR,2.7,2.7,1.224,Testing,0
Human,65,3,3,22,Visual,TR,2.1,2.1,1.363,Testing,0
Human,65,3,3,23,Visual,TR,2.1,2.1,1.051,Testing,0
Human,65,3,3,24,Visual,TR,2.1,2.1,1.061,Testing,0
Human,65,3,3,25,Visual,TR,2.1,2.1,1.329,Testing,0
Human,65,3,3,26,Visual,TR,2.7,2.7,1.578,Testing,0
Human,65,3,3,27,Visual,TR,0.7,0.7,0.301,Testing,0
Human,65,3,3,28,Visual,TR,2.1,2.1,1.162,Testing,0
Human,65,3,3,29,Visual,TR,0.9,0.9,0.425,Testing,0
Human,65,3,3,30,Visual,TR,0.9,0.9,0.567,Testing,0
Human,65,3,3,31,Visual,TR,2.7,2.7,1.543,Testing,0
Human,65,3,3,32,Visual,TR,2.1,2.1,1.66,Testing,0
Human,65,3,3,33,Visual,TR,0.9,0.9,0.79,Testing,0
Human,65,3,3,34,Visual,TR,0.9,0.9,0.794,Testing,0
Human,65,3,4,1,Visual,TR,0.7,0.7,0.602,Training,1
Human,65,3,4,2,Visual,TR,0.9,0.9,0.945,Training,1
Human,65,3,4,3,Visual,TR,0.9,0.9,0.945,Testing,1
Human,65,3,4,4,Visual,TR,2.1,2.1,1.662,Testing,1
Human,65,3,4,5,Visual,TR,2.1,2.1,1.882,Testing,1
Human,65,3,4,6,Visual,TR,2.1,2.1,1.867,Testing,1
Human,65,3,4,7,Visual,TR,0.7,0.7,0.683,Testing,1
Human,65,3,4,8,Visual,TR,0.7,0.7,0.724,Testing,1
Human,65,3,4,9,Visual,TR,0.7,0.7,0.568,Testing,1
Human,65,3,4,10,Visual,TR,2.7,2.7,2.266,Testing,1
Human,65,3,4,11,Visual,TR,2.7,2.7,2.352,Testing,1
Human,65,3,4,12,Visual,TR,2.7,2.7,2.838,Testing,1
Human,65,3,4,13,Visual,TR,0.7,0.7,0.768,Testing,1
Human,65,3,4,14,Visual,TR,2.1,2.1,1.664,Testing,1
Human,65,3,4,15,Visual,TR,2.7,2.7,2.319,Testing,1
Human,65,3,4,16,Visual,TR,2.7,2.7,2.535,Testing,1
Human,65,3,4,17,Visual,TR,2.1,2.1,1.852,Testing,1
Human,65,3,4,18,Visual,TR,2.7,2.7,2.516,Testing,1
Human,65,3,4,19,Visual,TR,0.9,0.9,0.758,Testing,1
Human,65,3,4,20,Visual,TR,2.7,2.7,3.015,Testing,1
Human,65,3,4,21,Visual,TR,0.9,0.9,0.811,Testing,1
Human,65,3,4,22,Visual,TR,2.1,2.1,1.927,Testing,1
Human,65,3,4,23,Visual,TR,0.7,0.7,0.73,Testing,1
Human,65,3,4,24,Visual,TR,0.7,0.7,0.604,Testing,1
Human,65,3,4,25,Visual,TR,0.9,0.9,0.79,Testing,1
