Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Release,Task
Human,27,27,3,5,Auditory,TR,6.1,6.1,5.514893629,5.648060882,Stop
Human,27,27,3,6,Auditory,TR,1.8,1.8,2.215733151,2.398954252,Stop
Human,27,27,3,7,Auditory,TR,1.8,1.8,2.266095967,2.432316406,Stop
Human,27,27,3,8,Auditory,TR,2.7,2.7,2.865368955,3.031985778,Stop
Human,27,27,3,9,Auditory,TR,2.7,2.7,2.449676646,2.599619824,Stop
Human,27,27,3,10,Auditory,TR,1.2,1.2,1.482748235,1.649332499,Stop
Human,27,27,3,11,Auditory,TR,6.1,6.1,5.297737386,5.49776485,Stop
Human,27,27,3,12,Auditory,TR,0.8,0.8,0.866389292,1.032615747,Stop
Human,27,27,3,13,Auditory,TR,1.2,1.2,1.349438708,1.516025095,Stop
Human,27,27,3,14,Auditory,TR,1.2,1.2,1.416057903,1.532858356,Stop
Human,27,27,3,15,Auditory,TR,1.8,1.8,2.248783152,2.398745088,Stop
Human,27,27,3,16,Auditory,TR,1.2,1.2,1.716165104,1.866158539,Stop
Human,27,27,3,17,Auditory,TR,6.1,6.1,5.614658736,5.764364792,Stop
Human,27,27,3,18,Auditory,TR,2.7,2.7,2.549021301,2.732329111,Stop
Human,27,27,3,19,Auditory,TR,0.8,0.8,0.699715488,0.883208749,Stop
Human,27,27,3,20,Auditory,TR,0.8,0.8,0.765872116,0.949548705,Stop
Human,27,27,3,21,Auditory,TR,4.1,4.1,4.381507657,4.548605451,Stop
Human,27,27,3,22,Auditory,TR,1.8,1.8,2.249238994,2.416095064,Stop
Human,27,27,3,23,Auditory,TR,0.8,0.8,1.016213909,1.182772691,Stop
Human,27,27,3,24,Auditory,TR,1.8,1.8,1.94919656,2.116181455,Stop
Human,27,27,3,25,Auditory,TR,4.1,4.1,4.115308347,4.248432776,Stop
Human,27,27,3,26,Auditory,TR,1.8,1.8,2.332077407,2.515807438,Stop
Human,27,27,3,27,Auditory,TR,0.8,0.8,0.799303283,0.999958946,Stop
Human,27,27,3,28,Auditory,TR,1.2,1.2,1.449317776,1.649194826,Stop
Human,27,27,3,29,Auditory,TR,4.1,4.1,4.2815663,4.464840135,Stop
Human,27,27,3,30,Auditory,TR,2.7,2.7,3.315537542,3.465420202,Stop
Human,27,27,3,31,Auditory,TR,6.1,6.1,4.865052909,5.031859785,Stop
Human,27,27,3,32,Auditory,TR,2.7,2.7,2.581770828,2.748322885,Stop
Human,27,27,3,33,Auditory,TR,4.1,4.1,3.881805122,4.048516795,Stop
Human,27,27,3,34,Auditory,TR,4.1,4.1,3.898464964,4.065150094,Stop
Human,27,27,3,35,Auditory,TR,1.2,1.2,1.849252372,2.015800536,Stop
Human,27,27,3,36,Auditory,TR,0.8,0.8,1.332832662,1.466183596,Stop
Human,28,28,2,1,Auditory,TR,2.7,2.7,1.865600769,1.965591319,Start
Human,28,28,2,2,Auditory,TR,0.8,0.8,0.565974539,0.666461632,Start
Human,28,28,2,3,Auditory,TR,4.1,4.1,2.432780742,2.549437859,Start
Human,28,28,2,4,Auditory,TR,1.8,1.8,1.166275296,1.299483603,Start
Human,28,28,2,5,Auditory,TR,2.7,2.7,1.715856844,1.815912161,Start
Human,28,28,2,6,Auditory,TR,0.8,0.8,2.081945131,2.165829009,Start
Human,28,28,2,7,Auditory,TR,4.1,4.1,2.049392381,2.182329235,Start
Human,28,28,2,8,Auditory,TR,2.7,2.7,1.782688388,1.882674692,Start
Human,28,28,2,9,Auditory,TR,1.2,1.2,0.600039214,0.732955541,Start
Human,28,28,2,10,Auditory,TR,1.2,1.2,0.883483741,0.983159307,Start
Human,28,28,2,11,Auditory,TR,0.8,0.8,0.366618452,0.483156299,Start
Human,28,28,2,12,Auditory,TR,4.1,4.1,2.265484756,2.432009915,Start
Human,28,28,2,13,Auditory,TR,0.8,0.8,0.366301698,0.499560614,Start
Human,28,28,2,14,Auditory,TR,4.1,4.1,2.165813083,2.298884778,Start
Human,28,28,2,15,Auditory,TR,0.8,0.8,2.58229533,2.699129404,Start
Human,28,28,2,16,Auditory,TR,1.2,1.2,0.583078544,0.683034765,Start
Human,28,28,2,17,Auditory,TR,6.1,6.1,2.882408194,3.048872126,Start
Human,28,28,2,18,Auditory,TR,1.2,1.2,0.416669468,0.54991529,Start
Human,28,28,2,19,Auditory,TR,1.8,1.8,1.382869522,1.482733371,Start
Human,28,28,2,20,Auditory,TR,1.8,1.8,1.43254645,1.565344216,Start
Human,28,28,2,21,Auditory,TR,6.1,6.1,3.899056002,4.065352533,Start
Human,28,28,2,22,Auditory,TR,6.1,6.1,2.782037538,2.881912005,Start
Human,28,28,2,23,Auditory,TR,0.8,0.8,0.316314032,0.433051841,Start
Human,28,28,2,24,Auditory,TR,4.1,4.1,1.732390339,1.86580427,Start
Human,28,28,2,25,Auditory,TR,1.2,1.2,0.79920808,0.932729248,Start
Human,28,28,2,26,Auditory,TR,2.7,2.7,1.716099276,1.849335896,Start
Human,28,28,2,27,Auditory,TR,4.1,4.1,5.365102634,5.515132876,Start
Human,28,28,2,28,Auditory,TR,1.8,1.8,1.382815727,1.516197806,Start
Human,28,28,2,29,Auditory,TR,6.1,6.1,2.382552414,2.482517129,Start
Human,28,28,2,30,Auditory,TR,6.1,6.1,3.398730578,3.548518388,Start
Human,28,28,2,31,Auditory,TR,6.1,6.1,3.232019613,3.398593966,Start
Human,28,28,2,32,Auditory,TR,1.8,1.8,2.316160079,2.49907752,Start
Human,28,28,2,33,Auditory,TR,1.2,1.2,4.747960476,4.914648083,Start
Human,28,28,2,34,Auditory,TR,2.7,2.7,4.198314515,4.315050201,Start
Human,28,28,2,35,Auditory,TR,1.8,1.8,1.382872707,1.53281447,Start
Human,28,28,2,36,Auditory,TR,2.7,2.7,1.815949322,1.949265927,Start
Human,28,28,3,1,Auditory,TR,1.8,1.8,2.582599343,2.765719578,Stop
Human,28,28,3,2,Auditory,TR,0.8,0.8,0.882961363,1.032874813,Stop
Human,28,28,3,3,Auditory,TR,0.8,0.8,1.615966452,1.716029909,Stop
Human,28,28,3,4,Auditory,TR,0.8,0.8,1.499245276,1.565843944,Stop
Human,28,28,3,5,Auditory,TR,0.8,0.8,1.749605473,1.882719639,Stop
Human,28,28,3,6,Auditory,TR,4.1,4.1,3.232065622,3.365205977,Stop
Human,28,28,3,7,Auditory,TR,0.8,0.8,1.699399442,1.849273607,Stop
Human,28,28,3,8,Auditory,TR,2.7,2.7,2.748932681,2.899169609,Stop
Human,28,28,3,9,Auditory,TR,2.7,2.7,2.665832017,2.848929956,Stop
Human,28,28,3,10,Auditory,TR,4.1,4.1,4.16527584,4.331733755,Stop
Human,28,28,3,11,Auditory,TR,1.2,1.2,3.365615103,3.465163259,Stop
Human,28,28,3,12,Auditory,TR,1.8,1.8,2.632628063,2.782616897,Stop
Human,28,28,3,13,Auditory,TR,2.7,2.7,4.198098273,4.314586926,Stop
Human,28,28,3,14,Auditory,TR,6.1,6.1,5.014723219,5.181374726,Stop
Human,28,28,3,15,Auditory,TR,1.2,1.2,2.332424598,2.448966338,Stop
Human,28,28,3,16,Auditory,TR,4.1,4.1,5.047974951,5.214555322,Stop
Human,28,28,3,17,Auditory,TR,4.1,4.1,6.381029871,6.547822591,Stop
Human,28,28,3,18,Auditory,TR,4.1,4.1,3.332176149,3.432136263,Stop
Human,28,28,3,19,Auditory,TR,1.2,1.2,2.532424456,2.698871754,Stop
Human,28,28,3,20,Auditory,TR,1.8,1.8,3.215837556,3.365922301,Stop
Human,28,28,3,21,Auditory,TR,4.1,4.1,6.747111788,6.913708085,Stop
Human,28,28,3,22,Auditory,TR,6.1,6.1,4.864665725,5.0645495,Stop
Human,28,28,3,23,Auditory,TR,1.2,1.2,2.482699395,2.64908582,Stop
Human,28,28,3,24,Auditory,TR,1.8,1.8,3.815156199,3.964781562,Stop
Human,28,28,3,25,Auditory,TR,6.1,6.1,4.898327999,5.048026269,Stop
Human,28,28,3,26,Auditory,TR,2.7,2.7,3.448524298,3.615286581,Stop
Human,28,28,3,27,Auditory,TR,6.1,6.1,5.964285727,6.11415423,Stop
Human,28,28,3,28,Auditory,TR,1.8,1.8,2.965485145,3.098963843,Stop
Human,28,28,3,29,Auditory,TR,6.1,6.1,6.264572717,6.363937191,Stop
Human,28,28,3,30,Auditory,TR,2.7,2.7,3.082245605,3.198881133,Stop
Human,28,28,3,31,Auditory,TR,1.8,1.8,3.532253515,3.665466069,Stop
Human,28,28,3,32,Auditory,TR,1.2,1.2,3.198556947,3.331631828,Stop
Human,28,28,3,33,Auditory,TR,2.7,2.7,3.781747328,3.91514958,Stop
Human,28,28,3,34,Auditory,TR,6.1,6.1,5.91440282,6.064455004,Stop
Human,28,28,3,35,Auditory,TR,1.2,1.2,1.699166919,1.882532064,Stop
Human,28,28,3,36,Auditory,TR,0.8,0.8,1.782690865,1.965789512,Stop
Human,28,28,1,1,Auditory,TR,4.1,4.1,3.16568992,3.33240584,Point
Human,28,28,1,2,Auditory,TR,1.2,1.2,1.511355894,1.66591908,Point
Human,28,28,1,3,Auditory,TR,1.8,1.8,2.099319882,2.198815659,Point
Human,28,28,1,4,Auditory,TR,2.7,2.7,2.665489781,2.848957561,Point
Human,28,28,1,5,Auditory,TR,6.1,6.1,4.997883588,5.131343529,Point
Human,28,28,1,6,Auditory,TR,1.2,1.2,2.782929758,2.932840023,Point
Human,28,28,1,7,Auditory,TR,2.7,2.7,3.23217038,3.431880736,Point
Human,28,28,1,8,Auditory,TR,1.2,1.2,3.448545887,3.632038087,Point
Human,28,28,1,9,Auditory,TR,4.1,4.1,2.782347922,2.932252524,Point
Human,28,28,1,10,Auditory,TR,0.8,0.8,1.532858002,1.68272792,Point
Human,28,28,1,11,Auditory,TR,2.7,2.7,2.815530641,2.982066064,Point
Human,28,28,1,12,Auditory,TR,0.8,0.8,0.98287476,1.132814046,Point
Human,28,28,1,13,Auditory,TR,1.8,1.8,2.149181554,2.28257425,Point
Human,28,28,1,14,Auditory,TR,4.1,4.1,3.081994679,3.215326149,Point
Human,28,28,1,15,Auditory,TR,2.7,2.7,2.632370413,2.782320316,Point
Human,28,28,1,16,Auditory,TR,2.7,2.7,3.165363611,3.315279538,Point
Human,28,28,1,17,Auditory,TR,6.1,6.1,0.26657623,0.466681555,Point
Human,28,28,1,18,Auditory,TR,0.8,0.8,0.816220067,0.966237568,Point
Human,28,28,1,19,Auditory,TR,1.2,1.2,1.316020282,1.449192136,Point
Human,28,28,1,20,Auditory,TR,6.1,6.1,4.198399101,4.348298748,Point
Human,28,28,1,21,Auditory,TR,4.1,4.1,2.848820242,2.998867826,Point
Human,28,28,1,22,Auditory,TR,6.1,6.1,4.648353216,4.798209332,Point
Human,28,28,1,23,Auditory,TR,1.8,1.8,7.713892262,7.88023374,Point
Human,28,28,1,24,Auditory,TR,1.2,1.2,1.932663419,2.099327668,Point
Human,28,28,1,25,Auditory,TR,2.7,2.7,2.86561174,2.981616238,Point
Human,28,28,1,26,Auditory,TR,1.8,1.8,2.56575865,2.732069338,Point
Human,28,28,1,27,Auditory,TR,6.1,6.1,3.665344676,3.815128947,Point
Human,28,28,1,28,Auditory,TR,0.8,0.8,1.08299909,1.24882456,Point
Human,28,28,1,29,Auditory,TR,0.8,0.8,14.26079538,14.39484813,Point
Human,28,28,1,30,Auditory,TR,4.1,4.1,3.282477986,3.449039952,Point
Human,28,28,1,31,Auditory,TR,1.8,1.8,2.898986635,3.048912826,Point
Human,28,28,1,32,Auditory,TR,1.2,1.2,1.316329604,1.432696157,Point
Human,28,28,1,33,Auditory,TR,6.1,6.1,3.881861749,4.031797495,Point
Human,28,28,1,34,Auditory,TR,1.8,1.8,2.765746476,2.915491816,Point
Human,28,28,1,35,Auditory,TR,0.8,0.8,1.349593015,1.516187188,Point
Human,28,28,1,36,Auditory,TR,4.1,4.1,2.065719189,2.232570304,Point
Human,29,29,3,1,Auditory,TR,1.8,1.8,1.532510301,1.699240789,Stop
Human,29,29,3,2,Auditory,TR,2.7,2.7,1.866735727,1.983226016,Stop
Human,29,29,3,3,Auditory,TR,1.8,1.8,1.199385539,1.399427584,Stop
Human,29,29,3,4,Auditory,TR,2.7,2.7,2.349041573,2.49869619,Stop
Human,29,29,3,5,Auditory,TR,1.2,1.2,0.966355767,1.11635191,Stop
Human,29,29,3,6,Auditory,TR,1.8,1.8,1.316158957,1.499356943,Stop
Human,29,29,3,7,Auditory,TR,0.8,0.8,0.516359554,0.699784751,Stop
Human,29,29,3,8,Auditory,TR,0.8,0.8,1.098534948,1.19840839,Stop
Human,29,29,3,9,Auditory,TR,2.7,2.7,2.18235143,2.332433573,Stop
Human,29,29,3,10,Auditory,TR,0.8,0.8,0.966331347,1.09949334,Stop
Human,29,29,3,11,Auditory,TR,6.1,6.1,4.148240742,4.314946811,Stop
Human,29,29,3,12,Auditory,TR,6.1,6.1,5.031343455,5.181200864,Stop
Human,29,29,3,13,Auditory,TR,4.1,4.1,4.281640917,4.464787232,Stop
Human,29,29,3,14,Auditory,TR,0.8,0.8,0.716204116,0.882863823,Stop
Human,29,29,3,15,Auditory,TR,1.2,1.2,1.016409456,1.149663466,Stop
Human,29,29,3,16,Auditory,TR,6.1,6.1,4.4813471,4.614495644,Stop
Human,29,29,3,17,Auditory,TR,1.8,1.8,2.332344033,2.732341414,Stop
Human,29,29,3,18,Auditory,TR,0.8,0.8,0.999589463,1.099397077,Stop
Human,29,29,3,19,Auditory,TR,4.1,4.1,3.94837176,4.06507935,Stop
Human,29,29,3,20,Auditory,TR,0.8,0.8,0.732911565,0.899565609,Stop
Human,29,29,3,21,Auditory,TR,2.7,2.7,2.88222926,2.982330266,Stop
Human,29,29,3,22,Auditory,TR,4.1,4.1,2.498969056,2.615738581,Stop
Human,29,29,3,23,Auditory,TR,1.2,1.2,0.899549683,1.082688212,Stop
Human,29,29,3,24,Auditory,TR,2.7,2.7,2.582236975,2.69886352,Stop
Human,29,29,3,25,Auditory,TR,1.8,1.8,1.61629493,1.766020684,Stop
Human,29,29,3,26,Auditory,TR,6.1,6.1,3.415292016,3.531928116,Stop
Human,29,29,3,27,Auditory,TR,6.1,6.1,4.964783693,5.397769863,Stop
Human,29,29,3,28,Auditory,TR,1.2,1.2,0.899598169,1.049512204,Stop
Human,29,29,3,29,Auditory,TR,1.2,1.2,1.383040778,1.499430557,Stop
Human,29,29,3,30,Auditory,TR,2.7,2.7,2.682119264,2.765497603,Stop
Human,29,29,3,31,Auditory,TR,6.1,6.1,5.081387234,5.181196263,Stop
Human,29,29,3,32,Auditory,TR,4.1,4.1,3.365394402,3.482012453,Stop
Human,29,29,3,33,Auditory,TR,4.1,4.1,2.882423557,2.998919155,Stop
Human,29,29,3,34,Auditory,TR,1.2,1.2,1.382740308,1.49946347,Stop
Human,29,29,3,35,Auditory,TR,1.8,1.8,2.265767283,2.382432051,Stop
Human,29,29,3,36,Auditory,TR,4.1,4.1,3.315583497,3.415290954,Stop
Human,29,29,2,1,Auditory,TR,1.8,1.8,1.249340486,1.382788086,Start
Human,29,29,2,2,Auditory,TR,2.7,2.7,1.848975391,1.948928816,Start
Human,29,29,2,3,Auditory,TR,0.8,0.8,0.566499597,0.716540686,Start
Human,29,29,2,4,Auditory,TR,0.8,0.8,0.316329896,0.482943948,Start
Human,29,29,2,5,Auditory,TR,1.8,1.8,1.582778459,1.765931852,Start
Human,29,29,2,6,Auditory,TR,0.8,0.8,0.583077514,0.749517796,Start
Human,29,29,2,7,Auditory,TR,1.8,1.8,1.43268216,1.56595245,Start
Human,29,29,2,8,Auditory,TR,2.7,2.7,2.399030141,2.499099649,Start
Human,29,29,2,9,Auditory,TR,4.1,4.1,2.482296644,2.581530922,Start
Human,29,29,2,10,Auditory,TR,2.7,2.7,3.747915285,3.897707574,Start
Human,29,29,2,11,Auditory,TR,0.8,0.8,0.59990954,0.766500234,Start
Human,29,29,2,12,Auditory,TR,1.8,1.8,1.58270166,1.715920279,Start
Human,29,29,2,13,Auditory,TR,2.7,2.7,1.599337266,1.732676568,Start
Human,29,29,2,14,Auditory,TR,6.1,6.1,4.114981211,4.231648809,Start
Human,29,29,2,15,Auditory,TR,1.2,1.2,0.549668987,0.733037204,Start
Human,29,29,2,16,Auditory,TR,1.2,1.2,0.849423443,0.982670729,Start
Human,29,29,2,17,Auditory,TR,1.2,1.2,0.899784326,1.032815726,Start
Human,29,29,2,18,Auditory,TR,0.8,0.8,0.632873909,0.782929509,Start
Human,29,29,2,19,Auditory,TR,6.1,6.1,4.164926602,4.281659321,Start
Human,29,29,2,20,Auditory,TR,2.7,2.7,1.982518901,2.132498763,Start
Human,29,29,2,21,Auditory,TR,1.8,1.8,1.149574634,1.266419188,Start
Human,29,29,2,22,Auditory,TR,1.2,1.2,0.55002396,0.6998842,Start
Human,29,29,2,23,Auditory,TR,6.1,6.1,3.898392039,4.081733359,Start
Human,29,29,2,24,Auditory,TR,4.1,4.1,3.531755408,3.64839894,Start
Human,29,29,2,25,Auditory,TR,4.1,4.1,2.815772486,2.965448692,Start
Human,29,29,2,26,Auditory,TR,4.1,4.1,3.432505912,3.732187817,Start
Human,29,29,2,27,Auditory,TR,1.8,1.8,1.282873945,1.399411304,Start
Human,29,29,2,28,Auditory,TR,4.1,4.1,3.582049756,3.715257403,Start
Human,29,29,2,29,Auditory,TR,2.7,2.7,2.615655058,2.748778121,Start
Human,29,29,2,30,Auditory,TR,4.1,4.1,2.58223839,2.732545267,Start
Human,29,29,2,31,Auditory,TR,6.1,6.1,4.3814864,4.49813878,Start
Human,29,29,2,32,Auditory,TR,1.2,1.2,0.682555991,0.832841632,Start
Human,29,29,2,33,Auditory,TR,0.8,0.8,0.450150165,0.750012918,Start
Human,29,29,2,34,Auditory,TR,1.2,1.2,1.149244081,1.282682832,Start
Human,29,29,2,35,Auditory,TR,6.1,6.1,3.715099559,3.931465413,Start
Human,29,29,2,36,Auditory,TR,6.1,6.1,3.632268013,3.765451594,Start
Human,29,29,1,1,Auditory,TR,2.7,2.7,2.565627913,2.732192771,Point
Human,29,29,1,2,Auditory,TR,0.8,0.8,0.732963236,0.8995557,Point
Human,29,29,1,3,Auditory,TR,6.1,6.1,4.714699285,4.831290085,Point
Human,29,29,1,4,Auditory,TR,4.1,4.1,3.031812033,3.115737873,Point
Human,29,29,1,5,Auditory,TR,1.8,1.8,1.332194682,1.515968128,Point
Human,29,29,1,6,Auditory,TR,0.8,0.8,0.399551807,0.59959916,Point
Human,29,29,1,7,Auditory,TR,2.7,2.7,1.949271049,2.165839694,Point
Human,29,29,1,8,Auditory,TR,0.8,0.8,0.866256531,0.983268131,Point
Human,29,29,1,9,Auditory,TR,4.1,4.1,3.39858669,3.51501009,Point
Human,29,29,1,10,Auditory,TR,1.2,1.2,0.849539172,0.966185536,Point
Human,29,29,1,11,Auditory,TR,6.1,6.1,4.881100282,4.997833708,Point
Human,29,29,1,12,Auditory,TR,6.1,6.1,5.780769233,5.980906126,Point
Human,29,29,1,13,Auditory,TR,1.8,1.8,1.649636922,1.816127459,Point
Human,29,29,1,14,Auditory,TR,1.2,1.2,1.165880747,1.282575951,Point
Human,29,29,1,15,Auditory,TR,2.7,2.7,2.643897187,2.765404524,Point
Human,29,29,1,16,Auditory,TR,0.8,0.8,0.483024286,0.633164824,Point
Human,29,29,1,17,Auditory,TR,1.8,1.8,1.666180156,1.799442306,Point
Human,29,29,1,18,Auditory,TR,4.1,4.1,3.165302456,3.282088969,Point
Human,29,29,1,19,Auditory,TR,1.8,1.8,1.38300291,1.5161511,Point
Human,29,29,1,20,Auditory,TR,2.7,2.7,2.049231552,2.18232524,Point
Human,29,29,1,21,Auditory,TR,1.2,1.2,1.016364863,1.132921333,Point
Human,29,29,1,22,Auditory,TR,2.7,2.7,2.215501956,2.365449613,Point
Human,29,29,1,23,Auditory,TR,4.1,4.1,3.098582373,3.298558944,Point
Human,29,29,1,24,Auditory,TR,1.8,1.8,2.199017117,2.31603615,Point
Human,29,29,1,25,Auditory,TR,2.7,2.7,2.782181694,2.8654666,Point
Human,29,29,1,26,Auditory,TR,4.1,4.1,4.214792718,4.34797453,Point
Human,29,29,1,27,Auditory,TR,4.1,4.1,3.531270195,3.665096126,Point
Human,29,29,1,28,Auditory,TR,1.2,1.2,1.099441315,1.249426487,Point
Human,29,29,1,29,Auditory,TR,6.1,6.1,5.7642713,5.881183097,Point
Human,29,29,1,30,Auditory,TR,6.1,6.1,5.614622345,5.797815022,Point
Human,29,29,1,31,Auditory,TR,1.2,1.2,0.849677905,0.982994558,Point
Human,29,29,1,32,Auditory,TR,6.1,6.1,6.097621503,6.280867621,Point
Human,29,29,1,33,Auditory,TR,1.8,1.8,1.682675259,1.832907106,Point
Human,29,29,1,34,Auditory,TR,0.8,0.8,0.749597426,0.916350565,Point
Human,29,29,1,35,Auditory,TR,1.2,1.2,0.932972013,1.132993177,Point
Human,29,29,1,36,Auditory,TR,0.8,0.8,0.766181714,0.91613751,Point
Human,30,30,3,1,Auditory,TR,1.8,1.8,1.332942962,1.499603081,Stop
Human,30,30,3,2,Auditory,TR,0.8,0.8,1.066257609,1.215928979,Stop
Human,30,30,3,3,Auditory,TR,1.2,1.2,1.432961472,1.549459798,Stop
Human,30,30,3,4,Auditory,TR,1.2,1.2,1.416072174,1.532747458,Stop
Human,30,30,3,5,Auditory,TR,0.8,0.8,1.265511055,1.38299398,Stop
Human,30,30,3,6,Auditory,TR,0.8,0.8,0.982535939,1.11622404,Stop
Human,30,30,3,7,Auditory,TR,4.1,4.1,3.898514856,4.048597124,Stop
Human,30,30,3,8,Auditory,TR,6.1,6.1,8.297096071,8.479953934,Stop
Human,30,30,3,9,Auditory,TR,6.1,6.1,8.74664495,8.863356334,Stop
Human,30,30,3,10,Auditory,TR,4.1,4.1,3.664929286,3.881542387,Stop
Human,30,30,3,11,Auditory,TR,2.7,2.7,2.23217167,2.398746495,Stop
Human,30,30,3,12,Auditory,TR,2.7,2.7,2.865825971,3.048942901,Stop
Human,30,30,3,13,Auditory,TR,4.1,4.1,3.698340162,3.848452159,Stop
Human,30,30,3,14,Auditory,TR,6.1,6.1,6.648018752,6.964084449,Stop
Human,30,30,3,15,Auditory,TR,1.2,1.2,1.666277711,1.782862039,Stop
Human,30,30,3,16,Auditory,TR,1.8,1.8,1.366179004,1.465984101,Stop
Human,30,30,3,17,Auditory,TR,2.7,2.7,2.265654746,2.415505906,Stop
Human,30,30,3,18,Auditory,TR,6.1,6.1,4.365213517,4.531485034,Stop
Human,30,30,3,19,Auditory,TR,0.8,0.8,0.899521397,1.0829565,Stop
Human,30,30,3,20,Auditory,TR,1.8,1.8,2.482380747,2.615755984,Stop
Human,30,30,3,21,Auditory,TR,1.2,1.2,1.765979819,1.932666128,Stop
Human,30,30,3,22,Auditory,TR,1.2,1.2,1.41615676,1.616040887,Stop
Human,30,30,3,23,Auditory,TR,2.7,2.7,2.54896856,2.682402902,Stop
Human,30,30,3,24,Auditory,TR,6.1,6.1,4.381777919,4.58137962,Stop
Human,30,30,3,25,Auditory,TR,1.8,1.8,2.3324043,2.532348239,Stop
Human,30,30,3,26,Auditory,TR,2.7,2.7,2.415774883,2.565673822,Stop
Human,30,30,3,27,Auditory,TR,1.2,1.2,1.465915795,1.632814101,Stop
Human,30,30,3,28,Auditory,TR,4.1,4.1,4.881511242,5.014126618,Stop
Human,30,30,3,29,Auditory,TR,2.7,2.7,2.732217502,2.899065198,Stop
Human,30,30,3,30,Auditory,TR,1.8,1.8,2.199267603,2.465992241,Stop
Human,30,30,3,31,Auditory,TR,0.8,0.8,0.949562505,1.082262821,Stop
Human,30,30,3,32,Auditory,TR,1.8,1.8,2.03252856,2.165411498,Stop
Human,30,30,3,33,Auditory,TR,4.1,4.1,3.698485622,3.831939429,Stop
Human,30,30,3,34,Auditory,TR,6.1,6.1,3.965203182,4.19854455,Stop
Human,30,30,3,35,Auditory,TR,0.8,0.8,1.632557865,1.782396991,Stop
Human,30,30,3,36,Auditory,TR,4.1,4.1,3.56519037,3.78206891,Stop
Human,30,30,1,1,Auditory,TR,0.8,0.8,0.949010747,1.06616559,Point
Human,30,30,1,2,Auditory,TR,1.8,1.8,1.099605842,1.216197248,Point
Human,30,30,1,3,Auditory,TR,2.7,2.7,1.816096665,1.965851205,Point
Human,30,30,1,4,Auditory,TR,6.1,6.1,3.715098865,3.865133708,Point
Human,30,30,1,5,Auditory,TR,2.7,2.7,1.865967892,2.099247324,Point
Human,30,30,1,6,Auditory,TR,4.1,4.1,5.281338247,5.51467112,Point
Human,30,30,1,7,Auditory,TR,0.8,0.8,0.849713521,0.999655992,Point
Human,30,30,1,8,Auditory,TR,6.1,6.1,4.96516956,5.148087943,Point
Human,30,30,1,9,Auditory,TR,4.1,4.1,3.365500898,3.598623544,Point
Human,30,30,1,10,Auditory,TR,4.1,4.1,3.531956453,3.74865414,Point
Human,30,30,1,11,Auditory,TR,0.8,0.8,0.56724557,0.71667309,Point
Human,30,30,1,12,Auditory,TR,0.8,0.8,0.966262104,1.149622175,Point
Human,30,30,1,13,Auditory,TR,6.1,6.1,3.681912726,3.865143618,Point
Human,30,30,1,14,Auditory,TR,1.2,1.2,0.966515155,1.182915905,Point
Human,30,30,1,15,Auditory,TR,1.8,1.8,1.54903899,1.799207012,Point
Human,30,30,1,16,Auditory,TR,4.1,4.1,2.982327128,3.198630552,Point
Human,30,30,1,17,Auditory,TR,2.7,2.7,2.582129925,2.748705104,Point
Human,30,30,1,18,Auditory,TR,4.1,4.1,2.849059836,3.049084822,Point
Human,30,30,1,19,Auditory,TR,6.1,6.1,4.414961227,4.581636564,Point
Human,30,30,1,20,Auditory,TR,2.7,2.7,2.248993724,2.432171882,Point
Human,30,30,1,21,Auditory,TR,6.1,6.1,4.214287155,4.348275731,Point
Human,30,30,1,22,Auditory,TR,1.8,1.8,1.34935341,1.532660748,Point
Human,30,30,1,23,Auditory,TR,1.8,1.8,1.332918542,1.499529821,Point
Human,30,30,1,24,Auditory,TR,1.2,1.2,1.116251291,1.266198717,Point
Human,30,30,1,25,Auditory,TR,0.8,0.8,0.599805982,0.749557338,Point
Human,30,30,1,26,Auditory,TR,4.1,4.1,2.832084181,3.032133588,Point
Human,30,30,1,27,Auditory,TR,1.8,1.8,1.616058583,1.799400605,Point
Human,30,30,1,28,Auditory,TR,1.8,1.8,2.732351991,2.899171727,Point
Human,30,30,1,29,Auditory,TR,2.7,2.7,2.315737615,2.515516983,Point
Human,30,30,1,30,Auditory,TR,1.2,1.2,1.532683399,1.782351336,Point
Human,30,30,1,31,Auditory,TR,2.7,2.7,2.232288463,2.448905811,Point
Human,30,30,1,32,Auditory,TR,1.2,1.2,1.349396234,1.48245967,Point
Human,30,30,1,33,Auditory,TR,1.2,1.2,1.41632664,1.549441748,Point
Human,30,30,1,34,Auditory,TR,6.1,6.1,4.382097152,4.698575871,Point
Human,30,30,1,35,Auditory,TR,0.8,0.8,0.632838167,0.765525389,Point
Human,30,30,1,36,Auditory,TR,1.2,1.2,0.849510373,0.982931619,Point
Human,30,30,2,1,Auditory,TR,1.2,1.2,0.366576453,0.549630032,Start
Human,30,30,2,2,Auditory,TR,0.8,0.8,0.716622126,0.883152358,Start
Human,30,30,2,3,Auditory,TR,4.1,4.1,2.19920142,2.382304548,Start
Human,30,30,2,4,Auditory,TR,2.7,2.7,1.466241753,1.699196997,Start
Human,30,30,2,5,Auditory,TR,1.2,1.2,0.899330282,1.049893878,Start
Human,30,30,2,6,Auditory,TR,4.1,4.1,1.616208644,1.849218745,Start
Human,30,30,2,7,Auditory,TR,1.2,1.2,0.816468632,0.982868622,Start
Human,30,30,2,8,Auditory,TR,4.1,4.1,5.098094968,5.231405792,Start
