Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response
Human,43,2,5,101,Visual,TR,2.1;3.7;5.4,2.1,4.638470196
Human,43,2,5,103,Visual,TR,2.1;3.7;5.4,2.1,5.205998969
Human,43,2,5,104,Visual,TR,2.1;3.7;5.4,2.1,5.556032226
Human,43,2,5,105,Visual,TR,2.1;3.7;5.4,3.7,5.773248339
Human,43,2,5,106,Visual,TR,2.1;3.7;5.4,5.4,6.690919756
Human,43,2,5,107,Visual,TR,2.1;3.7;5.4,3.7,6.774197072
Human,43,2,6,108,Visual,TR,2.1;3.7;5.4,5.4,4.72176448
Human,43,2,6,109,Visual,TR,2.1;3.7;5.4,2.1,3.805603058
Human,43,2,6,110,Visual,TR,2.1;3.7;5.4,3.7,3.98766961
Human,43,2,6,111,Visual,TR,2.1;3.7;5.4,2.1,2.318930925
Human,43,2,6,112,Visual,TR,2.1;3.7;5.4,3.7,4.171317841
Human,43,2,6,113,Visual,TR,2.1;3.7;5.4,2.1,3.503823781
Human,43,2,6,114,Visual,TR,2.1;3.7;5.4,3.7,4.222987788
Human,43,2,6,115,Visual,TR,2.1;3.7;5.4,2.1,2.170518224
Human,43,2,6,117,Visual,TR,2.1;3.7;5.4,3.7,3.120245721
Human,43,2,6,118,Visual,TR,2.1;3.7;5.4,3.7,5.089109106
Human,43,2,6,119,Visual,TR,2.1;3.7;5.4,3.7,3.421833237
Human,43,2,6,120,Visual,TR,2.1;3.7;5.4,3.7,3.803998181
Human,43,2,6,121,Visual,TR,2.1;3.7;5.4,5.4,4.004513899
Human,43,2,6,122,Visual,TR,2.1;3.7;5.4,2.1,1.951900426
Human,43,2,6,123,Visual,TR,2.1;3.7;5.4,3.7,3.670879881
Human,43,2,6,125,Visual,TR,2.1;3.7;5.4,2.1,2.419291975
Human,43,2,6,126,Visual,TR,2.1;3.7;5.4,3.7,4.104545727
Human,43,2,6,127,Visual,TR,2.1;3.7;5.4,2.1,2.469256811
Human,43,2,6,128,Visual,TR,2.1;3.7;5.4,5.4,4.056118065
Human,43,2,6,130,Visual,TR,2.1;3.7;5.4,5.4,6.223610166
Human,43,2,7,132,Visual,TR,2.1;3.7;5.4,2.1,4.771956687
Human,43,2,7,133,Visual,TR,2.1;3.7;5.4,3.7,3.32044831
Human,43,2,7,134,Visual,TR,2.1;3.7;5.4,5.4,4.822062701
Human,43,2,7,137,Visual,TR,2.1;3.7;5.4,5.4,5.172134756
Human,43,2,7,138,Visual,TR,2.1;3.7;5.4,5.4,5.389547994
Human,43,2,7,139,Visual,TR,2.1;3.7;5.4,5.4,5.923204084
Human,43,2,7,140,Visual,TR,2.1;3.7;5.4,3.7,3.804019583
Human,43,2,7,141,Visual,TR,2.1;3.7;5.4,3.7,4.037943076
Human,43,2,7,142,Visual,TR,2.1;3.7;5.4,2.1,2.40260131
Human,43,2,7,143,Visual,TR,2.1;3.7;5.4,3.7,3.771001731
Human,43,2,7,146,Visual,TR,2.1;3.7;5.4,5.4,4.354551411
Human,43,2,7,147,Visual,TR,2.1;3.7;5.4,2.1,0.218449819
Human,43,2,7,148,Visual,TR,2.1;3.7;5.4,5.4,4.738486939
Human,43,2,7,149,Visual,TR,2.1;3.7;5.4,3.7,3.637430992
Human,43,2,7,150,Visual,TR,2.1;3.7;5.4,5.4,4.322959421
Human,43,2,7,151,Visual,TR,2.1;3.7;5.4,3.7,5.541239266
Human,43,2,7,152,Visual,TR,2.1;3.7;5.4,5.4,5.889841862
Human,43,2,7,153,Visual,TR,2.1;3.7;5.4,3.7,6.2571812
Human,43,2,7,154,Visual,TR,2.1;3.7;5.4,2.1,5.021967513
Human,43,2,7,155,Visual,TR,2.1;3.7;5.4,5.4,6.793143352
Human,43,2,8,156,Visual,TR,2.1;3.7;5.4,3.7,4.908026167
Human,43,2,8,157,Visual,TR,2.1;3.7;5.4,3.7,5.556180151
Human,43,2,8,158,Visual,TR,2.1;3.7;5.4,2.1,4.48820149
Human,43,2,8,159,Visual,TR,2.1;3.7;5.4,3.7,5.289403451
Human,43,2,8,160,Visual,TR,2.1;3.7;5.4,2.1,4.888728822
Human,43,2,8,161,Visual,TR,2.1;3.7;5.4,5.4,5.689537654
Human,43,2,8,162,Visual,TR,2.1;3.7;5.4,3.7,4.188188712
Human,43,2,8,164,Visual,TR,2.1;3.7;5.4,5.4,6.590600961
Human,43,2,8,165,Visual,TR,2.1;3.7;5.4,5.4,4.724243244
Human,43,2,8,166,Visual,TR,2.1;3.7;5.4,2.1,1.554003694
Human,43,2,8,167,Visual,TR,2.1;3.7;5.4,3.7,3.470290747
Human,43,2,8,168,Visual,TR,2.1;3.7;5.4,2.1,3.186855132
Human,43,2,8,169,Visual,TR,2.1;3.7;5.4,3.7,5.305951406
Human,43,2,8,171,Visual,TR,2.1;3.7;5.4,2.1,3.971008479
Human,43,2,8,172,Visual,TR,2.1;3.7;5.4,3.7,4.722078646
Human,43,2,8,173,Visual,TR,2.1;3.7;5.4,5.4,0.202834644
Human,43,2,8,174,Visual,TR,2.1;3.7;5.4,3.7,3.053598089
Human,43,2,8,175,Visual,TR,2.1;3.7;5.4,3.7,4.221262886
Human,43,2,8,177,Visual,TR,2.1;3.7;5.4,2.1,3.086483596
Human,43,2,8,178,Visual,TR,2.1;3.7;5.4,5.4,5.742146056
Human,43,2,8,179,Visual,TR,2.1;3.7;5.4,2.1,2.388370246
Human,43,2,8,180,Visual,TR,2.1;3.7;5.4,5.4,6.006686417
Human,43,2,8,181,Visual,TR,2.1;3.7;5.4,5.4,7.994877782
Human,43,2,9,183,Visual,TR,2.1;3.7;5.4,2.1,2.235910645
Human,43,2,9,184,Visual,TR,2.1;3.7;5.4,3.7,4.037700062
Human,43,2,9,185,Visual,TR,2.1;3.7;5.4,5.4,5.024826976
Human,43,2,9,186,Visual,TR,2.1;3.7;5.4,3.7,3.60408699
Human,43,2,9,187,Visual,TR,2.1;3.7;5.4,2.1,3.186827035
Human,43,2,9,188,Visual,TR,2.1;3.7;5.4,5.4,5.022269475
Human,43,2,9,190,Visual,TR,2.1;3.7;5.4,3.7,5.25828865
Human,43,2,9,191,Visual,TR,2.1;3.7;5.4,3.7,5.255810453
Human,43,2,9,194,Visual,TR,2.1;3.7;5.4,2.1,4.004338389
Human,43,2,9,195,Visual,TR,2.1;3.7;5.4,3.7,4.17124886
Human,43,2,9,196,Visual,TR,2.1;3.7;5.4,3.7,3.439422061
Human,43,2,9,197,Visual,TR,2.1;3.7;5.4,2.1,2.386076638
Human,43,2,9,198,Visual,TR,2.1;3.7;5.4,3.7,0.119058387
Human,43,2,9,200,Visual,TR,2.1;3.7;5.4,2.1,2.669592408
Human,43,2,9,201,Visual,TR,2.1;3.7;5.4,2.1,2.16903942
Human,43,2,9,202,Visual,TR,2.1;3.7;5.4,2.1,2.002022129
Human,43,2,9,204,Visual,TR,2.1;3.7;5.4,5.4,3.336792298
Human,43,2,9,206,Visual,TR,2.1;3.7;5.4,3.7,5.041334693
Human,43,2,9,207,Visual,TR,2.1;3.7;5.4,3.7,3.90670135
Human,43,2,10,209,Visual,TR,2.1;3.7;5.4,3.7,3.086569022
Human,43,2,10,210,Visual,TR,2.1;3.7;5.4,2.1,3.856738904
Human,43,2,10,211,Visual,TR,2.1;3.7;5.4,5.4,3.203358256
Human,43,2,10,212,Visual,TR,2.1;3.7;5.4,3.7,4.340530946
Human,43,2,10,213,Visual,TR,2.1;3.7;5.4,5.4,4.771977677
Human,43,2,10,214,Visual,TR,2.1;3.7;5.4,3.7,4.841069721
Human,43,2,10,215,Visual,TR,2.1;3.7;5.4,2.1,2.588663702
Human,43,2,10,216,Visual,TR,2.1;3.7;5.4,3.7,3.370344751
Human,43,2,10,217,Visual,TR,2.1;3.7;5.4,3.7,3.403690581
Human,43,2,10,218,Visual,TR,2.1;3.7;5.4,3.7,3.472721393
Human,43,2,10,219,Visual,TR,2.1;3.7;5.4,3.7,3.93730107
Human,43,2,10,222,Visual,TR,2.1;3.7;5.4,5.4,3.370553655
Human,43,2,10,223,Visual,TR,2.1;3.7;5.4,5.4,4.624175491
Human,43,2,10,224,Visual,TR,2.1;3.7;5.4,2.1,2.953200878
Human,43,2,10,225,Visual,TR,2.1;3.7;5.4,2.1,2.035416693
Human,43,2,10,226,Visual,TR,2.1;3.7;5.4,3.7,3.971019636
Human,43,2,10,227,Visual,TR,2.1;3.7;5.4,3.7,3.954146258
Human,43,2,10,228,Visual,TR,2.1;3.7;5.4,2.1,2.338213017
Human,43,2,10,230,Visual,TR,2.1;3.7;5.4,5.4,4.290489379
Human,44,1,1,1,Visual,TR,2.1;3.7;5.4,5.4,3.387164217
Human,44,1,1,2,Visual,TR,2.1;3.7;5.4,2.1,2.352469756
Human,44,1,1,3,Visual,TR,2.1;3.7;5.4,2.1,2.102080753
Human,44,1,1,4,Visual,TR,2.1;3.7;5.4,3.7,2.50268854
Human,44,1,1,5,Visual,TR,2.1;3.7;5.4,2.1,2.652958448
Human,44,1,1,6,Visual,TR,2.1;3.7;5.4,2.1,1.985454667
Human,44,1,1,8,Visual,TR,2.1;3.7;5.4,3.7,3.470348985
Human,44,1,1,9,Visual,TR,2.1;3.7;5.4,3.7,3.036830812
Human,44,1,1,10,Visual,TR,2.1;3.7;5.4,2.1,2.686109194
Human,44,1,1,11,Visual,TR,2.1;3.7;5.4,2.1,2.586003362
Human,44,1,1,12,Visual,TR,2.1;3.7;5.4,3.7,3.220162838
Human,44,1,1,13,Visual,TR,2.1;3.7;5.4,2.1,2.535998754
Human,44,1,1,14,Visual,TR,2.1;3.7;5.4,2.1,3.10354541
Human,44,1,1,15,Visual,TR,2.1;3.7;5.4,2.1,2.736362441
Human,44,1,1,16,Visual,TR,2.1;3.7;5.4,3.7,3.589093769
Human,44,1,1,17,Visual,TR,2.1;3.7;5.4,2.1,2.836545327
Human,44,1,1,18,Visual,TR,2.1;3.7;5.4,5.4,4.072723877
Human,44,1,1,19,Visual,TR,2.1;3.7;5.4,3.7,3.570666854
Human,44,1,1,20,Visual,TR,2.1;3.7;5.4,5.4,5.205771756
Human,44,1,1,21,Visual,TR,2.1;3.7;5.4,3.7,5.256037931
Human,44,1,1,22,Visual,TR,2.1;3.7;5.4,2.1,3.739085652
Human,44,1,1,24,Visual,TR,2.1;3.7;5.4,5.4,5.189214575
Human,44,1,1,25,Visual,TR,2.1;3.7;5.4,5.4,5.288931861
Human,44,1,1,26,Visual,TR,2.1;3.7;5.4,2.1,0.116624025
Human,44,1,1,27,Visual,TR,2.1;3.7;5.4,2.1,2.485998498
Human,44,1,1,28,Visual,TR,2.1;3.7;5.4,3.7,4.239662199
Human,44,1,2,29,Visual,TR,2.1;3.7;5.4,2.1,2.387627892
Human,44,1,2,30,Visual,TR,2.1;3.7;5.4,5.4,2.886337054
Human,44,1,2,31,Visual,TR,2.1;3.7;5.4,3.7,2.385834833
Human,44,1,2,32,Visual,TR,2.1;3.7;5.4,3.7,2.352702899
Human,44,1,2,33,Visual,TR,2.1;3.7;5.4,2.1,3.620857828
Human,44,1,2,34,Visual,TR,2.1;3.7;5.4,5.4,3.772734709
Human,44,1,2,35,Visual,TR,2.1;3.7;5.4,3.7,4.139694367
Human,44,1,2,36,Visual,TR,2.1;3.7;5.4,3.7,3.237068414
Human,44,1,2,37,Visual,TR,2.1;3.7;5.4,3.7,3.05497716
Human,44,1,2,38,Visual,TR,2.1;3.7;5.4,2.1,3.271881247
Human,44,1,2,40,Visual,TR,2.1;3.7;5.4,3.7,4.0209812
Human,44,1,2,42,Visual,TR,2.1;3.7;5.4,5.4,4.373159458
Human,44,1,2,44,Visual,TR,2.1;3.7;5.4,2.1,3.07002085
Human,44,1,2,45,Visual,TR,2.1;3.7;5.4,3.7,3.972687368
Human,44,1,2,46,Visual,TR,2.1;3.7;5.4,2.1,3.270282483
Human,44,1,2,47,Visual,TR,2.1;3.7;5.4,5.4,4.790073696
Human,44,1,2,49,Visual,TR,2.1;3.7;5.4,3.7,4.188051437
Human,44,1,2,51,Visual,TR,2.1;3.7;5.4,2.1,2.01885516
Human,44,1,2,52,Visual,TR,2.1;3.7;5.4,5.4,4.021154642
Human,44,1,2,53,Visual,TR,2.1;3.7;5.4,5.4,3.687426964
Human,44,1,2,54,Visual,TR,2.1;3.7;5.4,2.1,3.088212396
Human,44,1,2,55,Visual,TR,2.1;3.7;5.4,5.4,3.537241137
Human,44,1,2,56,Visual,TR,2.1;3.7;5.4,2.1,3.82094331
Human,44,1,3,57,Visual,TR,2.1;3.7;5.4,5.4,5.372704184
Human,44,1,3,58,Visual,TR,2.1;3.7;5.4,3.7,5.290722301
Human,44,1,3,59,Visual,TR,2.1;3.7;5.4,2.1,2.702829061
Human,44,1,3,61,Visual,TR,2.1;3.7;5.4,3.7,4.521891223
Human,44,1,3,63,Visual,TR,2.1;3.7;5.4,5.4,5.556070584
Human,44,1,3,65,Visual,TR,2.1;3.7;5.4,3.7,5.172154078
Human,44,1,3,66,Visual,TR,2.1;3.7;5.4,2.1,2.435749457
Human,44,1,3,67,Visual,TR,2.1;3.7;5.4,2.1,4.306676693
Human,44,1,3,68,Visual,TR,2.1;3.7;5.4,3.7,4.204848277
Human,44,1,3,69,Visual,TR,2.1;3.7;5.4,5.4,5.925110299
Human,44,1,3,71,Visual,TR,2.1;3.7;5.4,3.7,4.822043611
Human,44,1,3,72,Visual,TR,2.1;3.7;5.4,5.4,6.624045485
Human,44,1,3,73,Visual,TR,2.1;3.7;5.4,5.4,5.589486925
Human,44,1,3,75,Visual,TR,2.1;3.7;5.4,3.7,6.976022411
Human,44,1,3,77,Visual,TR,2.1;3.7;5.4,5.4,6.540687061
Human,44,1,3,78,Visual,TR,2.1;3.7;5.4,2.1,3.553888658
Human,44,1,3,79,Visual,TR,2.1;3.7;5.4,2.1,2.886449953
Human,44,1,3,80,Visual,TR,2.1;3.7;5.4,2.1,3.205389739
Human,44,1,3,81,Visual,TR,2.1;3.7;5.4,2.1,3.303559114
Human,44,1,4,82,Visual,TR,2.1;3.7;5.4,2.1,1.534976563
Human,44,1,4,83,Visual,TR,2.1;3.7;5.4,5.4,3.68903073
Human,44,1,4,84,Visual,TR,2.1;3.7;5.4,2.1,1.601700625
Human,44,1,4,85,Visual,TR,2.1;3.7;5.4,2.1,2.302479486
Human,44,1,4,86,Visual,TR,2.1;3.7;5.4,5.4,2.83652043
Human,44,1,4,87,Visual,TR,2.1;3.7;5.4,2.1,2.70441578
Human,44,1,4,88,Visual,TR,2.1;3.7;5.4,5.4,4.121248395
Human,44,1,4,89,Visual,TR,2.1;3.7;5.4,3.7,3.837663403
Human,44,1,4,91,Visual,TR,2.1;3.7;5.4,3.7,3.171513008
Human,44,1,4,92,Visual,TR,2.1;3.7;5.4,5.4,4.623443987
Human,44,1,4,93,Visual,TR,2.1;3.7;5.4,3.7,3.436947479
Human,44,1,4,94,Visual,TR,2.1;3.7;5.4,2.1,2.819772318
Human,44,1,4,95,Visual,TR,2.1;3.7;5.4,2.1,3.003198302
Human,44,1,4,96,Visual,TR,2.1;3.7;5.4,3.7,3.737139669
Human,44,1,4,97,Visual,TR,2.1;3.7;5.4,3.7,3.637295573
Human,44,1,4,98,Visual,TR,2.1;3.7;5.4,5.4,5.539515788
Human,44,1,4,99,Visual,TR,2.1;3.7;5.4,2.1,2.786620002
Human,44,1,4,101,Visual,TR,2.1;3.7;5.4,2.1,2.752784764
Human,44,1,4,103,Visual,TR,2.1;3.7;5.4,2.1,3.537020484
Human,44,1,4,104,Visual,TR,2.1;3.7;5.4,2.1,3.620533529
Human,44,1,4,105,Visual,TR,2.1;3.7;5.4,5.4,5.107506096
Human,44,1,4,106,Visual,TR,2.1;3.7;5.4,3.7,4.690157099
Human,44,1,4,107,Visual,TR,2.1;3.7;5.4,3.7,4.054429901
Human,44,1,4,108,Visual,TR,2.1;3.7;5.4,5.4,3.772496365
Human,44,1,4,109,Visual,TR,2.1;3.7;5.4,2.1,2.385769552
Human,44,1,5,110,Visual,TR,2.1;3.7;5.4,5.4,3.93779397
Human,44,1,5,111,Visual,TR,2.1;3.7;5.4,2.1,3.42182194
Human,44,1,5,112,Visual,TR,2.1;3.7;5.4,5.4,3.688824217
Human,44,1,5,113,Visual,TR,2.1;3.7;5.4,3.7,4.222912717
Human,44,1,5,114,Visual,TR,2.1;3.7;5.4,2.1,3.086630307
Human,44,1,5,115,Visual,TR,2.1;3.7;5.4,2.1,3.303632267
Human,44,1,5,117,Visual,TR,2.1;3.7;5.4,2.1,4.33994545
Human,44,1,5,118,Visual,TR,2.1;3.7;5.4,2.1,2.569393268
Human,44,1,5,119,Visual,TR,2.1;3.7;5.4,3.7,4.338421922
Human,44,1,5,120,Visual,TR,2.1;3.7;5.4,5.4,3.754139649
Human,44,1,5,121,Visual,TR,2.1;3.7;5.4,5.4,4.371533667
Human,44,1,5,122,Visual,TR,2.1;3.7;5.4,2.1,3.689029744
Human,44,1,5,123,Visual,TR,2.1;3.7;5.4,5.4,3.904412116
Human,44,1,5,125,Visual,TR,2.1;3.7;5.4,5.4,3.720793278
Human,44,1,5,126,Visual,TR,2.1;3.7;5.4,5.4,4.6219642
Human,44,1,5,127,Visual,TR,2.1;3.7;5.4,5.4,5.657886959
Human,44,1,5,128,Visual,TR,2.1;3.7;5.4,5.4,4.705016763
Human,44,1,5,130,Visual,TR,2.1;3.7;5.4,3.7,5.172441635
Human,44,1,5,132,Visual,TR,2.1;3.7;5.4,3.7,4.638455273
Human,44,1,6,133,Visual,TR,2.1;3.7;5.4,3.7,4.589774407
Human,44,1,6,134,Visual,TR,2.1;3.7;5.4,3.7,4.037940875
Human,44,1,6,137,Visual,TR,2.1;3.7;5.4,3.7,5.157210171
Human,44,1,6,138,Visual,TR,2.1;3.7;5.4,3.7,4.571735483
Human,44,1,6,139,Visual,TR,2.1;3.7;5.4,3.7,4.655107221
Human,44,1,6,140,Visual,TR,2.1;3.7;5.4,5.4,3.787306034
Human,44,1,6,141,Visual,TR,2.1;3.7;5.4,5.4,4.454665908
Human,44,1,6,142,Visual,TR,2.1;3.7;5.4,2.1,3.153462205
Human,44,1,6,143,Visual,TR,2.1;3.7;5.4,5.4,4.254597607
Human,44,1,6,146,Visual,TR,2.1;3.7;5.4,3.7,3.754383738
Human,44,1,6,147,Visual,TR,2.1;3.7;5.4,2.1,1.802054402
Human,44,1,6,148,Visual,TR,2.1;3.7;5.4,3.7,2.953236662
Human,44,1,6,149,Visual,TR,2.1;3.7;5.4,2.1,2.569494478
Human,44,1,6,150,Visual,TR,2.1;3.7;5.4,5.4,4.354618482
Human,44,1,6,151,Visual,TR,2.1;3.7;5.4,2.1,2.802979776
Human,44,1,6,152,Visual,TR,2.1;3.7;5.4,3.7,3.203324997
Human,44,1,6,153,Visual,TR,2.1;3.7;5.4,3.7,3.704095144
Human,44,1,6,154,Visual,TR,2.1;3.7;5.4,5.4,4.20453846
Human,44,1,6,155,Visual,TR,2.1;3.7;5.4,2.1,4.222931216
Human,44,1,6,156,Visual,TR,2.1;3.7;5.4,2.1,1.935593367
Human,44,1,6,157,Visual,TR,2.1;3.7;5.4,5.4,3.170093119
Human,44,1,6,158,Visual,TR,2.1;3.7;5.4,2.1,1.551774171
Human,44,1,6,159,Visual,TR,2.1;3.7;5.4,5.4,3.003376895
Human,44,1,7,160,Visual,TR,2.1;3.7;5.4,5.4,3.704237869
Human,44,1,7,161,Visual,TR,2.1;3.7;5.4,2.1,2.854692352
Human,44,1,7,162,Visual,TR,2.1;3.7;5.4,3.7,2.936491669
Human,44,1,7,164,Visual,TR,2.1;3.7;5.4,3.7,2.769686886
Human,44,1,7,165,Visual,TR,2.1;3.7;5.4,3.7,4.140418449
Human,44,1,7,166,Visual,TR,2.1;3.7;5.4,5.4,3.837617033
Human,44,1,7,167,Visual,TR,2.1;3.7;5.4,2.1,2.335652701
Human,44,1,7,168,Visual,TR,2.1;3.7;5.4,2.1,2.569571051
Human,44,1,7,169,Visual,TR,2.1;3.7;5.4,2.1,2.519564355
Human,44,1,7,171,Visual,TR,2.1;3.7;5.4,2.1,2.202503776
Human,44,1,7,172,Visual,TR,2.1;3.7;5.4,2.1,1.55185617
Human,44,1,7,173,Visual,TR,2.1;3.7;5.4,3.7,2.619622703
Human,44,1,7,174,Visual,TR,2.1;3.7;5.4,3.7,2.502985646
Human,44,1,7,175,Visual,TR,2.1;3.7;5.4,3.7,3.170326453
Human,44,1,7,177,Visual,TR,2.1;3.7;5.4,3.7,2.152241437
Human,44,1,7,178,Visual,TR,2.1;3.7;5.4,3.7,3.637389638
Human,44,1,7,179,Visual,TR,2.1;3.7;5.4,3.7,3.387073466
Human,44,1,7,180,Visual,TR,2.1;3.7;5.4,5.4,4.037786476
Human,44,1,7,181,Visual,TR,2.1;3.7;5.4,5.4,6.825886938
Human,44,1,7,183,Visual,TR,2.1;3.7;5.4,2.1,2.152116766
Human,44,1,7,184,Visual,TR,2.1;3.7;5.4,2.1,1.818578278
Human,44,1,7,185,Visual,TR,2.1;3.7;5.4,3.7,2.737913443
Human,44,1,7,186,Visual,TR,2.1;3.7;5.4,3.7,3.136641972
Human,44,1,7,187,Visual,TR,2.1;3.7;5.4,5.4,3.805860561
Human,44,1,7,188,Visual,TR,2.1;3.7;5.4,3.7,2.385854697
Human,44,1,7,190,Visual,TR,2.1;3.7;5.4,5.4,0.166973032
Human,44,1,7,191,Visual,TR,2.1;3.7;5.4,3.7,3.956870033
Human,44,1,8,194,Visual,TR,2.1;3.7;5.4,5.4,3.003278984
Human,44,1,8,195,Visual,TR,2.1;3.7;5.4,5.4,4.039411588
Human,44,1,8,196,Visual,TR,2.1;3.7;5.4,5.4,3.537437553
Human,44,1,8,197,Visual,TR,2.1;3.7;5.4,3.7,4.773660663
Human,44,1,8,198,Visual,TR,2.1;3.7;5.4,3.7,3.637334528
Human,44,1,8,200,Visual,TR,2.1;3.7;5.4,2.1,2.519343291
Human,44,1,8,201,Visual,TR,2.1;3.7;5.4,3.7,3.203663504
Human,44,1,8,202,Visual,TR,2.1;3.7;5.4,5.4,4.05465678
Human,44,1,8,204,Visual,TR,2.1;3.7;5.4,3.7,2.920072241
Human,44,1,8,206,Visual,TR,2.1;3.7;5.4,5.4,3.53718801
Human,44,1,8,207,Visual,TR,2.1;3.7;5.4,5.4,4.788630781
Human,44,1,8,209,Visual,TR,2.1;3.7;5.4,2.1,2.138896777
Human,44,1,8,210,Visual,TR,2.1;3.7;5.4,2.1,2.838263743
Human,44,1,8,211,Visual,TR,2.1;3.7;5.4,5.4,4.037927526
Human,44,1,8,212,Visual,TR,2.1;3.7;5.4,5.4,4.071149158
Human,44,1,8,213,Visual,TR,2.1;3.7;5.4,5.4,5.122502755
Human,44,1,8,214,Visual,TR,2.1;3.7;5.4,5.4,3.687179422
Human,44,1,8,215,Visual,TR,2.1;3.7;5.4,5.4,3.20346912
Human,44,1,8,216,Visual,TR,2.1;3.7;5.4,2.1,3.572050701
Human,44,1,8,217,Visual,TR,2.1;3.7;5.4,3.7,5.05819192
Human,44,1,8,218,Visual,TR,2.1;3.7;5.4,5.4,4.688681266
Human,44,1,9,219,Visual,TR,2.1;3.7;5.4,2.1,2.352719347
Human,44,1,9,222,Visual,TR,2.1;3.7;5.4,3.7,3.370203556
Human,44,1,9,223,Visual,TR,2.1;3.7;5.4,2.1,2.55289378
Human,44,1,9,224,Visual,TR,2.1;3.7;5.4,5.4,3.570489441
Human,44,1,9,225,Visual,TR,2.1;3.7;5.4,3.7,3.754309217
Human,44,1,9,226,Visual,TR,2.1;3.7;5.4,5.4,4.454962344
Human,44,1,9,227,Visual,TR,2.1;3.7;5.4,3.7,5.089106824
Human,44,1,9,228,Visual,TR,2.1;3.7;5.4,2.1,3.286872116
Human,44,1,9,230,Visual,TR,2.1;3.7;5.4,5.4,3.722479214
Human,44,2,1,1,Visual,TR,2.1;3.7;5.4,5.4,3.021682054
Human,44,2,1,2,Visual,TR,2.1;3.7;5.4,5.4,5.322377872
Human,44,2,1,3,Visual,TR,2.1;3.7;5.4,3.7,2.152130253
Human,44,2,1,4,Visual,TR,2.1;3.7;5.4,3.7,2.566294284
Human,44,2,1,5,Visual,TR,2.1;3.7;5.4,2.1,1.318116302
Human,44,2,1,6,Visual,TR,2.1;3.7;5.4,5.4,2.70292505
Human,44,2,1,8,Visual,TR,2.1;3.7;5.4,5.4,1.901941993
Human,44,2,1,9,Visual,TR,2.1;3.7;5.4,5.4,1.720167976
Human,44,2,1,10,Visual,TR,2.1;3.7;5.4,3.7,1.40124391
Human,44,2,1,11,Visual,TR,2.1;3.7;5.4,2.1,1.119454289
Human,44,2,1,12,Visual,TR,2.1;3.7;5.4,3.7,2.068803507
Human,44,2,1,13,Visual,TR,2.1;3.7;5.4,2.1,1.536649094
Human,44,2,1,14,Visual,TR,2.1;3.7;5.4,5.4,1.718318055
Human,44,2,1,15,Visual,TR,2.1;3.7;5.4,3.7,1.852079761
Human,44,2,1,16,Visual,TR,2.1;3.7;5.4,2.1,1.6702414
Human,44,2,1,17,Visual,TR,2.1;3.7;5.4,5.4,1.735069331
Human,44,2,1,18,Visual,TR,2.1;3.7;5.4,3.7,1.53471377
Human,44,2,1,19,Visual,TR,2.1;3.7;5.4,2.1,1.585169108
Human,44,2,1,20,Visual,TR,2.1;3.7;5.4,3.7,1.853618429
Human,44,2,1,21,Visual,TR,2.1;3.7;5.4,5.4,2.202471947
Human,44,2,1,22,Visual,TR,2.1;3.7;5.4,2.1,0.133270428
Human,44,2,1,24,Visual,TR,2.1;3.7;5.4,2.1,1.837090007
Human,44,2,1,25,Visual,TR,2.1;3.7;5.4,5.4,2.986474413
Human,44,2,1,26,Visual,TR,2.1;3.7;5.4,2.1,1.751886306
Human,44,2,1,27,Visual,TR,2.1;3.7;5.4,5.4,2.887948742
Human,44,2,1,28,Visual,TR,2.1;3.7;5.4,3.7,2.319214485
Human,44,2,1,29,Visual,TR,2.1;3.7;5.4,5.4,2.986624552
Human,44,2,1,30,Visual,TR,2.1;3.7;5.4,2.1,1.653241746
Human,44,2,1,31,Visual,TR,2.1;3.7;5.4,5.4,2.252514147
Human,44,2,1,32,Visual,TR,2.1;3.7;5.4,2.1,1.30151142
Human,44,2,1,33,Visual,TR,2.1;3.7;5.4,2.1,1.58486308
Human,44,2,1,34,Visual,TR,2.1;3.7;5.4,3.7,2.486161392
Human,44,2,1,35,Visual,TR,2.1;3.7;5.4,2.1,2.202338783
Human,44,2,2,36,Visual,TR,2.1;3.7;5.4,3.7,3.237018112
Human,44,2,2,37,Visual,TR,2.1;3.7;5.4,2.1,1.334889602
Human,44,2,2,38,Visual,TR,2.1;3.7;5.4,3.7,1.702008005
Human,44,2,2,40,Visual,TR,2.1;3.7;5.4,5.4,2.220583037
Human,44,2,2,42,Visual,TR,2.1;3.7;5.4,2.1,2.535917527
Human,44,2,2,44,Visual,TR,2.1;3.7;5.4,3.7,2.969783914
Human,44,2,2,45,Visual,TR,2.1;3.7;5.4,2.1,1.836790781
Human,44,2,2,46,Visual,TR,2.1;3.7;5.4,3.7,3.038111422
Human,44,2,2,47,Visual,TR,2.1;3.7;5.4,3.7,2.836308578
Human,44,2,2,49,Visual,TR,2.1;3.7;5.4,5.4,2.753016134
Human,44,2,2,51,Visual,TR,2.1;3.7;5.4,5.4,3.670682643
Human,44,2,2,52,Visual,TR,2.1;3.7;5.4,3.7,2.903150171
Human,44,2,2,53,Visual,TR,2.1;3.7;5.4,5.4,4.321397811
Human,44,2,2,54,Visual,TR,2.1;3.7;5.4,2.1,1.418519114
Human,44,2,2,55,Visual,TR,2.1;3.7;5.4,5.4,2.219225199
Human,44,2,2,56,Visual,TR,2.1;3.7;5.4,3.7,2.654640959
