Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,MCI
Human,48,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.68,1.56983,0
Human,48,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60511,0
Human,48,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4402,0
Human,48,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.33577,0
Human,48,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.29567,0
Human,48,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48212,0
Human,48,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.58115,0
Human,48,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.35438,0
Human,48,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.63474,0
Human,48,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.45406,0
Human,48,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.68,1.53345,0
Human,48,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.68,1.79993,0
Human,48,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.65795,0
Human,48,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.70361,0
Human,48,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.32731,0
Human,48,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.73635,0
Human,48,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.12971,0
Human,48,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.61373,0
Human,48,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.44971,0
Human,48,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.39692,0
Human,48,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.57598,0
Human,48,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.47239,0
Human,48,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26836,0
Human,48,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.52288,0
Human,48,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.75188,0
Human,48,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.4,1.36971,0
Human,48,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.53021,0
Human,48,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34441,0
Human,48,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26225,0
Human,48,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.17264,0
Human,48,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.11508,0
Human,48,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.5305,0
Human,48,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.54262,0
Human,48,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.35898,0
Human,48,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22942,0
Human,48,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38198,0
Human,48,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.55696,0
Human,48,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.68,1.81549,0
Human,48,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.05369,0
Human,48,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.20233,0
Human,48,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.35744,0
Human,48,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.19464,0
Human,48,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.17,1.32379,0
Human,48,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.63047,0
Human,48,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.60967,0
Human,48,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.5664,0
Human,49,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,1.94015,1
Human,49,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,1.31821,1
Human,49,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,1.09365,1
Human,49,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,0.77191,1
Human,49,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,0.77383,1
Human,49,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,0.76702,1
Human,49,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,0.74867,1
Human,49,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,0.75003,1
Human,49,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,0.57397,1
Human,49,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,0.8662,1
Human,49,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,0.66996,1
Human,49,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,0.54044,1
Human,49,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,0.5974,1
Human,49,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,0.71588,1
Human,49,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,0.52681,1
Human,49,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,0.50905,1
Human,49,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,0.47582,1
Human,49,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,0.57534,1
Human,49,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,0.60939,1
Human,49,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,0.4283,1
Human,49,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.45744,1
Human,49,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.58644,1
Human,49,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,1.29847,1
Human,49,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.20744,1
Human,49,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34197,1
Human,49,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.64109,1
Human,49,1,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.32812,1
Human,49,1,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34292,1
Human,49,1,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.43873,1
Human,49,1,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.39027,1
Human,49,1,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.89368,1
Human,49,1,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.83431,1
Human,49,1,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.61234,1
Human,49,1,1,14,Auditory,TR,1;1.17;1.4;1.68,1.4,1.6472,1
Human,49,1,1,15,Auditory,TR,1;1.17;1.4;1.68,1.68,1.68595,1
Human,49,1,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.56587,1
Human,49,1,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.80019,1
Human,49,1,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,1.74975,1
Human,49,1,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.99974,1
Human,49,1,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26322,1
Human,49,1,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.59245,1
Human,49,1,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.5496,1
Human,49,1,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.67044,1
Human,49,1,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26078,1
Human,49,1,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.57152,1
Human,49,1,1,26,Auditory,TR,1;1.17;1.4;1.68,1.68,1.59737,1
Human,49,1,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.47193,1
Human,49,1,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.50485,1
Human,49,1,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.47393,1
Human,49,1,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.83474,1
Human,49,2,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.55474,1
Human,49,2,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.72118,1
Human,49,2,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.50024,1
Human,49,2,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.43966,1
Human,49,2,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48506,1
Human,49,2,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.27284,1
Human,49,2,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.48017,1
Human,49,2,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.54784,1
Human,49,2,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.74598,1
Human,49,2,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.73713,1
Human,49,2,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3793,1
Human,49,2,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.38236,1
Human,49,2,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.39693,1
Human,49,2,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.35677,1
Human,49,2,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.43982,1
Human,49,2,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.31787,1
Human,49,2,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60134,1
Human,49,2,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,1.64206,1
Human,49,2,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.60264,1
Human,49,2,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.37416,1
Human,49,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.635,1
Human,49,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49913,1
Human,49,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.45749,1
Human,49,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.23921,1
Human,49,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.52026,1
Human,49,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.68,1.45112,1
Human,49,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.51139,1
Human,49,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.32296,1
Human,49,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.46154,1
Human,49,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.36245,1
Human,49,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.4,1.66781,1
Human,49,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.37683,1
Human,49,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49039,1
Human,49,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.36529,1
Human,49,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,2.17061,1
Human,49,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.68,1.52261,1
Human,49,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.34786,1
Human,49,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.45271,1
Human,49,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.17,1.40153,1
Human,49,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.48404,1
Human,49,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18422,1
Human,49,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.37344,1
Human,49,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.4741,1
Human,49,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.25167,1
Human,49,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.59156,1
Human,49,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3079,1
Human,49,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.54593,1
Human,49,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.33047,1
Human,49,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.68969,1
Human,49,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.61606,1
Human,49,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.58429,1
Human,49,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.68,1.48049,1
Human,49,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.58837,1
Human,49,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38561,1
Human,49,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.32724,1
Human,49,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39361,1
Human,49,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40578,1
Human,49,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.42503,1
Human,49,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.40732,1
Human,49,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.65871,1
Human,49,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.4,1.41265,1
Human,49,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.25626,1
Human,49,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,1.23093,1
Human,49,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3638,1
Human,49,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.3638,1
Human,49,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.27414,1
Human,49,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.31346,1
Human,49,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.69853,1
Human,49,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.62274,1
Human,49,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72884,1
Human,49,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.50449,1
Human,49,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.47115,1
Human,49,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.58764,1
Human,49,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6067,1
Human,49,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.367,1
Human,49,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18208,1
Human,49,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4164,1
Human,49,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.37139,1
Human,49,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.17,1.53605,1
Human,49,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6944,1
Human,49,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.50586,1
Human,49,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29679,1
Human,49,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.51883,1
Human,49,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.68,1.5271,1
Human,49,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.68,1.76404,1
Human,49,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.68923,1
Human,49,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3777,1
Human,49,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.75834,1
Human,49,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.2455,1
Human,49,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.86391,1
Human,50,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,1.56255,1
Human,50,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,1.48137,1
Human,50,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,1.36132,1
Human,50,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,1.25983,1
Human,50,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,1.2143,1
Human,50,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,1.27785,1
Human,50,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,1.27932,1
Human,50,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,1.37468,1
Human,50,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,1.1998,1
Human,50,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,1.12865,1
Human,50,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,1.12414,1
Human,50,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,1.0597,1
Human,50,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,0.94074,1
Human,50,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,1.17263,1
Human,50,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,1.04149,1
Human,50,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,1.03168,1
Human,50,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,0.90867,1
Human,50,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,1.09164,1
Human,50,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,0.98545,1
Human,50,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,0.92198,1
Human,50,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.4,1.32882,1
Human,50,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.22664,1
Human,50,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.02335,1
Human,50,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.43139,1
Human,50,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.46539,1
Human,50,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4547,1
Human,50,1,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.39987,1
Human,50,1,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30777,1
Human,50,1,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.78225,1
Human,50,1,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.6809,1
Human,50,1,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.50212,1
Human,50,1,1,12,Auditory,TR,1;1.17;1.4;1.68,1.4,0.01227,1
Human,50,1,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.61651,1
Human,50,1,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.51865,1
Human,50,1,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49568,1
Human,50,1,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.23679,1
Human,50,1,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.36794,1
Human,50,1,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,1.3208,1
Human,50,1,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.46721,1
Human,50,1,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.6106,1
Human,50,1,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.68009,1
Human,50,1,1,22,Auditory,TR,1;1.17;1.4;1.68,1.68,1.49791,1
Human,50,1,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.38,1
Human,50,1,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,0.01355,1
Human,50,1,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.57005,1
Human,50,1,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.70177,1
Human,50,1,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6533,1
Human,50,1,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,1.53464,1
Human,50,1,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.74565,1
Human,50,1,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.77112,1
Human,50,2,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.70857,1
Human,50,2,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.20195,1
Human,50,2,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,0.89936,1
Human,50,2,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.65551,1
Human,50,2,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,0.01608,1
Human,50,2,1,6,Auditory,TR,1;1.17;1.4;1.68,1.68,1.50006,1
Human,50,2,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.40189,1
Human,50,2,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.43643,1
Human,50,2,1,9,Auditory,TR,1;1.17;1.4;1.68,1.17,1.38607,1
Human,50,2,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.12402,1
Human,50,2,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.31038,1
Human,50,2,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.49717,1
Human,50,2,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.23781,1
Human,50,2,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.44283,1
Human,50,2,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48536,1
Human,50,2,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48125,1
Human,50,2,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.47454,1
Human,50,2,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39795,1
Human,50,2,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.50204,1
Human,50,2,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.33961,1
Human,50,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4286,1
Human,50,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.68,1.45976,1
Human,50,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.3108,1
Human,50,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28893,1
Human,50,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.37986,1
Human,50,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.48545,1
Human,50,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28576,1
Human,50,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.44932,1
Human,50,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.13229,1
Human,50,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,1.16453,1
Human,50,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,0.0109,1
Human,50,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.50023,1
Human,50,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,1.42952,1
Human,50,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.38973,1
Human,50,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28726,1
Human,50,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.41489,1
Human,50,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.19577,1
Human,50,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.27384,1
Human,50,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.17,1.19201,1
Human,50,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.24696,1
Human,50,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.38436,1
Human,50,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.5534,1
Human,50,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.70953,1
Human,50,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.47365,1
Human,50,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.1947,1
Human,50,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.36599,1
Human,50,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.55651,1
Human,50,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,1.21243,1
Human,50,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21956,1
Human,50,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.37591,1
Human,50,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.37436,1
Human,50,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.53829,1
Human,50,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30502,1
Human,50,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.01667,1
Human,50,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.68,1.52857,1
Human,50,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28284,1
Human,50,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.41342,1
Human,50,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.32727,1
Human,50,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34987,1
Human,50,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,1.15241,1
Human,50,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.42387,1
Human,50,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.18,1
Human,50,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.41014,1
Human,50,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.36247,1
Human,50,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.21517,1
Human,50,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28234,1
Human,50,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.07381,1
Human,50,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.327,1
Human,50,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.40832,1
Human,50,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.32956,1
Human,50,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14371,1
Human,50,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.33087,1
Human,50,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.05591,1
Human,50,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.09483,1
Human,50,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.23992,1
Human,50,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.27299,1
Human,50,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28327,1
Human,50,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.13458,1
Human,50,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.17,1.41375,1
Human,50,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34473,1
Human,50,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.2937,1
