Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Test_Duration,Response,Reference_Intervals,Var12,Var13,Var14,Var15,Var16,X,moda,durNo,cond,curDur,RP,NSub,NT,valid
Human,14,1,1,509,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,509,1,35,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,510,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,510,1,33,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,511,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.7,L,0.4;1.45,NaN,NaN,,NaN,NaN,511,1,6,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,512,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.3,L,0.4;1.45,NaN,NaN,,NaN,NaN,512,1,69,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,513,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,513,1,25,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,514,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,514,1,45,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,515,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,515,1,47,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,516,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,516,1,19,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,517,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,517,1,52,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,518,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,518,1,13,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,519,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,519,1,50,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,520,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,520,1,60,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,521,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,521,1,17,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,522,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,522,1,7,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,523,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,523,1,9,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,524,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,524,1,47,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,525,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,525,1,66,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,526,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,526,1,64,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,527,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,527,1,41,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,528,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,528,1,54,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,529,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,529,1,31,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,530,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.7,S,0.4;1.45,NaN,NaN,,NaN,NaN,530,1,5,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,531,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,531,1,30,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,532,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,532,1,43,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,533,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.4,S,0.4;1.45,NaN,NaN,,NaN,NaN,533,1,1,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,534,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,534,1,66,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,535,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.55,S,0.4;1.45,NaN,NaN,,NaN,NaN,535,1,4,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,536,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.3,L,0.4;1.45,NaN,NaN,,NaN,NaN,536,1,70,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,537,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,537,1,15,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,538,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,538,1,24,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,539,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,539,1,61,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,540,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,540,1,15,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,541,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,541,1,10,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,542,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,542,1,64,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,543,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,543,1,14,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,544,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,544,1,36,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,545,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,545,1,23,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,546,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,546,1,17,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,547,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,547,1,58,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,548,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,548,1,29,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,549,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,549,1,60,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,550,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,550,1,40,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,551,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,551,1,40,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,552,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,552,1,49,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,553,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,553,1,63,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,554,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,554,1,27,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,555,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,555,1,39,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,556,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,556,1,62,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,557,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,557,1,46,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,558,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,558,1,34,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,559,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.3,L,0.4;1.45,NaN,NaN,,NaN,NaN,559,1,70,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,560,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,560,1,16,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,561,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,561,1,55,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,562,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,562,1,9,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,563,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,563,1,12,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,564,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,564,1,36,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,565,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.45,L,0.4;1.45,NaN,NaN,,NaN,NaN,565,1,72,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,566,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,566,1,59,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,567,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,567,1,39,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,568,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,568,1,20,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,569,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,569,1,41,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,570,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,570,1,14,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,571,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.45,L,0.4;1.45,NaN,NaN,,NaN,NaN,571,1,71,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,572,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,572,1,21,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,573,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,573,1,48,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,574,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.4,S,0.4;1.45,NaN,NaN,,NaN,NaN,574,1,2,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,575,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,575,1,28,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,576,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,576,1,28,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,577,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,577,1,15,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,578,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,578,1,32,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,579,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,579,1,20,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,580,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.7,S,0.4;1.45,NaN,NaN,,NaN,NaN,580,1,6,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,581,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,581,1,53,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,582,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,582,1,40,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,583,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.7,S,0.4;1.45,NaN,NaN,,NaN,NaN,583,1,5,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,584,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,584,1,28,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,585,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,585,1,17,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,586,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,586,1,49,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,587,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,587,1,8,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,588,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,588,1,34,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,589,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,589,1,35,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,590,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,590,1,49,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,591,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,591,1,21,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,592,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,592,1,47,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,593,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,593,1,63,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,594,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.7,S,0.4;1.45,NaN,NaN,,NaN,NaN,594,1,6,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,595,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,595,1,43,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,596,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,596,1,29,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,597,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,597,1,58,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,598,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,598,1,19,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,599,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,599,1,50,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,600,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,600,1,22,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,601,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.45,L,0.4;1.45,NaN,NaN,,NaN,NaN,601,1,71,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,602,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,602,1,63,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,603,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,603,1,21,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,604,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,604,1,39,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,605,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,605,1,41,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,606,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.4,S,0.4;1.45,NaN,NaN,,NaN,NaN,606,1,2,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,607,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,607,1,59,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,608,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,608,1,15,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,609,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,609,1,26,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,610,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,610,1,59,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,611,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,611,1,27,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,612,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.55,S,0.4;1.45,NaN,NaN,,NaN,NaN,612,1,4,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,613,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,613,1,66,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,614,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,614,1,33,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,615,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,615,1,44,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,616,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.3,L,0.4;1.45,NaN,NaN,,NaN,NaN,616,1,69,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,617,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,617,1,57,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,618,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,618,1,46,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,619,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.55,S,0.4;1.45,NaN,NaN,,NaN,NaN,619,1,4,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,620,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1.3,L,0.4;1.45,NaN,NaN,,NaN,NaN,620,1,70,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,621,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,621,1,64,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,622,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,622,1,53,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,623,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,623,1,10,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,624,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,624,1,16,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,625,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,625,1,9,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,626,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.55,S,0.4;1.45,NaN,NaN,,NaN,NaN,626,1,3,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,627,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,627,1,40,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,628,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,628,1,25,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,629,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,629,1,19,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,630,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,630,1,60,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,631,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,631,1,50,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,632,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,L,0.4;1.45,NaN,NaN,,NaN,NaN,632,1,28,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,633,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,633,1,37,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,634,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,634,1,56,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,635,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,635,1,18,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,636,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.55,S,0.4;1.45,NaN,NaN,,NaN,NaN,636,1,3,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,637,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,637,1,12,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,638,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,638,1,41,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,639,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,639,1,61,3,NaN,NaN,NaN,NaN,1
Human,14,1,1,640,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,L,0.4;1.45,NaN,NaN,,NaN,NaN,640,1,65,3,NaN,NaN,NaN,NaN,1
